,2014-02-18,2014-03-26,2014-04-22,2014-05-19,2014-06-24,2014-07-22,2014-08-12,2014-09-08,2014-10-07,2014-11-11,2014-12-08,2015-01-13,2015-02-10,2015-03-10,2015-04-14,2015-06-09,2015-07-14,2015-08-10,2015-09-09,2015-10-06,2015-11-11,2016-01-19,2016-02-16,2016-03-01,2016-04-12,2016-05-17,2016-06-14,2016-07-12,2016-08-09,2016-09-06,2016-10-11,2016-11-08,2016-12-05,2017-02-07,2017-03-13,2017-04-18,2017-05-16,2017-06-13,2017-07-11,2017-08-08,2017-09-12,2017-10-12,2017-11-07,2018-01-11,2018-02-07,2018-03-13,2018-04-10,2018-05-15,2018-06-12,2018-07-17,2018-08-14,2018-09-11,2018-09-24,2018-11-14,2018-12-12,2019-02-12,2019-03-12,2019-04-09,2019-05-14,2019-06-12,2019-07-12,2019-08-13,2019-09-10,2020-02-11,2020-05-12,2020-06-09,2020-07-14,2020-08-11,2020-09-08,2020-10-13,2020-11-10,2020-12-08,2021-01-19,2021-02-16,2021-03-16,2021-04-13,2021-05-11,2021-06-08,2021-07-13,2021-08-10,2021-09-07,2021-10-12,2021-11-09,2021-12-07,2022-01-18,2022-02-08,2022-03-08,2022-04-05,2022-05-10,2022-06-14,2022-07-12,2022-08-09,2022-09-06,2022-10-18,2022-11-08,2022-12-06,2023-01-17,2023-02-14,2023-03-14,2023-04-11,2023-05-09,2023-06-13,2023-07-18,2023-08-16,2023-09-05,2023-10-18,2023-11-14,2023-12-05
24.0,,,,,,,,,23.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.3332242340646,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.0865696745089,,,,,,,,,20.554681309482,,,,,,,,24.0212969822172,,
25.0,,,,,,,,,,,,,,,21.26,,,,,,,,,,,,,,,,,,21.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.6048711532007,,,,,,,,,,,,,20.7521362936842,20.9350256778039,21.0404495491542,,,,,,,,,20.8185436787905,,,,,,,,,,,,,,,,,,,,,,,
26.0,,,,,,,,,,,,,,20.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.179627057281,,,,,,,,,,,,,21.0695217884047,,,,,,,,,,,,,,21.8746037269301,,,,,,,,,,,,,,,,,21.5400221981045,,,,,,,,,,,,,,,,,,,
27.0,,,,,,22.83,,,,,,,,,,,,,,,23.4,,,,,,,,,,,,,,,,,,,,,,,20.3246571090376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.7412568876068,,,,,21.1735675671372,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28.0,,,,,,,,,,,,,20.2,20.34,,,,,,,,,,,,,,,22.79,,,,,,,,21.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.0397544271086,,,,,,22.6603495847385,,,,,,,,,,,,,,
29.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.6159716274925,,,,,,,,22.1644656940936,,23.4885241982418,,
30.0,,21.3,,,,,,,,,,,,,,,,,,22.0,,,,,,,,,,,,,,20.381666666666668,,,,20.981666666666666,,,,,,,,,,,,,,,,,,,,,,,,,21.284506210655085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.693176178251218,,,,,,,,,,,,,,
40.0,,20.9,,,,,,,,,,,,,,,,,,,,,,,20.718,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.05376034940743,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.49102078884869,,,,,,,,20.957697153467713,,
50.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.615042585877465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.4765433393777,,,,,,,,,,
60.0,,,,,,,,,,,,,,,,,,20.46666666666667,20.433333333333334,,,,,,,,,,,,,20.7,,,,,20.479999999999997,,20.505000000000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
