location,depth_group,date,temp,chlorophyll_a,ph,dissolved_oxygen
WG,Surface,2018-02-28,20.72675696884076,3.3433090918648345,8.911778057932503,6.2170413423031246
WG,Mid-Depth,2018-02-28,20.60376841660206,3.827637874618717,8.822559694201512,5.772023957129335
WG,Lower Photic,2018-02-28,20.33008088691096,2.512756729751,8.688189376355597,4.434338876116003
WG,Deep,2018-02-28,20.25406271636788,0.8571293293637292,8.565487871540979,3.471458456148865
WG,Surface,2018-03-15,20.93175281930091,5.679800016141051,8.964204625164797,6.780581413123107
WG,Mid-Depth,2018-03-15,20.85663568912817,6.897336470864007,8.913084795984542,6.46843717026029
WG,Lower Photic,2018-03-15,20.469731866080885,7.047080096739107,8.68354576993531,4.615856420962792
WG,Deep,2018-03-15,20.27582922368289,1.2404049460918871,8.532455027344055,3.2827894652428893
WG,Surface,2018-04-12,21.741219438026043,1.382873583998196,8.812434306790236,6.732023782607348
WG,Mid-Depth,2018-04-12,21.44059728205266,1.7372469058779771,8.744980623013436,6.4796524224205045
WG,Lower Photic,2018-04-12,20.73680172765109,1.8347205860627027,8.50623490160192,4.894428507818871
WG,Deep,2018-04-12,20.29534188816889,0.6445013628011164,8.288790874716044,3.11779067653402
WG,Surface,2018-05-16,22.92111457327196,1.370073318972941,8.834800176722519,7.242183498398146
WG,Mid-Depth,2018-05-16,22.57123302400964,1.771278344468671,8.755889609679269,6.986013580628129
WG,Lower Photic,2018-05-16,21.194329930567147,1.763338188712868,8.405504658526501,4.76328863699732
WG,Deep,2018-05-16,20.34019488499996,0.7125668472878567,8.14879072113943,2.902795057603273
WG,Surface,2018-06-13,23.58063616343097,0.8626307366458121,8.894922060266014,7.107179308865369
WG,Mid-Depth,2018-06-13,23.186742343956347,1.177996982823793,8.80778260868384,6.8786311910060025
WG,Lower Photic,2018-06-13,21.46602433444124,1.3811038640156752,8.39188942455836,4.780012895742966
WG,Deep,2018-06-13,20.397576265715088,0.6771712685928633,8.126708082971017,2.8230886691859083
WG,Surface,2018-07-18,22.38932945812005,1.103682995263243,8.787404465083487,6.663514730356104
WG,Mid-Depth,2018-07-18,22.39276811095322,1.158706919439914,8.781321852197678,6.6669133034274335
WG,Lower Photic,2018-07-18,21.929362049483338,1.6992423959024023,8.598498818166897,5.811918216023335
WG,Deep,2018-07-18,20.398134801154768,0.7345810962997453,8.103488685329587,2.6548236089825523
WG,Surface,2018-08-16,23.3568156965777,0.7164284585515958,8.931597092936489,7.07132838096292
WG,Mid-Depth,2018-08-16,23.1650871912624,0.9576136825193212,8.854244274579527,6.923956201988448
WG,Lower Photic,2018-08-16,22.50972301095203,1.7155247094586472,8.741006905752704,6.374598097784571
WG,Deep,2018-08-16,20.58341089202617,0.9308175386726414,8.110182417452526,2.683954657462696
WG,Surface,2018-09-12,23.830470569214363,0.9828219941238664,8.872369894426654,7.11155845838002
WG,Mid-Depth,2018-09-12,23.65538617092249,1.244304555678802,8.860706455389023,7.047396101749375
WG,Lower Photic,2018-09-12,22.633293977358257,1.6255408002951213,8.647430481846197,5.833644685449135
WG,Deep,2018-09-12,20.47286457902727,0.7914040647012093,8.105604492324328,2.439486862941449
WG,Surface,2018-09-24,23.85313504047441,2.100122293977437,9.138806955172909,7.890863764370816
WG,Mid-Depth,2018-09-24,23.71903665096578,1.8359173344129889,9.008427667065387,7.7165475061026
WG,Lower Photic,2018-09-24,22.94217542807638,0.9773544866432397,8.759699353237163,5.90495335495857
WG,Deep,2018-09-24,20.62646118339382,0.5308048132245167,8.146839849152448,2.5261544503257665
WG,Surface,2018-10-10,23.02549204861018,8.29949773003855,9.0904325552463,6.916278505594301
WG,Mid-Depth,2018-10-10,23.03362353882774,5.5764417691017885,9.00766368358028,6.873642042180867
WG,Lower Photic,2018-10-10,22.99035174933568,4.6209177885035375,8.954491502335165,6.768734049200917
WG,Deep,2018-10-10,20.666799208071456,0.779837605799785,8.124675893387725,2.44119682689747
WG,Surface,2018-11-14,22.82577535180112,2.588485818361907,8.985271202143707,6.958515133241346
WG,Mid-Depth,2018-11-14,22.72278104332662,3.4383459253459128,8.937426442363133,6.867874773130128
WG,Lower Photic,2018-11-14,22.59035971026043,3.149022442961131,8.845156362447568,6.326756347495588
WG,Deep,2018-11-14,20.73229857381504,0.7202623510805757,7.9697223672735795,2.3936227483066586
WG,Surface,2018-12-12,21.595873508884928,2.051809134005416,8.303065721334471,6.390152017327416
WG,Mid-Depth,2018-12-12,21.60805269451639,2.2850109864382544,8.520287914546937,6.317218538698201
WG,Lower Photic,2018-12-12,21.60981186166937,2.316225638171124,8.6412025873534,6.28837339013843
WG,Deep,2018-12-12,20.82025208602122,1.069816862443678,8.106570512013265,3.634765883802407
WG,Surface,2019-02-12,20.6648197494572,2.9635680663467947,8.571286853710538,7.385440942340173
WG,Mid-Depth,2019-02-12,20.57600170435297,1.903353927841752,8.300986867478812,5.955
WG,Lower Photic,2019-02-12,20.55493987314021,1.861825141635488,8.209760356480901,5.654999999999999
WG,Deep,2019-02-12,20.40386392619124,1.313565284912954,7.853021008925985,5.008885093476591
WG,Surface,2019-03-12,21.48788778287119,3.096689599282983,8.902478246741978,7.507000000000001
WG,Mid-Depth,2019-03-12,21.09021063704976,3.146622887345037,8.779690753113332,6.885
WG,Lower Photic,2019-03-12,20.88024409187492,1.528408365890563,8.665521318729677,6.459999999999999
WG,Deep,2019-03-12,20.430704843299072,0.6398471363064939,8.1574787165582,3.0240837857458063
WG,Surface,2019-04-09,22.11172467388945,2.7508672427344933,8.798153417690846,7.651999999999999
WG,Mid-Depth,2019-04-09,21.53079336229225,3.5923097190398527,8.461292977982193,7.312
WG,Lower Photic,2019-04-09,21.09763815499557,1.618225434679383,8.159625404180641,6.417
WG,Deep,2019-04-09,20.497100016520072,0.5523430961478912,7.659893567162646,3.167416624714825
WG,Surface,2019-05-14,23.7159759008314,1.1688695104480158,8.84497714797563,7.229429806689749
WG,Mid-Depth,2019-05-14,23.05813025414588,1.15164208882869,8.741453591997784,7.055025772506187
WG,Lower Photic,2019-05-14,21.50459209730461,1.107324742584661,8.491738404416168,5.323263208732181
WG,Deep,2019-05-14,20.510243279876747,0.4724304476331874,8.071818091695446,2.7002445316721526
WG,Surface,2019-06-12,23.896194270596528,0.8419867776592213,8.917858428373615,7.477274777082345
WG,Mid-Depth,2019-06-12,23.62376786736806,1.1155937356856305,8.83936611398773,7.377882382324995
WG,Lower Photic,2019-06-12,21.63439518829778,1.4955793408602591,8.49752288097419,5.0560649675067495
WG,Deep,2019-06-12,20.564805072132515,0.5373903440602407,8.064815546006901,2.660313894270413
WG,Surface,2019-07-12,23.423865509862843,1.370242450252132,8.842034298712592,6.844231508738932
WG,Mid-Depth,2019-07-12,23.4363732449368,1.44004687596207,8.803504188748766,6.8247208862324245
WG,Lower Photic,2019-07-12,22.25499475928802,2.369443608648647,8.568627280909777,5.360055346069111
WG,Deep,2019-07-12,20.567886151402817,0.7375168930875216,7.672046195157359,2.3959681700236963
WG,Surface,2019-08-13,23.73191733349412,1.18029483199129,8.802644649377635,7.013105894793597
WG,Mid-Depth,2019-08-13,23.685560191062617,1.3665641128835009,8.692933606072902,6.944410026474847
WG,Lower Photic,2019-08-13,22.52034574289154,2.18752485817782,8.282729977214085,5.219049960083591
WG,Deep,2019-08-13,20.591689788860563,0.7008539284150977,7.589112480457663,2.184097214797664
WG,Surface,2019-09-10,23.88658508405673,0.9874034629211356,8.933486518842503,7.090487292026113
WG,Mid-Depth,2019-09-10,23.870456532341272,1.1965765860352398,8.89230502750489,7.006731315513089
WG,Lower Photic,2019-09-10,23.157482090752573,1.99741400247146,8.722138085666506,5.84104836284208
WG,Deep,2019-09-10,20.607860252369463,0.701620893631611,7.880054827515336,1.9373676715130168
WG,Surface,2020-01-23,20.8715127407328,3.191409045091518,7.504081051502486,6.009065966005498
WG,Mid-Depth,2020-01-23,20.87145667216466,3.338787096733809,7.245847279939471,5.92364712951096
WG,Lower Photic,2020-01-23,20.86813234674529,3.282318988407293,6.681804997894273,5.7783498634345145
WG,Deep,2020-01-23,20.58815171087592,1.7298576066782738,6.037252695327413,3.0275057246540693
WG,Surface,2020-02-11,21.62144029067217,2.992767965359481,8.677658552477151,7.612865083003415
WG,Mid-Depth,2020-02-11,21.5242931645574,5.106323633695529,8.529047027373851,7.548330807008661
WG,Lower Photic,2020-02-11,21.02663962478009,8.969778294595027,8.154180453383793,6.589809071492167
WG,Deep,2020-02-11,20.58189870904361,1.7387098468178328,7.53375652024598,3.054420024627276
WG,Surface,2020-03-10,20.95525799600408,2.870703458557061,8.60301409535794,6.619955097793583
WG,Mid-Depth,2020-03-10,20.95902191892576,3.0867657910833386,8.573959834267024,6.56294407187808
WG,Lower Photic,2020-03-10,20.963317779686104,3.256861381243695,8.519452670754657,6.541149559623959
WG,Deep,2020-03-10,20.63866571594418,1.875962470358254,7.896631143798432,3.4964586290786657
WG,Surface,2020-04-14,23.30386970336312,1.329314454010969,8.810272733010722,7.340920976376859
WG,Mid-Depth,2020-04-14,22.54298044658733,2.225919888544295,8.524301122848332,7.256236288049214
WG,Lower Photic,2020-04-14,21.202791715776023,3.2986998533922858,8.14024497401221,6.021179925326877
WG,Deep,2020-04-14,20.62990515883056,0.96850734195304,7.6762557188305856,2.984948691849219
WG,Surface,2020-05-12,23.764931666924006,1.8011647997416698,8.8124337934006,7.204639068234149
WG,Mid-Depth,2020-05-12,23.468962057848053,2.419504394808402,8.744103947630611,7.1667516045871
WG,Lower Photic,2020-05-12,21.45914153148399,3.279659905098889,8.038677416258512,5.605201236938203
WG,Deep,2020-05-12,20.644551980837647,0.842705514856751,7.353824916416557,2.692550473412465
WG,Surface,2020-06-09,23.5288257048878,2.434165961975853,8.757032901888799,7.288158161100884
WG,Mid-Depth,2020-06-09,23.27636849427758,3.581824859440704,8.701417776233553,7.307728301313203
WG,Lower Photic,2020-06-09,21.88981516632773,7.216399410815077,8.066790301588194,5.71720711713442
WG,Deep,2020-06-09,20.63814354330908,0.7370966002395811,7.46653127126974,2.5526649216966413
WG,Surface,2020-07-14,23.86359254249907,1.532446148854546,8.545085855216316,7.170999378372855
WG,Mid-Depth,2020-07-14,23.67088189335634,2.893350122236858,8.212723151675192,7.110925940390122
WG,Lower Photic,2020-07-14,22.20119831285778,9.964533935400992,7.685825209968283,5.376201093034214
WG,Deep,2020-07-14,20.661876665009903,0.938029888213026,7.233813517754665,2.275071850275298
WG,Surface,2020-08-11,24.05082664084537,1.3407922333189115,8.566773074663923,7.007066196893708
WG,Mid-Depth,2020-08-11,24.00160835670283,1.419560045093654,8.249866307066606,6.95324418565569
WG,Lower Photic,2020-08-11,22.64212166125636,2.1237072810819524,7.796410817047748,5.292400187496341
WG,Deep,2020-08-11,20.66418788070221,0.8131311701173818,6.956110969710344,2.039178660461835
WG,Surface,2020-09-08,23.72666569577573,1.107175260552559,7.714140819645541,7.116922550839315
WG,Mid-Depth,2020-09-08,23.72863278292303,1.262473051732485,8.163620243498894,7.008759034249708
WG,Lower Photic,2020-09-08,22.85365072463052,1.529113593077826,8.186307825278222,5.546512791018115
WG,Deep,2020-09-08,20.67945338331577,0.7191154231714265,7.685453442940325,1.8821424155342896
WG,Surface,2020-10-13,23.86313073239155,1.193885241526715,8.781402452356733,7.0717290640625965
WG,Mid-Depth,2020-10-13,23.86500163154724,1.394928229986339,8.407395839609755,7.031383721253212
WG,Lower Photic,2020-10-13,23.10193919106639,1.733820563226364,7.961944237099165,5.545313840954361
WG,Deep,2020-10-13,20.734814612879592,0.78310183597154,7.053964029075459,1.7503744501688712
WG,Surface,2020-11-10,22.89514043926344,1.744856796586302,8.70231031477591,6.870830343796745
WG,Mid-Depth,2020-11-10,22.831282049260743,2.043717856134096,8.295228433579396,6.807354610747066
WG,Lower Photic,2020-11-10,22.697653714763668,2.47274113102166,7.907306151917351,6.6143137791111855
WG,Deep,2020-11-10,20.788130689754823,0.7816404571445826,6.902107334685049,2.008318284888513
WG,Surface,2020-12-08,21.97079506411464,1.915986544346682,8.715629423090268,6.758705739324187
WG,Mid-Depth,2020-12-08,21.97231674017445,2.132734530100735,8.381011983755988,6.641951586000866
WG,Lower Photic,2020-12-08,21.97299823706265,2.237668904335064,8.083289881933986,6.541679117433397
WG,Deep,2020-12-08,20.873282538789145,1.0361407942834542,7.377054459419278,2.4625732074159834
WG,Surface,2021-01-19,21.26166460948445,3.141404573431441,6.997165560776551,6.852006877827594
WG,Mid-Depth,2021-01-19,21.259671248373586,3.5055730187305443,7.023097365873913,6.775991738367614
WG,Lower Photic,2021-01-19,21.25540664466981,3.636962560776772,7.06333559283302,6.749755340497669
WG,Deep,2021-01-19,20.76386353818785,1.7871978867314615,6.997511141617319,3.145184141704711
WG,Surface,2021-02-16,21.49196274764358,4.105443692207311,8.801249428853644,7.37048810125313
WG,Mid-Depth,2021-02-16,21.16748453119388,10.213898400652496,8.514308272782097,7.128881336950572
WG,Lower Photic,2021-02-16,20.92876382143629,6.137256071147533,8.194097962312876,6.232941272316317
WG,Deep,2021-02-16,20.605722668986893,1.1223376509241787,7.707691148704315,3.0237277252377983
WG,Surface,2021-03-16,21.408138900037947,2.714787350830661,8.680584282638547,7.065317854308374
WG,Mid-Depth,2021-03-16,21.1403495801895,3.226830171308703,8.625507817582053,6.853435267052184
WG,Lower Photic,2021-03-16,20.95503247005284,2.364247632083844,8.584391392089097,6.412459906178929
WG,Deep,2021-03-16,20.628568296328886,1.0771772971159237,7.994843053021222,3.2076174312463044
WG,Surface,2021-04-13,22.15604263215267,2.056947261430284,8.673562904738992,7.577164557040066
WG,Mid-Depth,2021-04-13,21.423854843478445,2.844927073113071,8.629722610042215,7.30043300761548
WG,Lower Photic,2021-04-13,21.03885930216673,1.9380980356056845,8.552487291354534,6.382362236250761
WG,Deep,2021-04-13,20.65444713740663,0.9292466510903056,8.072853504609823,3.1152860331106984
WG,Surface,2021-05-11,22.94321421760512,1.36910113160047,8.746356567651521,7.226700355337906
WG,Mid-Depth,2021-05-11,22.24288594530537,1.856528462473636,8.717519427792519,6.980326158953099
WG,Lower Photic,2021-05-11,21.19402355304762,1.493457440786589,8.633565278346717,6.064603736171292
WG,Deep,2021-05-11,20.66863491329225,0.6853087310955703,8.088918292883308,2.955726391253949
WG,Surface,2021-06-08,24.346388326734257,1.0622882582525857,8.825553189791135,7.248931281985511
WG,Mid-Depth,2021-06-08,23.37652310140451,1.414101303089838,8.363169561028341,7.018452698105295
WG,Lower Photic,2021-06-08,21.3469470204221,1.409164652971374,7.789507138322492,5.5666308842307135
WG,Deep,2021-06-08,20.67443237635561,0.6228717426350697,6.95256784856814,2.807716410977076
WG,Surface,2021-07-13,23.64384583404123,1.2377056941484492,8.739777877553797,7.167915175297921
WG,Mid-Depth,2021-07-13,23.45569941167604,1.62746014289012,8.468571358014142,6.936114190002312
WG,Lower Photic,2021-07-13,21.50681511386549,2.1684928595063733,7.772596391364109,4.84521835624394
WG,Deep,2021-07-13,20.679544901325503,0.6134095577646186,7.237512983268808,2.6276848615950894
WG,Surface,2021-08-10,23.56599855577727,1.2346926366588715,8.690364522263575,7.282955678538395
WG,Mid-Depth,2021-08-10,23.535307074654988,1.511992892980106,7.987918417935395,7.245259917773231
WG,Lower Photic,2021-08-10,22.0640686314642,2.7557867494449053,7.423299336426488,5.531802538980738
WG,Deep,2021-08-10,20.69083526693801,0.9720056297317992,6.517413550243439,2.4376804932764613
WG,Surface,2021-09-07,23.67404799308376,1.2720290422260974,8.196666626045474,7.229522936686483
WG,Mid-Depth,2021-09-07,23.6424528036408,1.7033864687798652,8.421998204950949,7.123870050046729
WG,Lower Photic,2021-09-07,22.76170024488624,2.442569232851778,8.07756336471791,5.800044781827292
WG,Deep,2021-09-07,20.723776129482093,0.9956053038598432,7.28514096770922,2.215637514825828
WG,Surface,2021-10-12,23.86666560357757,1.3618227411161137,8.863202158817804,7.301128828908301
WG,Mid-Depth,2021-10-12,23.85669179258312,1.787301836701469,8.778721303344213,7.177994751970564
WG,Lower Photic,2021-10-12,23.04268603878825,2.887287296839165,8.275466167895365,5.997062786891467
WG,Deep,2021-10-12,20.73151775285949,0.9802558326282584,7.125212286798258,2.091074089689788
WG,Surface,2021-11-09,23.12010424938336,1.962657082038485,8.607801536250866,6.740236143683393
WG,Mid-Depth,2021-11-09,23.12589750454297,2.7445183084196154,8.48177146773552,6.6478247789208655
WG,Lower Photic,2021-11-09,22.928003424787462,3.221827188930098,8.059082955148689,6.013791982159088
WG,Deep,2021-11-09,20.8162737882368,1.0012459099025266,7.3725106252634305,1.957579220878748
WG,Surface,2021-12-07,21.70790354099384,3.64035951362123,8.115892792607697,6.920442736798672
WG,Mid-Depth,2021-12-07,21.705731581671703,8.990225148949685,8.309365851709847,6.882215352651359
WG,Lower Photic,2021-12-07,21.69769566781067,5.392293769300987,8.401130661935873,6.802772434461114
WG,Deep,2021-12-07,20.88575907083909,2.705663233500294,7.983097128270661,2.8482967827176564
WG,Surface,2022-01-18,21.07453471350397,3.036594150876367,8.623081658630095,6.878476075080256
WG,Mid-Depth,2022-01-18,21.072927972667888,3.5731431443111865,8.500517431705495,6.816049052444788
WG,Lower Photic,2022-01-18,21.06849132698768,3.596855674845436,8.300547438249717,6.776602634802148
WG,Deep,2022-01-18,20.69917026756331,1.5631128279425892,7.695488342850644,3.1765875823401006
WG,Surface,2022-02-08,20.89766157260516,2.116805783760562,8.391703695155822,6.440316666841075
WG,Mid-Depth,2022-02-08,20.9022882064072,2.218382765546313,8.260942547438685,6.381713722550627
WG,Lower Photic,2022-02-08,20.904288259452382,2.288687826441606,7.991709997366965,6.362516247975532
WG,Deep,2022-02-08,20.64274947210781,1.32644255377002,7.44706938617789,3.283359573208793
WG,Surface,2022-03-08,21.17413326691836,1.367520211295961,7.1986536395446326,7.424582611545229
WG,Mid-Depth,2022-03-08,20.885228937760573,2.1039112630389005,7.184970355853496,7.164004275947451
WG,Lower Photic,2022-03-08,20.64440116059964,1.8510318951564773,7.208526638952037,6.675901000997537
WG,Deep,2022-03-08,20.4766756750085,0.7565820806950914,6.879807337218124,4.060878505993252
WG,Surface,2022-04-05,22.39372774446548,1.176711256935341,8.656088695601358,7.156726438433705
WG,Mid-Depth,2022-04-05,21.90553897870628,1.7583789843991575,8.210337938033438,7.063446306469333
WG,Lower Photic,2022-04-05,21.19788413430036,2.587302182984638,7.911610058636538,6.414962863749125
WG,Deep,2022-04-05,20.597871274952595,0.9260172543517458,7.365040690577305,3.005345752650933
WG,Surface,2022-05-10,23.81797645405339,1.1285976181844195,8.71959278048529,7.413255927014662
WG,Mid-Depth,2022-05-10,23.380417686843607,1.4013171786209289,8.342893220772613,7.400860791036907
WG,Lower Photic,2022-05-10,21.57515729339436,1.7556415034944235,7.929264915530983,5.946715296574576
WG,Deep,2022-05-10,20.623378416627485,0.829460926431373,7.266301494561045,2.7698070298041464
WG,Surface,2022-06-14,23.19544964262516,1.2848724655295922,8.827581182242609,7.274676246021258
WG,Mid-Depth,2022-06-14,23.208821379084988,1.409085242957466,8.49039983109451,7.1753505064511405
WG,Lower Photic,2022-06-14,22.15342492546678,1.755748310602074,8.06280806522032,5.84482446686934
WG,Deep,2022-06-14,20.621746643898184,0.6917156433584921,7.203650169421597,2.562967740663082
WG,Surface,2022-07-12,23.23836849855636,1.0286542901633529,8.740346535250195,7.196972857123508
WG,Mid-Depth,2022-07-12,23.196234721738684,1.1059970316050858,8.517802182735585,7.144872276084032
WG,Lower Photic,2022-07-12,22.34871715037267,1.6025486021585995,8.165926580822862,6.011757592444637
WG,Deep,2022-07-12,20.659107772208905,0.719838190140278,7.16631435623558,2.351681121059916
WG,Surface,2022-08-09,22.97930542983302,1.175999997792578,8.740958363619107,7.046548124626495
WG,Mid-Depth,2022-08-09,22.97901980105248,1.4651293443114382,8.45855868169286,7.003327405144208
WG,Lower Photic,2022-08-09,22.537957699691145,1.782392178982412,7.980266685624679,6.276434539725589
WG,Deep,2022-08-09,20.655145760220588,0.8174119312427715,6.9659555530442265,2.2831675556269886
WG,Surface,2022-09-06,23.848185020639672,1.0990373925569596,8.537675544295027,7.427254032418356
WG,Mid-Depth,2022-09-06,23.59172025226024,1.842780116966011,8.366625426167506,7.400979166401974
WG,Lower Photic,2022-09-06,22.84054628134117,1.692651315905413,7.925655806855372,6.116851702180153
WG,Deep,2022-09-06,20.71038174278795,0.822352322048118,6.954056609630209,2.026514222715474
WG,Surface,2022-10-18,23.149471259312,1.595089441749359,8.85473280522365,7.216991368610286
WG,Mid-Depth,2022-10-18,23.10881056173056,2.156720385708536,8.748367715445616,7.120013567917629
WG,Lower Photic,2022-10-18,22.79593779532329,2.284406661775302,8.398946736700506,6.391990796454907
WG,Deep,2022-10-18,20.75667723795907,0.7165421462562847,7.216008060511581,1.8555019868897349
WG,Surface,2022-11-08,23.137659347807947,1.1725371739377874,8.19861374790744,7.209197224445541
WG,Mid-Depth,2022-11-08,23.10930718821313,1.7046762917636642,8.357656131808561,7.11318092344608
WG,Lower Photic,2022-11-08,22.9109951721017,2.058169708449019,8.29436370285861,6.705340252761829
WG,Deep,2022-11-08,20.77707357171192,1.069565841787629,7.505827486304276,1.792862226982463
WG,Surface,2022-12-06,21.73569819817535,2.0365280283238967,8.398409873892513,6.511771525404693
WG,Mid-Depth,2022-12-06,21.7440733546971,2.68425505770279,8.289093801489392,6.381686514272364
WG,Lower Photic,2022-12-06,21.742548009152465,2.838048352321886,8.02110585439318,6.363338093562627
WG,Deep,2022-12-06,20.93766457515671,1.2848081249097054,7.192662004620691,2.800734808335158
WG,Surface,2023-01-17,20.99394838414328,2.1385444788129826,8.477310471684161,6.592148399180625
WG,Mid-Depth,2023-01-17,21.001556870661048,2.3965301391441534,8.25348453561931,6.537165576608009
WG,Lower Photic,2023-01-17,20.97586294406288,2.670524825842341,8.044298667044782,6.439611763713806
WG,Deep,2023-01-17,20.65266571246744,1.4393099692956377,7.126083309395447,3.1087997914468835
WG,Surface,2023-02-14,20.68506813242942,2.29999993903262,7.940843013756075,6.03250191013713
WG,Mid-Depth,2023-02-14,20.68484479950747,2.512541934381396,7.6756751317400305,5.894779720276981
WG,Lower Photic,2023-02-14,20.65669576680004,2.0364453842187915,7.349327423513567,5.505836002191009
WG,Deep,2023-02-14,20.53698834073008,1.100696508684261,6.5249356769806015,2.926832792413246
WG,Surface,2023-03-14,21.680289721,1.6139585708,8.5623170498,7.309642460000001
WG,Mid-Depth,2023-03-14,21.428955057,2.0364731048,8.1688882982,7.127664853000001
WG,Lower Photic,2023-03-14,20.768000625,2.2627230253,7.6114156353,5.6922322819
WG,Deep,2023-03-14,20.51439655012381,0.875083766404021,6.909962220031745,2.880858304726454
WG,Surface,2023-04-11,22.20287535275284,0.790589051145494,8.733216583034089,7.03316770343925
WG,Mid-Depth,2023-04-11,22.20223245510116,0.9286551265441032,8.370223012371095,6.971184855771625
WG,Lower Photic,2023-04-11,21.44133599370464,1.29080202800141,7.905931835078168,6.134145512728665
WG,Deep,2023-04-11,20.552258485421337,1.197527475845907,7.231854310134958,2.723904782288887
WG,Surface,2023-05-09,23.53277389795064,0.998190724731371,8.314704991407893,7.428700809518669
WG,Mid-Depth,2023-05-09,23.38643000916425,1.285135606921022,7.981458922775817,7.363733683753351
WG,Lower Photic,2023-05-09,21.79851709558028,1.925623088445669,7.573227584378943,6.089374067277097
WG,Deep,2023-05-09,20.563203765936468,0.9590808411466246,6.542717019655792,2.4251273300651404
WG,Surface,2023-06-13,24.662187705101303,1.079593028775957,8.627845232820892,7.288310030403705
WG,Mid-Depth,2023-06-13,24.45609847191324,1.501084654906814,8.656082157678362,7.271222545151535
WG,Lower Photic,2023-06-13,22.30218891645024,2.3704925414209788,8.359110382202845,5.608636937888197
WG,Deep,2023-06-13,20.606345142456256,0.8711235529246939,7.305530793818577,2.188734021181704
WG,Surface,2023-07-18,24.00403711135161,1.818063634942472,8.517386237579199,7.127888784727501
WG,Mid-Depth,2023-07-18,24.02036642623318,2.613734651428427,8.463744779329735,7.035389101609468
WG,Lower Photic,2023-07-18,23.042115273372296,2.615616450167434,8.112662221838209,5.629514530189132
WG,Deep,2023-07-18,20.66625243529616,0.6966498477660258,6.915529627378728,1.9674108258526268
WG,Surface,2023-08-16,24.27790046496804,1.221596671302438,8.464826078296005,7.270920659066502
WG,Mid-Depth,2023-08-16,24.24322023882467,1.706647423021273,8.326758118019132,7.231524805255025
WG,Lower Photic,2023-08-16,23.14881260659314,2.7079779523348404,7.84223971389752,5.293015262007037
WG,Deep,2023-08-16,20.685054734587474,0.8214655873851666,6.6148653917547,1.7955975156177093
WG,Surface,2023-09-05,24.34232993579075,1.466005025400562,8.50477034953144,7.382138229383791
WG,Mid-Depth,2023-09-05,24.31208305958459,2.1750009780627417,8.132878302588614,7.318839331736392
WG,Lower Photic,2023-09-05,23.47239551609574,2.9655513473559894,7.927354062703438,6.123765857560941
WG,Deep,2023-09-05,20.66604424554727,0.7051689166571968,6.694320276885241,1.6173097406711874
WG,Surface,2023-10-18,24.28494131434696,20.00315196510855,9.354221576663708,7.274266141172743
WG,Mid-Depth,2023-10-18,24.25192950606664,28.889942178109266,9.634093778512971,7.415781018330032
WG,Lower Photic,2023-10-18,23.756535783174968,25.01278903053555,9.54965185371386,6.005601123643365
WG,Deep,2023-10-18,20.81672168583737,6.653466656202993,8.924481189031017,1.679575643559969
WG,Surface,2023-11-14,22.65865215849052,2.9388476835058466,8.421613848181227,6.62229102713413
WG,Mid-Depth,2023-11-14,22.66167667350738,3.16365187476599,8.403934746511464,6.5209503840688425
WG,Lower Photic,2023-11-14,22.64538838169514,3.0587557597360937,7.6224134940291774,6.477222770705093
WG,Deep,2023-11-14,20.91564527014057,0.8197340775706247,6.930293587944912,1.8449077187595628
WG,Surface,2023-12-05,22.44864300491028,2.604013981137349,8.664454196651231,6.907667143567356
WG,Mid-Depth,2023-12-05,22.46159031008896,3.018033493678863,8.524819796654207,6.6826118189225125
WG,Lower Photic,2023-12-05,22.46699504908942,3.137735825412859,8.223436242749717,6.656891686298724
WG,Deep,2023-12-05,20.951747948101094,0.9819713070332624,6.988360546210477,2.0610149540278515
WP,Surface,2014-02-26,21.82,1.3037142857142858,8.586553146262139,7.922
WP,Mid-Depth,2014-02-26,20.8,3.678857142857143,8.373181254153582,6.487
WP,Lower Photic,2014-02-26,20.69,3.4392642838033063,8.200243818058953,5.487
WP,Deep,2014-02-26,20.65474181879689,1.8152355531567843,7.858827659275434,4.343876464631824
WP,Surface,2014-03-26,23.16,0.3085301866037791,8.556000000000001,7.322500000000001
WP,Mid-Depth,2014-03-26,22.43,0.7717142857142856,8.569999999999999,7.313000000000001
WP,Lower Photic,2014-03-26,21.81,0.8533608673541961,8.512,6.855500000000001
WP,Deep,2014-03-26,20.948728602559736,0.3031966678495735,8.16093792737654,4.624587824101312
WP,Surface,2014-04-22,22.820819755123388,0.3588,8.688804552455554,7.029259034210144
WP,Mid-Depth,2014-04-22,22.117,0.625,8.686000000000002,7.074000000000001
WP,Lower Photic,2014-04-22,21.929,0.8089999999999999,8.652,7.059
WP,Deep,2014-04-22,20.754674013902616,0.6981873215771938,8.236051220089548,4.582334614440917
WP,Surface,2014-06-24,24.111999999999995,0.6049999999999999,8.539999999999997,7.07
WP,Mid-Depth,2014-06-24,23.344999999999995,0.836,8.864,7.086999999999999
WP,Lower Photic,2014-06-24,22.773,0.607,8.548,6.412999999999999
WP,Deep,2014-06-24,20.94130878536389,0.3404656388346681,7.949897358860165,3.303345421423143
WP,Surface,2014-07-23,23.404,0.453,8.788,6.754
WP,Mid-Depth,2014-07-23,23.028,0.852,9.112,6.598999999999999
WP,Lower Photic,2014-07-23,22.741000000000003,0.78,9.015,6.129
