location,date,depth_group,mean_temp,std_temp,measurement_count
SA,2023-07-18,Deep,20.906705594148463,0.2186414026287793,22
SA,2023-08-16,Surface,24.16439281920859,0.0432801327351561,10
SA,2023-08-16,Mid-Depth,24.07372474505152,0.031114378582044,10
SA,2023-08-16,Lower Photic,23.15871335337293,0.6436538912271217,10
SA,2023-08-16,Deep,20.900620520799524,0.2492807106067333,22
SA,2023-09-05,Surface,24.183804766761263,0.0562852889514254,10
SA,2023-09-05,Mid-Depth,24.03944664692825,0.0723002013645219,10
SA,2023-09-05,Lower Photic,23.1005337073431,0.7387532600831674,10
SA,2023-09-05,Deep,21.005573641110438,0.3482340992277872,22
SA,2023-10-18,Surface,24.085130290989248,0.1369711051624304,10
SA,2023-10-18,Mid-Depth,24.080549242520046,0.0065212114016525,10
SA,2023-10-18,Lower Photic,23.93011531465962,0.1832236000407598,10
SA,2023-10-18,Deep,21.210566850422744,0.6556207849137534,22
SA,2023-11-14,Surface,22.89817489598571,0.0415133671736369,10
SA,2023-11-14,Mid-Depth,22.7849497672902,0.0516660386964608,10
SA,2023-11-14,Lower Photic,22.64763868728762,0.0462175327580389,10
SA,2023-11-14,Deep,21.364073189646643,0.7992079835229566,22
SA,2023-12-05,Surface,22.41830809054872,0.0045093922337661,10
SA,2023-12-05,Mid-Depth,22.409414662221213,0.0014205860869104,10
SA,2023-12-05,Lower Photic,22.3964662927465,0.0101408362928518,10
SA,2023-12-05,Deep,21.528558963123277,0.6935232462115,22
WG,2014-02-14,Surface,21.0925,0.2429408935889097,10
WG,2014-02-14,Mid-Depth,20.53114285714286,0.011098660825021,10
WG,2014-02-14,Lower Photic,20.49678571428571,0.0108130369789196,10
WG,2014-02-14,Deep,20.385451515278223,0.0748299625207889,45
WG,2014-02-19,Surface,20.7,3.744889033148481e-15,10
WG,2014-02-19,Mid-Depth,20.695,0.0070710678118649,10
WG,2014-02-19,Lower Photic,20.54475,0.0375730769449491,10
WG,2014-02-19,Deep,20.386923459901304,0.0771206104538699,45
WG,2014-03-26,Surface,22.39,0.0316227766016831,10
WG,2014-03-26,Mid-Depth,22.160000000000004,0.2065591117977287,10
WG,2014-03-26,Lower Photic,21.21,0.2685351208149709,10
WG,2014-03-26,Deep,20.46064777955452,0.1612396430464327,45
WG,2014-04-23,Surface,22.37842684241384,0.1359353122682975,10
WG,2014-04-23,Mid-Depth,22.245,0.030641293851417,10
WG,2014-04-23,Lower Photic,22.06,0.0454606056566194,10
WG,2014-04-23,Deep,20.55157659040656,0.3832581672773155,45
WG,2014-04-27,Surface,22.720068279303987,0.040076375735579,10
WG,2014-04-27,Mid-Depth,22.615,0.1367276286799578,10
WG,2014-04-27,Lower Photic,21.985,0.2375453173139348,10
WG,2014-04-27,Deep,20.55356467286104,0.3111224813187701,45
WG,2014-06-25,Surface,23.677,0.0163639169448444,10
WG,2014-06-25,Mid-Depth,23.541,0.1026807349668534,10
WG,2014-06-25,Lower Photic,22.855,0.3309330244425097,10
WG,2014-06-25,Deep,20.646584343974386,0.4301212876291966,45
WG,2014-07-23,Surface,23.242,0.0122927259430576,10
WG,2014-07-23,Mid-Depth,23.255000000000003,0.0052704627669481,10
WG,2014-07-23,Lower Photic,23.135,0.1974419745984452,10
WG,2014-07-23,Deep,20.727665051697905,0.4922309159327093,45
WG,2014-08-13,Surface,23.385,0.0259272486435073,10
WG,2014-08-13,Mid-Depth,23.197,0.0843339920922886,10
WG,2014-08-13,Lower Photic,22.877,0.0910494371207201,10
WG,2014-08-13,Deep,20.800260386416195,0.6584551950711528,45
WG,2014-09-09,Surface,23.437,0.042439499421071,10
WG,2014-09-09,Mid-Depth,23.382,0.0063245553203369,10
WG,2014-09-09,Lower Photic,23.177,0.2350437311556207,10
WG,2014-09-09,Deep,20.797278106812985,0.6558185650728793,45
WG,2014-09-25,Surface,23.57,0.1151810169544734,10
WG,2014-09-25,Mid-Depth,23.416,0.0505964425626938,10
WG,2014-09-25,Lower Photic,23.129,0.1770404850121386,10
WG,2014-09-25,Deep,20.831864766622623,0.6601059438607999,45
WG,2014-10-08,Surface,23.695,0.1882226813584853,10
WG,2014-10-08,Mid-Depth,23.626,0.1099696927945756,10
WG,2014-10-08,Lower Photic,23.095,0.1803237828647866,10
WG,2014-10-08,Deep,20.859253915239066,0.6363324799646297,45
WG,2014-11-12,Surface,22.408,0.0063245553203377,10
WG,2014-11-12,Mid-Depth,22.394,0.0263312235441755,10
WG,2014-11-12,Lower Photic,22.319,0.0166332999331661,10
WG,2014-11-12,Deep,20.88588826848705,0.6929122244052924,45
WG,2014-12-09,Surface,21.078,0.007888106377466,10
WG,2014-12-09,Mid-Depth,21.081,0.0031622776601688,10
WG,2014-12-09,Lower Photic,21.081,0.0031622776601688,10
WG,2014-12-09,Deep,20.70073574346136,0.359230154339558,45
WG,2015-01-14,Surface,20.418,0.0042163702135584,10
WG,2015-01-14,Mid-Depth,20.420000000000005,3.744889033148481e-15,10
WG,2015-01-14,Lower Photic,20.419000000000004,0.0031622776601688,10
WG,2015-01-14,Deep,20.39370549971461,0.0523100197481849,45
WG,2015-02-11,Surface,20.708,0.0091893658347264,10
WG,2015-02-11,Mid-Depth,20.678,0.0285968141193702,10
WG,2015-02-11,Lower Photic,20.449,0.0587745220690433,10
WG,2015-02-11,Deep,20.3200354422918,0.0269433551209944,45
WG,2015-03-11,Surface,20.869,0.008755950357709,10
WG,2015-03-11,Mid-Depth,20.833,0.0518652099195604,10
WG,2015-03-11,Lower Photic,20.547000000000004,0.090559986258342,10
WG,2015-03-11,Deep,20.328823322750207,0.0448369556668428,45
WG,2015-04-14,Surface,22.204,0.1175868473370496,10
WG,2015-04-14,Mid-Depth,21.904999999999998,0.1863240904088,10
WG,2015-04-14,Lower Photic,21.214,0.222720552362022,10
WG,2015-04-14,Deep,20.41555889139692,0.152220750274915,45
WG,2015-05-05,Surface,23.315,0.0117851130197757,10
WG,2015-05-05,Mid-Depth,23.281,0.0675688948818574,10
WG,2015-05-05,Lower Photic,21.69,0.609662930551701,10
WG,2015-05-05,Deep,20.40734929105715,0.1162243598484424,45
WG,2015-06-09,Surface,24.026,0.0368781778291714,10
WG,2015-06-09,Mid-Depth,23.943,0.0763107681348657,10
WG,2015-06-09,Lower Photic,22.25,0.7729309297875339,10
WG,2015-06-09,Deep,20.548126686833488,0.2725320561890633,45
WG,2015-07-15,Surface,23.028,0.0063245553203366,10
WG,2015-07-15,Mid-Depth,22.979000000000003,0.0515213008807468,10
WG,2015-07-15,Lower Photic,22.751,0.0930292666016688,10
WG,2015-07-15,Deep,20.585092881632324,0.4595006850182663,45
WG,2015-08-11,Surface,23.892999999999997,0.066340870593557,10
WG,2015-08-11,Mid-Depth,23.568,0.144514512919791,10
WG,2015-08-11,Lower Photic,22.925,0.4174326292948362,10
WG,2015-08-11,Deep,20.631675356735222,0.4646862249079163,45
WG,2015-09-09,Surface,23.821,0.0031622776601677,10
WG,2015-09-09,Mid-Depth,23.777,0.0621914606499782,10
WG,2015-09-09,Lower Photic,23.343,0.2320464512884337,10
WG,2015-09-09,Deep,20.733739045137806,0.6241849116353013,45
WG,2015-10-07,Surface,23.940000000000005,0.0066666666666665,10
WG,2015-10-07,Mid-Depth,23.913,0.0133749350984933,10
WG,2015-10-07,Lower Photic,23.531,0.3709282650025167,10
WG,2015-10-07,Deep,20.69948825364345,0.5477129371722225,45
WG,2015-11-12,Surface,23.52,0.042163702135579,10
WG,2015-11-12,Mid-Depth,23.5,0.0,10
WG,2015-11-12,Lower Photic,23.35,0.2223610677354386,10
WG,2015-11-12,Deep,21.25009919144707,0.5063957227650182,45
WG,2015-12-08,Surface,22.007,0.0067494855771065,10
WG,2015-12-08,Mid-Depth,22.003000000000004,0.0048304589153972,10
WG,2015-12-08,Lower Photic,22.0,0.0,10
WG,2015-12-08,Deep,20.86639391022003,0.6749232845374656,45
WG,2016-01-20,Surface,21.562,0.0078881063774661,10
WG,2016-01-20,Mid-Depth,21.57,3.744889033148481e-15,10
WG,2016-01-20,Lower Photic,21.568,0.0042163702135584,10
WG,2016-01-20,Deep,20.851817767690477,0.5899986630773205,45
WG,2016-02-17,Surface,21.022,0.0091893658347273,10
WG,2016-02-17,Mid-Depth,20.895,0.0779244648504064,10
WG,2016-02-17,Lower Photic,20.81,0.0105409255338939,10
WG,2016-02-17,Deep,20.55390852686228,0.2190214416849298,45
WG,2016-03-01,Surface,20.904,0.0084327404271156,10
WG,2016-03-01,Mid-Depth,20.893,0.010593499054713,10
WG,2016-03-01,Lower Photic,20.808,0.0426354052141852,10
WG,2016-03-01,Deep,20.516244618647704,0.1766625700072178,45
WG,2016-03-09,Surface,21.564,0.0084327404271156,10
WG,2016-03-09,Mid-Depth,21.328,0.2022539657625196,10
WG,2016-03-09,Lower Photic,20.770000000000003,0.0970681318570729,10
WG,2016-03-09,Deep,20.521270520103617,0.1702077500545127,45
WG,2016-04-13,Surface,22.911,0.0228278582243525,10
WG,2016-04-13,Mid-Depth,22.320000000000004,0.2182251640444391,10
WG,2016-04-13,Lower Photic,21.598000000000003,0.328254643700757,10
WG,2016-04-13,Deep,20.548304927263395,0.2296775347875875,45
WG,2016-05-18,Surface,24.011000000000003,0.0144913767461895,10
WG,2016-05-18,Mid-Depth,23.713,0.362063530336873,10
WG,2016-05-18,Lower Photic,21.89,0.6547094351270986,10
WG,2016-05-18,Deep,20.86343411741682,0.7230909916718661,45
WG,2016-06-15,Surface,24.142,0.004216370213557,10
WG,2016-06-15,Mid-Depth,24.129,0.0328125992061988,10
WG,2016-06-15,Lower Photic,22.161,0.9521023521076332,10
WG,2016-06-15,Deep,20.657319960424218,0.2516021649555672,45
WG,2016-07-13,Surface,23.598,0.0042163702135584,10
WG,2016-07-13,Mid-Depth,23.592,0.0042163702135584,10
WG,2016-07-13,Lower Photic,22.776,0.8319081145842436,10
WG,2016-07-13,Deep,20.66531290406377,0.279034170379662,45
WG,2016-08-10,Surface,23.807,0.0312872000806855,10
WG,2016-08-10,Mid-Depth,23.477,0.1105591847533856,10
WG,2016-08-10,Lower Photic,23.065,0.3139090455671662,10
WG,2016-08-10,Deep,20.6546131223021,0.2843057650394788,45
WG,2016-09-07,Surface,23.864,0.0107496769977316,10
WG,2016-09-07,Mid-Depth,23.788,0.0551361950083613,10
WG,2016-09-07,Lower Photic,23.341,0.3948403334119872,10
WG,2016-09-07,Deep,20.747631133991597,0.3876016149543978,45
WG,2016-10-12,Surface,23.35,0.0066666666666665,10
WG,2016-10-12,Mid-Depth,23.35,3.744889033148481e-15,10
WG,2016-10-12,Lower Photic,23.33,0.0535412613473639,10
WG,2016-10-12,Deep,20.77459180787249,0.4687456877272558,45
WG,2016-11-09,Surface,22.654,0.0069920589878013,10
WG,2016-11-09,Mid-Depth,22.66,0.0,10
WG,2016-11-09,Lower Photic,22.658,0.0063245553203366,10
WG,2016-11-09,Deep,20.991332353532165,0.7952916705295058,45
WG,2016-12-05,Surface,21.957,0.0067494855771058,10
WG,2016-12-05,Mid-Depth,21.893,0.0632543366980566,10
WG,2016-12-05,Lower Photic,21.741000000000003,0.0334829973435932,10
WG,2016-12-05,Deep,20.867670588539912,0.5605855552433892,45
WG,2017-02-08,Surface,20.573999999999995,0.0107496769977306,10
WG,2017-02-08,Mid-Depth,20.579999999999995,3.744889033148481e-15,10
WG,2017-02-08,Lower Photic,20.543,0.0346570499481862,10
WG,2017-02-08,Deep,20.378412483492628,0.0504756351895944,45
WG,2017-03-14,Surface,21.221,0.0166332999331661,10
WG,2017-03-14,Mid-Depth,20.728,0.1449750936463836,10
WG,2017-03-14,Lower Photic,20.58300000000001,0.0309300285590986,10
WG,2017-03-14,Deep,20.399168360436157,0.0790068789556475,45
WG,2017-04-19,Surface,21.732000000000003,0.0091893658347259,10
WG,2017-04-19,Mid-Depth,21.722,0.0329309040939417,10
WG,2017-04-19,Lower Photic,21.28,0.2659991645768003,10
WG,2017-04-19,Deep,20.43190367746892,0.1147009916807496,45
WG,2017-05-17,Surface,23.344,0.0306231575409483,10
WG,2017-05-17,Mid-Depth,23.089,0.1939329781135735,10
WG,2017-05-17,Lower Photic,21.799,0.3354747879250139,10
WG,2017-05-17,Deep,20.515759090701643,0.187540928075648,45
WG,2017-06-21,Surface,23.293,0.0125166555703449,10
WG,2017-06-21,Mid-Depth,23.281,0.0031622776601677,10
WG,2017-06-21,Lower Photic,22.252,0.7073235940265717,10
WG,2017-06-21,Deep,20.553630196775757,0.2545618693033942,45
WG,2017-07-12,Surface,23.679,0.0031622776601677,10
WG,2017-07-12,Mid-Depth,23.230000000000004,0.1994993734325999,10
WG,2017-07-12,Lower Photic,21.956,0.6452596376653352,10
WG,2017-07-12,Deep,20.475992413497654,0.1473667800876696,45
WG,2017-08-09,Surface,23.582,0.0042163702135584,10
WG,2017-08-09,Mid-Depth,23.544,0.0471875689844966,10
WG,2017-08-09,Lower Photic,22.648000000000003,0.3999388842199649,10
WG,2017-08-09,Deep,20.614991379013915,0.3157276660845968,45
WG,2017-09-13,Surface,23.941,0.0056764621219751,10
WG,2017-09-13,Mid-Depth,23.791000000000004,0.1895872710213779,10
WG,2017-09-13,Lower Photic,22.106,0.6786784543835497,10
WG,2017-09-13,Deep,20.64096937762638,0.2724157754840909,45
WG,2017-10-13,Surface,23.402,0.0078881063774661,10
WG,2017-10-13,Mid-Depth,23.346,0.0455094617756692,10
WG,2017-10-13,Lower Photic,23.118,0.2342742931788388,10
WG,2017-10-13,Deep,20.68150366509782,0.4622235784964407,45
WG,2017-11-08,Surface,22.931,0.0056764621219755,10
WG,2017-11-08,Mid-Depth,22.934000000000005,0.005163977794944,10
WG,2017-11-08,Lower Photic,22.892,0.0545282801244758,10
WG,2017-11-08,Deep,20.74151295007791,0.6755241899581803,45
WG,2017-12-14,Surface,25.165,1.4313416394728722,10
WG,2017-12-14,Mid-Depth,25.263,0.0512184862460155,10
WG,2017-12-14,Lower Photic,25.217,0.0408384350554438,10
WG,2017-12-14,Deep,24.101474020553905,1.8917524373869512,45
WG,2018-01-11,Surface,20.50254019936034,0.0011960998822988,10
WG,2018-01-11,Mid-Depth,20.504818759554247,0.0004330207804529,10
WG,2018-01-11,Lower Photic,20.50465872880245,0.0001254177832014,10
WG,2018-01-11,Deep,20.432969654441894,0.076738687116859,45
WG,2018-02-07,Surface,20.28661874880616,0.0022979017529499,10
WG,2018-02-07,Mid-Depth,20.287658110193934,0.0014123061526477,10
WG,2018-02-07,Lower Photic,20.28665848666561,0.0010622848833283,10
WG,2018-02-07,Deep,20.268329160062983,0.006153525795771,45
WG,2018-02-28,Surface,20.726756968840757,0.002158978206672,10
WG,2018-02-28,Mid-Depth,20.60376841660206,0.1164472692703155,10
WG,2018-02-28,Lower Photic,20.33008088691096,0.0259988304195326,10
WG,2018-02-28,Deep,20.25406271636788,0.0168705040122766,45
WG,2018-03-15,Surface,20.93175281930091,0.0006802805218381,10
WG,2018-03-15,Mid-Depth,20.85663568912817,0.1003369344711062,10
WG,2018-03-15,Lower Photic,20.469731866080885,0.0674881125892689,10
WG,2018-03-15,Deep,20.275829223682894,0.0425563824817958,45
WG,2018-04-12,Surface,21.741219438026043,0.0101558819135431,10
WG,2018-04-12,Mid-Depth,21.44059728205266,0.2156700455300381,10
WG,2018-04-12,Lower Photic,20.73680172765109,0.1434941192221434,10
WG,2018-04-12,Deep,20.295341888168892,0.0684483388206346,45
WG,2018-05-16,Surface,22.92111457327196,0.0021077011516711,10
WG,2018-05-16,Mid-Depth,22.57123302400964,0.3888524456497294,10
WG,2018-05-16,Lower Photic,21.194329930567147,0.3011168314374585,10
WG,2018-05-16,Deep,20.34019488499996,0.1380440734805652,45
WG,2018-06-13,Surface,23.58063616343097,0.0851598674888672,10
WG,2018-06-13,Mid-Depth,23.186742343956347,0.4224672897504181,10
WG,2018-06-13,Lower Photic,21.46602433444124,0.3284968998640722,10
WG,2018-06-13,Deep,20.397576265715088,0.206740526405337,45
WG,2018-07-18,Surface,22.38932945812005,0.0012936392677381,10
WG,2018-07-18,Mid-Depth,22.39276811095322,0.0066624793947958,10
WG,2018-07-18,Lower Photic,21.929362049483338,0.487606077715259,10
WG,2018-07-18,Deep,20.398134801154768,0.2343491599654372,45
WG,2018-08-16,Surface,23.3568156965777,0.009232131776148,10
WG,2018-08-16,Mid-Depth,23.165087191262398,0.1465253936419307,10
WG,2018-08-16,Lower Photic,22.50972301095203,0.3048694487609252,10
WG,2018-08-16,Deep,20.58341089202617,0.453352953370336,45
WG,2018-09-12,Surface,23.830470569214363,0.0021640565371535,10
WG,2018-09-12,Mid-Depth,23.65538617092249,0.1400367682593879,10
WG,2018-09-12,Lower Photic,22.633293977358257,0.5084810822834057,10
WG,2018-09-12,Deep,20.47286457902727,0.355901544561868,45
WG,2018-09-24,Surface,23.85313504047441,0.1064070352783458,10
WG,2018-09-24,Mid-Depth,23.71903665096578,0.0798073167744524,10
WG,2018-09-24,Lower Photic,22.94217542807638,0.4545878355107799,10
WG,2018-09-24,Deep,20.62646118339382,0.4934001729248412,45
WG,2018-10-10,Surface,23.02549204861018,0.0135767255999448,10
WG,2018-10-10,Mid-Depth,23.03362353882774,0.0008380413362911,10
WG,2018-10-10,Lower Photic,22.99035174933568,0.1059259600403301,10
WG,2018-10-10,Deep,20.666799208071456,0.6319313651488917,45
WG,2018-11-14,Surface,22.82577535180112,0.0130459309020417,10
WG,2018-11-14,Mid-Depth,22.72278104332662,0.028521319755391,10
WG,2018-11-14,Lower Photic,22.59035971026043,0.1027182540854994,10
WG,2018-11-14,Deep,20.73229857381504,0.7238201397833685,45
WG,2018-12-12,Surface,21.595873508884928,0.0045449672122962,10
WG,2018-12-12,Mid-Depth,21.60805269451639,0.0021050861857495,10
WG,2018-12-12,Lower Photic,21.609811861669375,0.0006392447494938,10
WG,2018-12-12,Deep,20.82025208602122,0.6311490095940052,45
WG,2019-02-12,Surface,20.6648197494572,0.0259947184028955,10
WG,2019-02-12,Mid-Depth,20.57600170435297,0.0178787247645409,10
WG,2019-02-12,Lower Photic,20.55493987314021,0.0019620763607279,10
WG,2019-02-12,Deep,20.40386392619124,0.1409143348775467,45
WG,2019-03-12,Surface,21.48788778287119,0.0741303211639847,10
WG,2019-03-12,Mid-Depth,21.09021063704976,0.0840664012154713,10
WG,2019-03-12,Lower Photic,20.88024409187492,0.0687757771975707,10
WG,2019-03-12,Deep,20.430704843299072,0.1750858505093626,45
WG,2019-04-09,Surface,22.11172467388945,0.1199875328552022,10
WG,2019-04-09,Mid-Depth,21.53079336229225,0.1599290406688184,10
WG,2019-04-09,Lower Photic,21.09763815499557,0.0840948124841688,10
WG,2019-04-09,Deep,20.497100016520072,0.2496994358572554,45
WG,2019-05-14,Surface,23.7159759008314,0.0467697082413008,10
WG,2019-05-14,Mid-Depth,23.05813025414588,0.4166211987751658,10
WG,2019-05-14,Lower Photic,21.50459209730461,0.3898485809420762,10
WG,2019-05-14,Deep,20.510243279876747,0.2553668046015911,45
WG,2019-06-12,Surface,23.896194270596528,0.0046150857844411,10
WG,2019-06-12,Mid-Depth,23.62376786736806,0.3252542721500241,10
WG,2019-06-12,Lower Photic,21.63439518829778,0.5207958820945796,10
WG,2019-06-12,Deep,20.564805072132515,0.3058175745917795,45
WG,2019-07-12,Surface,23.423865509862843,0.0002571941517597,10
WG,2019-07-12,Mid-Depth,23.4363732449368,0.0151203701361515,10
WG,2019-07-12,Lower Photic,22.25499475928802,0.8454087339887901,10
WG,2019-07-12,Deep,20.567886151402817,0.3148575458213156,45
WG,2019-08-13,Surface,23.731917333494117,0.0008409366232284,10
WG,2019-08-13,Mid-Depth,23.685560191062617,0.0929643406926477,10
WG,2019-08-13,Lower Photic,22.52034574289154,0.6192103040823128,10
WG,2019-08-13,Deep,20.591689788860563,0.3374810086467844,45
WG,2019-09-10,Surface,23.88658508405673,0.000364567867696,10
WG,2019-09-10,Mid-Depth,23.870456532341272,0.0211472235011787,10
WG,2019-09-10,Lower Photic,23.157482090752573,0.716829614381438,10
WG,2019-09-10,Deep,20.607860252369463,0.3714803796714599,45
WG,2020-01-23,Surface,20.8715127407328,0.0009045996286147,10
WG,2020-01-23,Mid-Depth,20.87145667216466,0.0007390403128975,10
WG,2020-01-23,Lower Photic,20.86813234674529,0.0009789073977283,10
WG,2020-01-23,Deep,20.58815171087592,0.272649001986791,45
WG,2020-02-11,Surface,21.62144029067217,0.0124495594569943,10
WG,2020-02-11,Mid-Depth,21.5242931645574,0.0653690629503288,10
WG,2020-02-11,Lower Photic,21.02663962478009,0.137832445606028,10
WG,2020-02-11,Deep,20.58189870904361,0.276882161205315,45
WG,2020-03-10,Surface,20.95525799600408,0.0014621468848431,10
WG,2020-03-10,Mid-Depth,20.95902191892576,0.0006521770853684,10
WG,2020-03-10,Lower Photic,20.963317779686104,0.0013626815313631,10
WG,2020-03-10,Deep,20.63866571594418,0.3249317480609094,45
WG,2020-04-14,Surface,23.30386970336312,0.0308317688109587,10
WG,2020-04-14,Mid-Depth,22.54298044658733,0.4313872966633168,10
WG,2020-04-14,Lower Photic,21.202791715776023,0.1817517003958448,10
WG,2020-04-14,Deep,20.62990515883056,0.3120576681714312,45
WG,2020-05-12,Surface,23.764931666924006,0.0060916219386137,10
WG,2020-05-12,Mid-Depth,23.468962057848053,0.3690810147194506,10
WG,2020-05-12,Lower Photic,21.45914153148399,0.3669120102363402,10
WG,2020-05-12,Deep,20.644551980837647,0.325736519129855,45
WG,2020-06-09,Surface,23.5288257048878,0.0465699620484401,10
WG,2020-06-09,Mid-Depth,23.27636849427758,0.070807662026246,10
WG,2020-06-09,Lower Photic,21.88981516632773,0.7516313749050701,10
WG,2020-06-09,Deep,20.63814354330908,0.3191714732651257,45
WG,2020-07-14,Surface,23.86359254249907,0.0126080810791839,10
WG,2020-07-14,Mid-Depth,23.67088189335634,0.1287012864292042,10
WG,2020-07-14,Lower Photic,22.20119831285778,0.6999531289377302,10
WG,2020-07-14,Deep,20.661876665009903,0.3415096947258044,45
WG,2020-08-11,Surface,24.05082664084537,0.0002384581377022,10
WG,2020-08-11,Mid-Depth,24.00160835670283,0.099972647920939,10
WG,2020-08-11,Lower Photic,22.64212166125636,0.7584620134885954,10
WG,2020-08-11,Deep,20.66418788070221,0.3473937055138765,45
WG,2020-09-08,Surface,23.72666569577573,0.0022043827135159,10
WG,2020-09-08,Mid-Depth,23.72863278292303,0.0070101541236436,10
WG,2020-09-08,Lower Photic,22.85365072463052,0.7855877489041074,10
WG,2020-09-08,Deep,20.67945338331577,0.3612058063741581,45
WG,2020-10-13,Surface,23.86313073239155,0.0012069318862001,10
WG,2020-10-13,Mid-Depth,23.86500163154724,0.0044203501904555,10
WG,2020-10-13,Lower Photic,23.10193919106639,0.6591509307065295,10
WG,2020-10-13,Deep,20.734814612879592,0.4392462551925021,45
WG,2020-11-10,Surface,22.89514043926344,0.0134052774554035,10
WG,2020-11-10,Mid-Depth,22.831282049260743,0.0301834543010853,10
WG,2020-11-10,Lower Photic,22.697653714763668,0.0395967458591759,10
WG,2020-11-10,Deep,20.788130689754823,0.566302655675121,45
WG,2020-12-08,Surface,21.970795064114636,0.0013787538936151,10
WG,2020-12-08,Mid-Depth,21.97231674017445,0.000599664756326,10
WG,2020-12-08,Lower Photic,21.97299823706265,0.0004966488888889,10
WG,2020-12-08,Deep,20.873282538789145,0.6406529885302805,45
WG,2021-01-19,Surface,21.26166460948445,0.0006983757982845,10
WG,2021-01-19,Mid-Depth,21.259671248373586,0.0006076514174378,10
WG,2021-01-19,Lower Photic,21.25540664466981,0.0042264674038488,10
WG,2021-01-19,Deep,20.76386353818785,0.4257395363222366,45
WG,2021-02-16,Surface,21.49196274764358,0.0110220401872058,10
WG,2021-02-16,Mid-Depth,21.16748453119388,0.1616185373951773,10
WG,2021-02-16,Lower Photic,20.92876382143629,0.0383312468527741,10
WG,2021-02-16,Deep,20.605722668986893,0.2642852760300269,45
WG,2021-03-16,Surface,21.408138900037947,0.0118693862669764,10
WG,2021-03-16,Mid-Depth,21.1403495801895,0.1157218632217538,10
WG,2021-03-16,Lower Photic,20.95503247005284,0.0287557170138227,10
WG,2021-03-16,Deep,20.628568296328886,0.2786729170856678,45
WG,2021-04-13,Surface,22.15604263215267,0.1571803860290077,10
WG,2021-04-13,Mid-Depth,21.423854843478445,0.2996100342999713,10
WG,2021-04-13,Lower Photic,21.03885930216673,0.0065896635463799,10
WG,2021-04-13,Deep,20.65444713740663,0.2979193237516676,45
WG,2021-05-11,Surface,22.94321421760512,0.0823086346152113,10
WG,2021-05-11,Mid-Depth,22.242885945305375,0.4371079215003453,10
WG,2021-05-11,Lower Photic,21.19402355304762,0.0927247074651408,10
WG,2021-05-11,Deep,20.66863491329225,0.3103638976758255,45
WG,2021-06-08,Surface,24.346388326734257,0.0312297106109296,10
WG,2021-06-08,Mid-Depth,23.37652310140451,0.7008024343653754,10
WG,2021-06-08,Lower Photic,21.3469470204221,0.2571276664829284,10
WG,2021-06-08,Deep,20.674432376355615,0.3146725727317134,45
WG,2021-07-13,Surface,23.64384583404123,0.0013823527287915,10
WG,2021-07-13,Mid-Depth,23.45569941167604,0.3388520554218387,10
WG,2021-07-13,Lower Photic,21.50681511386549,0.4044239022453649,10
WG,2021-07-13,Deep,20.679544901325503,0.3146428830027472,45
WG,2021-08-10,Surface,23.56599855577727,0.002074294524874,10
WG,2021-08-10,Mid-Depth,23.535307074654988,0.0629628148128075,10
WG,2021-08-10,Lower Photic,22.0640686314642,0.7566860160860625,10
WG,2021-08-10,Deep,20.69083526693801,0.32461746978156,45
WG,2021-09-07,Surface,23.67404799308376,0.0049613484216393,10
WG,2021-09-07,Mid-Depth,23.6424528036408,0.0287868845326803,10
WG,2021-09-07,Lower Photic,22.76170024488624,0.7332516610640463,10
WG,2021-09-07,Deep,20.723776129482093,0.3647731732910954,45
WG,2021-10-12,Surface,23.86666560357757,0.0024384854231909,10
WG,2021-10-12,Mid-Depth,23.85669179258312,0.0079977381173148,10
WG,2021-10-12,Lower Photic,23.04268603878825,0.7265400802311187,10
WG,2021-10-12,Deep,20.73151775285949,0.3756979005980172,45
WG,2021-11-09,Surface,23.120104249383356,0.0031744745049354,10
WG,2021-11-09,Mid-Depth,23.12589750454297,0.0032577755142397,10
WG,2021-11-09,Lower Photic,22.928003424787462,0.1886730126429618,10
WG,2021-11-09,Deep,20.8162737882368,0.5198719192931386,45
WG,2021-12-07,Surface,21.707903540993836,0.0016732429125296,10
WG,2021-12-07,Mid-Depth,21.705731581671703,0.0003297476515032,10
WG,2021-12-07,Lower Photic,21.69769566781067,0.0134321178086805,10
WG,2021-12-07,Deep,20.88575907083909,0.53803369117101,45
WG,2022-01-18,Surface,21.07453471350397,0.0016303513850331,10
WG,2022-01-18,Mid-Depth,21.072927972667888,0.0002798593776532,10
WG,2022-01-18,Lower Photic,21.06849132698768,0.0094949605389125,10
WG,2022-01-18,Deep,20.69917026756331,0.3185748770681263,45
WG,2022-02-08,Surface,20.89766157260516,0.0032886737936806,10
WG,2022-02-08,Mid-Depth,20.9022882064072,0.0014720895094712,10
WG,2022-02-08,Lower Photic,20.904288259452382,0.0004130455389118,10
WG,2022-02-08,Deep,20.64274947210781,0.2602802984719136,45
WG,2022-03-08,Surface,21.17413326691836,0.0124275216528214,10
WG,2022-03-08,Mid-Depth,20.885228937760573,0.2038419734327525,10
WG,2022-03-08,Lower Photic,20.64440116059964,0.0119791934801766,10
WG,2022-03-08,Deep,20.4766756750085,0.1441316009162274,45
WG,2022-04-05,Surface,22.39372774446548,0.0389263499765398,10
WG,2022-04-05,Mid-Depth,21.90553897870628,0.2400952410205517,10
WG,2022-04-05,Lower Photic,21.19788413430036,0.13990011633738,10
WG,2022-04-05,Deep,20.597871274952595,0.208926753334403,45
