depth,2014-02-19,2014-03-26,2014-04-23,2014-04-27,2014-06-25,2014-07-23,2014-08-13,2014-09-09,2014-09-25,2014-10-08,2014-11-12,2014-12-09,2015-01-14,2015-02-11,2015-03-11,2015-04-14,2015-05-05,2015-06-09,2015-07-15,2015-08-11,2015-09-09,2015-10-07,2015-12-08,2016-01-20,2016-02-17,2016-03-01,2016-03-09,2016-04-13,2016-05-18,2016-06-15,2016-07-13,2016-08-10,2016-09-07,2016-10-12,2016-11-09,2016-12-05,2017-02-08,2017-03-14,2017-04-19,2017-05-17,2017-06-21,2017-07-12,2017-08-09,2017-09-13,2017-10-13,2017-11-08,2017-12-14,2018-01-11,2018-02-07,2018-02-28,2018-03-15,2018-04-12,2018-05-16,2018-06-13,2018-07-18,2018-08-16,2018-09-12,2018-09-24,2018-10-10,2018-11-14,2018-12-12,2019-02-12,2019-03-12,2019-04-09,2019-05-14,2019-06-12,2019-07-12,2019-08-13,2019-09-10,2020-01-23,2020-02-11,2020-03-10,2020-04-14,2020-05-12,2020-06-09,2020-07-14,2020-08-11,2020-09-08,2020-10-13,2020-11-10,2020-12-08,2021-01-19,2021-02-16,2021-03-16,2021-04-13,2021-05-11,2021-06-08,2021-07-13,2021-08-10,2021-09-07,2021-10-12,2021-11-09,2021-12-07,2022-01-18,2022-02-08,2022-03-08,2022-04-05,2022-05-10,2022-06-14,2022-07-12,2022-08-09,2022-09-06,2022-10-18,2022-11-08,2022-12-06,2023-01-17,2023-02-14,2023-03-14,2023-04-11,2023-05-09,2023-06-13,2023-07-18,2023-08-16,2023-09-05,2023-10-18,2023-11-14,2023-12-05
152.0,N/A,N/A,N/A,N/A,0.13,0.14,0.14,0.14,0.15,0.15,0.16,0.17,0.24,0.74,1.19,0.17,0.15,0.14,0.16,0.16,0.16,0.17,0.15,0.16,0.17,0.17,0.18,0.13,0.1,0.18,0.07,0.07,0.09,0.07,0.07,0.07,0.6,0.14,0.07,0.06,0.07,0.07,0.06,0.07,0.06,0.06,0.07,0.407641310728905,1.06734287459242,0.609341606214155,0.493003889515016,0.40806625483479,0.368859536674986,0.365628596196247,0.370666498566329,0.370671820970553,0.378913468255582,0.389453722338795,0.392477724735103,0.410391326266763,0.417775259533424,0.444145716516696,0.403332531029854,0.398721402627626,0.387634517538404,0.401797801561539,0.423487604475794,0.406401015005866,0.418114615629713,0.429043809377362,0.457184493227803,0.460463700745953,0.450108017773781,0.449034371808666,0.456674085285236,0.446809819561879,0.447222901591494,0.445085409563058,0.519584000160412,0.447184900860614,0.443369917092506,0.457986479112206,0.456159909895906,0.470360342413061,0.452302702536863,0.474055623181966,0.473785864297953,0.461262543178113,0.460707635224394,0.460056000770747,0.488851262241288,0.455302676911723,0.468845254946832,0.480782452058552,0.466944623583805,N/A,0.480835509636955,0.487676486655698,0.501584338150587,0.478589876295534,0.476564368795984,0.476053198197402,0.468990327336219,0.518023064845442,0.465445878970787,0.473319488085682,0.477403001213932,0.568458619,0.503047782589938,0.498140777746079,0.469944346695569,0.467196819687222,0.47072832483693,0.462906421793107,5.02297679579003,0.458075722706234,0.46567210945965
153.0,N/A,N/A,N/A,N/A,0.13,0.14,0.14,0.14,0.15,0.15,0.16,0.17,0.24,0.73,1.19,0.17,0.15,0.14,0.16,0.16,0.16,0.17,0.15,0.16,0.15,0.17,0.18,0.13,0.1,0.18,0.07,0.07,0.09,0.07,0.07,0.07,0.6,0.14,0.07,0.06,0.07,0.07,0.06,0.07,0.06,0.06,0.07,0.40719303883987,1.07160026642183,0.613242634038876,0.488235818465467,0.413464936355295,0.369265165479022,0.367234912946915,0.371007190008045,0.372062923072632,0.381902528688894,0.391069482751709,0.396708510631276,0.411002047819325,0.418395958148274,0.442317519697299,0.40307394849961,0.393958495630713,0.388967476430787,0.402942267398268,0.42268240864634,0.407017990484599,0.42007418769728,0.417266498955892,0.458687513248733,0.465390135141325,0.451554827984974,0.448805969544728,0.456364111932279,0.448024346879132,0.447101887867162,0.444568498596239,0.514153128690324,0.444762382221171,0.443273862023956,0.458708306275227,0.456963457430032,0.468404233099189,0.453111287305929,0.475894547027193,0.473704157438835,0.460909492001179,0.460200200947013,0.463999265677229,0.484466615664918,0.456101128624644,0.466643679616351,0.478713176720368,0.466193915032615,N/A,0.482773177379524,0.489672441328782,0.501794017596606,0.477464776390591,0.477353708168683,0.475241099455617,0.47266523573598,0.502316530690053,0.469794993844115,0.471948160957164,0.47462995007961,0.567846113,0.497836276523502,0.4951940160128,0.469949414287624,0.465706684079751,0.465993353772043,0.461756580150148,5.05746163335096,0.460213895089561,0.465573864639738
154.0,N/A,N/A,N/A,N/A,0.13,N/A,0.14,0.14,0.15,0.15,0.16,N/A,0.24,0.74,1.19,0.17,0.15,0.14,0.17,0.16,0.16,0.17,0.15,0.16,0.16,0.17,0.19,0.11,0.09,0.18,0.07,0.07,0.09,0.07,0.07,0.07,0.56,0.13,0.07,0.06,0.07,0.07,0.06,0.08,0.06,0.06,0.07,0.406972227335198,1.07789597059895,0.618579880719072,0.485081453523793,0.417166525877933,0.369633253376655,0.368331063696737,0.371036889608044,0.374187497914517,0.383214075920852,0.392851251297351,0.402225910188004,0.411217431540377,0.419462984128785,0.434215711838931,0.402026066704261,0.39557929624531,0.390197517041743,0.40266627308435,0.419128731509653,0.407015479721212,0.421753969486613,0.422947555927553,0.464487774326617,0.464222359562671,0.452201038022329,0.448731076745233,0.455619441769225,0.448912283737745,0.446688572543028,0.445199421033179,0.509808766738277,0.441347797196042,0.443638705607254,0.455017675503734,0.458056222389099,0.464066170226275,0.454177620814512,0.477618554464946,0.471072326997074,0.459368935998766,0.459769771036345,0.466025055799316,0.483139008894133,0.456598889903661,0.465155721064709,0.476272332073762,0.464575059753039,N/A,0.491478915186921,0.495264501099133,0.500777440937563,0.475525244018271,0.477051189517207,0.476102118116416,0.476984738934264,0.490072108504171,0.472351840168023,0.469902877432751,0.469730884859533,0.560052683,0.492830505651832,0.489460293244038,0.46864908732623,0.466088702361946,0.464665466678288,0.460995201311335,5.08812289238396,0.46377567781284,0.468980558931933
155.0,N/A,N/A,N/A,N/A,0.13,N/A,0.14,0.14,0.15,0.15,0.16,N/A,0.24,0.77,1.19,0.17,0.15,0.15,0.18,0.16,0.16,0.17,0.15,0.16,0.16,0.17,0.18,0.12,0.09,0.18,0.07,0.07,0.09,0.07,0.07,0.07,0.55,0.13,0.07,0.06,0.07,0.07,0.06,0.08,0.06,0.06,0.07,0.406779963162531,1.08488859216511,0.628299636101778,0.484690401980051,0.418103793998628,0.369937285915525,0.368763898514342,0.370712747959769,0.375382859446,0.384018674734745,0.392799531108313,0.404494343660511,0.410545056256886,0.41959746806243,0.424289433272816,0.400548401814327,0.398813588444119,0.390957586084439,0.401643948480561,0.414284658077694,0.406659551110492,0.422514775618498,0.430742348759933,0.46896997970967,0.459707822481088,0.452736117422492,0.448699000320829,0.455567596284731,0.449169161897317,0.446303097173589,0.445876772059874,0.505533409889858,0.439198856736281,0.444068657518525,0.450613140643432,0.459292191703564,0.461384098412736,0.454092247045749,0.477338416991446,0.468473797009504,0.457892116501378,0.459336331160893,0.467711359019498,0.483304151673444,0.457007139256034,0.463967273811676,0.473274618559514,0.463035608929169,N/A,0.507058564854841,0.500566158843857,0.499221283154207,0.472752940689886,0.475147709255629,0.478195112236764,0.48335182979985,0.474304230160605,0.473669732537179,0.46707039203612,0.462907783824125,0.550156035,0.485533013256479,0.48153081882284,0.468021029947364,0.467527323501219,0.467129035558692,0.460466119884524,5.11679121047225,0.468118386086797,0.473474845400658
156.0,N/A,N/A,N/A,N/A,0.13,N/A,0.16,0.14,0.15,0.16,0.15,N/A,0.24,0.77,1.24,0.17,0.15,0.15,0.18,0.15,0.16,0.17,0.15,0.16,0.16,0.17,0.18,0.12,0.09,0.18,0.07,0.07,0.09,0.07,0.07,0.07,0.55,0.12,0.07,0.06,0.07,0.07,0.06,0.08,0.06,0.06,0.07,0.406418319136057,1.09123667964648,0.6383423940273,0.485094122608327,0.41815822781387,0.370155979632626,0.368829693723948,0.370196993556943,0.376047612705982,0.385399986372388,0.389934370673281,0.403531878270104,0.408530549566966,0.41950926865454,0.419758560582507,0.398048578249516,0.399904121024456,0.390130351080282,0.40062423876133,0.411049977466117,0.406378085365375,0.422839662385193,0.438437853754436,0.46776363985201,0.455245326088013,0.453392972185758,0.448727694050063,0.456554519014787,0.448105990773686,0.446615006631373,0.448067620665062,0.503400962834589,0.437127859750693,0.444056943758223,0.448463137112425,0.461686997498993,0.462287595585918,0.452421920974013,0.473466456535701,0.467191132808357,0.458369839337979,0.459299297503364,0.468529689784985,0.483221761199608,0.457159528181325,0.463255606376369,0.471741788973751,0.462091916604131,N/A,0.514137919139421,0.500993066648931,0.497700462511838,0.470525392475286,0.473604114637143,0.482962848599115,0.488395386538683,0.468611976612538,0.473983233652481,0.465970310594864,0.464240163601876,0.539904313,0.480998998250783,0.48143294613484,0.474042653249518,0.469469018197092,0.46926396496813,0.461106604705688,5.14422608545166,0.46979538061818,0.47462461424322
157.0,N/A,N/A,N/A,N/A,0.13,N/A,0.16,0.14,0.14,0.15,0.15,N/A,0.24,0.79,1.19,0.18,0.15,0.15,0.18,0.15,0.16,0.16,0.17,0.16,0.16,0.17,0.18,0.12,0.09,0.18,0.07,0.07,0.09,0.07,0.07,0.07,0.51,0.12,0.07,0.07,0.07,0.07,0.06,0.08,0.06,0.06,0.07,0.405650353975016,1.09595575100866,0.641546788046845,0.485475231702932,0.416940515153689,0.370360051750727,0.368002198903065,0.368870967274581,0.376529562090938,0.386943447040187,0.387412603542231,0.404279329509236,0.40707630941734,0.418973419859042,0.415790215018914,0.39437526460275,0.400806484696371,0.388586283457694,0.398639008187244,0.407572736628826,0.405518951641766,0.421228230148007,0.442970955303165,0.464765305689469,0.447247736998279,0.453986602437608,0.448868928622722,0.457284853985881,0.446722872929425,0.446952009188474,0.449877624654574,0.504187877194725,0.436073164190715,0.443847776064312,0.446707865417131,0.465677709351213,0.463960372202904,0.451099893795686,0.470359749235075,0.465924808256881,0.459547663797614,0.45965345018817,0.467152389058392,0.483880083807362,0.456898542393053,0.464264155677079,0.471093939328541,0.461281041052325,N/A,0.518964379060899,0.500459486595433,0.495385517442287,0.467385164823933,0.47176798188636,0.489373087459305,0.494683559509127,0.473198734841089,0.471875837682137,0.466517818907137,0.471120125891426,0.525574206,0.48267058487681,0.486681962599843,0.484974983679744,0.472574613176429,0.471521118943357,0.462332659559614,5.16928289521765,0.4700159762612,0.474265848240261
158.0,N/A,N/A,N/A,N/A,0.13,N/A,0.16,0.14,0.14,0.15,0.15,N/A,0.24,0.78,1.16,0.18,0.15,0.15,0.18,0.15,0.16,0.17,0.17,0.16,0.16,0.17,0.18,0.11,0.1,0.18,0.07,0.07,0.09,0.07,0.07,0.07,0.48,0.11,0.07,0.07,0.07,0.07,0.06,0.08,0.06,0.06,0.07,0.404507143889202,1.10124264635354,0.642678787581611,0.486611823656435,0.414438244768104,0.370573934066119,0.3668474834703,0.36749226444168,0.376810502846604,0.388255951932798,0.386003921577534,0.407752413486028,0.406411773165561,0.417248692397215,0.421963348592133,0.392751262386513,0.400735825456502,0.387285895135261,0.397283783874451,0.406012622808277,0.404942336051342,0.418423679834871,0.445294925275966,0.462200787982848,0.441722011355241,0.45278823463834,0.44878190178777,0.457570049857823,0.445147253159621,0.445866732502525,0.448875606785334,0.503701112288437,0.43748288097848,0.443978959001927,0.445633401052252,0.469902349977432,0.464842515974555,0.450398056998067,0.468941921075123,0.466370143395216,0.461329731356751,0.460447353263887,0.465327850470056,0.483709090905247,0.456777855136499,0.465161530569386,0.470200761539099,0.464555926647667,N/A,0.519312653378838,0.497874191533535,0.494165194370568,0.466348270776573,0.470286584003552,0.493609237690243,0.497852970427964,0.478309066756023,0.469275858514784,0.467406745444068,0.476601083128363,0.519881913,0.486207000459851,0.491810091405004,0.496086889168806,0.47499986655471,0.473579106293602,0.462618044137249,5.19046822132829,0.469931212739703,0.472753802739401
159.0,N/A,N/A,N/A,N/A,0.13,N/A,0.16,0.14,0.14,0.15,0.15,N/A,0.24,0.81,1.19,0.18,0.15,0.15,0.18,0.15,0.15,0.17,0.17,0.16,0.17,0.17,0.18,0.11,0.1,0.18,0.08,0.07,0.09,0.07,0.07,0.07,0.49,0.11,0.07,0.07,0.07,0.07,0.06,0.08,0.06,0.06,0.07,0.403297384668522,1.10746190428059,0.642406761168443,0.487063051909253,0.411998293412986,0.370788109421442,0.366710625149007,0.367329425476735,0.376720600172707,0.38901420511639,0.384628088052216,0.411439030127209,0.406046931920254,0.415413054417546,0.447211835102346,0.392598290722452,0.399954144068608,0.385538499461655,0.397495512729039,0.407295247561949,0.405891240293445,0.417128312881831,0.440730340275341,0.458227878728139,0.442249536589246,0.449932313456075,0.448387399080181,0.457965163369169,0.442608717808543,0.443915470507016,0.446697137484462,0.501047911107963,0.439864157542169,0.444432885053541,0.444614616955547,0.472990650879277,0.466031944465218,0.450025760155916,0.467959756376082,0.468944971558891,0.464753652588951,0.461648981333093,0.464779091250153,0.481195870176613,0.456744199769608,0.463442403081512,0.46823156199216,0.474182668374559,N/A,0.51153769364612,0.489426776357736,0.494620698874003,0.469218239721567,0.47055238098606,0.497386231145425,0.495392528013924,0.482000343746721,0.46771883932403,0.468646679759404,0.480891652286971,0.524307029,0.490229790305259,0.500626852388441,0.513541397094805,0.477390463952976,0.473286882898868,0.462037308191403,5.20605098344937,0.468377684390781,0.467948160928273
160.0,N/A,N/A,N/A,N/A,0.13,N/A,0.16,N/A,0.14,0.15,0.15,N/A,0.24,0.8,1.16,0.18,0.15,0.15,0.18,0.16,0.16,0.17,0.17,0.16,0.17,0.17,0.18,0.11,0.1,0.17,0.07,0.07,0.09,0.07,0.07,0.07,0.45,0.11,0.07,0.07,0.07,0.07,0.06,0.07,0.06,0.06,0.07,0.402332960926273,1.11427640114357,0.637748867819581,0.487771798852134,0.407671742529519,0.370993060659335,0.366988844079658,0.367639082268841,0.375879304101888,0.390307952115032,0.383662803328598,0.415176119573299,0.405736879750891,0.41391626830926,0.467492169836297,0.392926182265471,0.399075071183169,0.384663360418921,0.398277651460353,0.40810228502043,0.406985909002083,0.41627753290566,0.437031240709977,0.455678191901949,0.444110552560482,0.447801539933744,0.447989029512668,0.457388047219236,0.441802097765251,0.443377732574105,0.444124529813165,0.498238744455098,0.442058427088347,0.444832828291036,0.444296620779341,0.473539206991474,0.465783360772631,0.449213881116522,0.469262714515972,0.469680250658819,0.466643791823892,0.462993383834999,0.464487008193163,0.47862815331268,0.456915652305945,0.460558095844233,0.466668477837317,0.481603956941583,N/A,0.501015859322188,0.48264683541286,0.49543902390112,0.472130518701217,0.471675212288391,0.499939240094963,0.490934298476537,0.486610358703313,0.465840947653791,0.470211043512536,0.486300913586837,0.529038172,0.495072467765005,0.508172268734482,0.525166223941506,0.479310773784479,0.471823337080165,0.461864430874426,5.21568924755719,0.467196148124983,0.46456068906879
161.0,N/A,N/A,N/A,N/A,0.13,N/A,0.16,N/A,0.14,0.15,0.15,N/A,0.24,0.81,1.11,0.18,0.15,0.15,0.17,0.16,0.19,0.16,0.17,0.16,0.17,0.17,0.18,0.12,0.1,0.17,0.07,0.07,0.09,0.07,0.07,0.06,0.42,0.11,0.07,0.07,0.07,0.07,0.06,0.07,0.06,0.06,0.07,0.401849750570647,1.12134901329625,0.636028163205435,0.487693397698656,0.405693635833429,0.371179270622438,0.367818290880746,0.367986240370708,0.374436142608982,0.394637941924374,0.382937166476984,0.419161219913437,0.405436591964122,0.4125045990636,0.477450350841157,0.393974095740257,0.396295496131494,0.385185622002918,0.39963168639723,0.407533715681485,0.40604259673744,0.41552798856782,0.434023172729133,0.450347800478443,0.444189613593792,0.445024904785768,0.447542988349209,0.455965775306927,0.441435961071428,0.443048192262624,0.439867039610631,0.495054715742825,0.444954821672287,0.444511751038373,0.445283508587469,0.470620866746002,0.464013457683425,0.448380432919463,0.472339847575394,0.468428911921195,0.466531614478855,0.46504821870649,0.464228001872929,0.477890000022416,0.45761469530974,0.45897276062638,0.466535805618617,0.487693508500433,N/A,0.488095227397318,0.478859340304149,0.49668199801816,0.472376190885874,0.472305875491901,0.500692049721091,0.485382540063779,0.493034789898541,0.465675855983237,0.471408754071661,0.496101991726906,0.541647651,0.498901789720076,0.510000481273769,0.525242847439381,0.479924081440802,0.470188956547077,0.462096238015685,5.22237958410982,0.467802109644595,0.464923945850034
162.0,N/A,N/A,N/A,N/A,0.13,N/A,0.15,N/A,0.14,0.15,0.15,N/A,0.24,0.77,1.33,0.18,0.15,0.15,0.16,0.16,0.19,0.16,0.17,0.16,0.17,0.17,0.17,0.11,0.1,0.17,0.08,0.07,0.09,0.07,0.07,0.06,0.4,0.11,0.07,0.07,0.07,0.07,0.06,0.07,0.06,0.06,0.07,0.401715074794512,1.12834226815382,0.640217804554274,0.485864799020328,0.407278066947121,0.371337222153389,0.36974753548899,0.368782905674301,0.373531881227112,0.400487702144168,0.383209114306707,0.418530094644465,0.405358607027488,0.412359405025135,0.483940806150259,0.395796539589157,0.39323544515289,0.385367616110707,0.401835452229384,0.406914979849404,0.403999867752059,0.415286264753393,0.433368493553877,0.450778881136473,0.444617288260902,0.442809478807764,0.447302935626973,0.453827828655123,0.445809849176187,0.444324588431904,0.437225107665051,0.491418427604653,0.446693068248333,0.444554046974483,0.446845644740193,0.465785332739128,0.462405117295626,0.44953777546708,0.474693056993729,0.46694649344656,0.465831588742362,0.467691301455976,0.464201138318518,0.477601951457736,0.458439488677152,0.458184673432005,0.467015742488973,0.492034085326089,N/A,0.470682530283369,0.476544662806088,0.498202722829128,0.47237694055084,0.472910106046108,0.500426338907825,0.477259519614741,0.500945431486829,0.467501248298254,0.472671346154652,0.507139448587008,0.553798845,0.50320294260928,0.509626132372118,0.521740700059828,0.479861383482894,0.466506599448022,0.462401252391383,5.22789571738602,0.468705789016256,0.466065645300762
163.0,N/A,N/A,N/A,N/A,0.13,N/A,0.15,N/A,0.14,0.14,0.15,N/A,0.24,0.8,1.21,0.18,0.15,0.15,0.17,0.16,0.19,0.16,0.17,0.15,0.16,0.17,0.17,0.11,0.1,0.17,0.08,0.07,0.09,0.07,0.07,0.06,0.38,0.11,0.07,0.07,0.07,0.08,0.06,0.07,0.06,0.06,0.07,0.401776771149233,1.13491844259498,0.645033767250415,0.483854210190067,0.409888450508542,0.371457398094829,0.370984657149788,0.369473885023183,0.372088652551792,0.401879318686624,0.384196947122267,0.414152581696667,0.405609907291815,0.413312776035123,0.477853288193258,0.399966468510534,0.393232993957557,0.384528508632619,0.40363857973239,0.405872384004381,0.403328415812007,0.414842790404728,0.433215291979399,0.470620583790192,0.445192435681768,0.442689737398784,0.44768222353395,0.449556162274641,0.459554322220872,0.449682207450564,0.436792737424646,0.48937854030383,0.447519692783773,0.446967217527887,0.449374416591077,0.461110719458908,0.460904641585181,0.452165379168443,0.477808491318358,0.464665249015808,0.464025103716189,0.468978565276849,0.46386241010578,0.477972057648003,0.46002730686497,0.457232017981473,0.467903631573361,0.490009678212113,N/A,0.462384679411881,0.477150736922144,0.498949459051449,0.474635113137864,0.473476069570705,0.498453144177435,0.472082599408611,0.50402306024002,0.469585047752382,0.473434360981239,0.512301339469071,0.54373821,0.505012637363019,0.505185865079457,0.511993319310751,0.479744312942686,0.465040575996619,0.46247663621357,5.23196244993543,0.469219140744871,0.466844534215657
164.0,N/A,N/A,N/A,N/A,0.13,N/A,0.13,N/A,0.14,0.14,0.15,N/A,0.26,0.79,1.63,0.18,0.15,0.14,0.17,0.16,0.19,0.16,0.17,0.15,0.16,0.17,0.16,0.12,0.1,0.17,0.07,0.07,0.09,0.07,0.07,0.06,0.35,0.11,0.07,0.07,0.07,0.08,0.06,0.07,0.06,0.06,0.07,0.401890262142754,1.14074045146825,0.64889366715674,0.482818242195936,0.413312679853473,0.371530281289396,0.371517951331579,0.370315369105276,0.371449434029954,0.40111778703055,0.386045874516218,0.411190238955884,0.406124862306649,0.413795901722668,0.462217296226176,0.405159109779145,0.39498965515039,0.383628132025839,0.405385566354573,0.404617209401537,0.403232808306683,0.413334127178809,0.433674948421975,0.493290026684449,0.445929575642277,0.443096377302015,0.448201632468777,0.446423021552126,0.471039950949499,0.454698963302131,0.4370789120628,0.488265870657332,0.448255187900814,0.450521596214619,0.452164477298865,0.458641407026776,0.459651652726929,0.454753255858582,0.479355826873921,0.462006665611261,0.461238617804402,0.469672202984916,0.463085468026395,0.479409614438547,0.462886920272991,0.455375470111537,0.469370128344993,0.485237552035267,N/A,0.461554557920677,0.479155888705467,0.499584122138343,0.478506741217843,0.474201671775923,0.495756728634962,0.46761435834953,0.505192073225626,0.472389019078916,0.473811494681788,0.514947010347307,0.522006611,0.503807793663084,0.49629752845131,0.494617138386169,0.479443805383062,0.467768108354982,0.462681715166398,5.23694201628888,0.470078837284912,0.468339127659541
165.0,N/A,N/A,N/A,N/A,0.13,N/A,0.13,N/A,0.14,0.14,0.15,N/A,0.26,0.8,1.21,0.18,0.15,0.14,0.16,0.16,0.19,0.16,0.18,0.16,0.16,0.16,0.17,0.13,0.1,0.17,0.07,0.06,0.09,0.07,0.07,0.06,0.34,0.11,0.07,0.07,0.07,0.08,0.06,0.07,0.06,0.07,0.08,0.401939738018013,1.1454711711274,0.653526733763071,0.481933289460717,0.417503723825206,0.371545809155328,0.371737254928662,0.370928982150182,0.371708053344412,0.398517241004073,0.389955193729011,0.406076647691983,0.407599094217413,0.413888516139244,0.449680744480169,0.405404347498788,0.397121662183933,0.382927534828174,0.406706709541512,0.405131938614499,0.403677052859832,0.412138029203638,0.430647655270083,0.50086392876434,0.445873991196441,0.441827503426844,0.448227844324977,0.445792844628079,0.477234216242557,0.458263417822969,0.438238524035929,0.488327090474348,0.448913830963146,0.451847850918361,0.452869497741586,0.459503002655914,0.457911793955995,0.458544361113887,0.478665423854231,0.461402353694235,0.460086929709108,0.469193552389683,0.462275732768167,0.480210399342343,0.465909401281751,0.454005825942978,0.470338142544461,0.479862939145342,N/A,0.461312542915479,0.477279611814234,0.499637369191633,0.481135269876057,0.474802348089015,0.494326678810699,0.46527233524846,0.503602083664771,0.475111534983121,0.473930810006701,0.5132603412844,0.518511126,0.50719489790908,0.489751303419175,0.486118140744686,0.479173687914855,0.471275163578027,0.46416103969588,5.24646068649919,0.47014407919488,0.469794918070703
166.0,N/A,N/A,N/A,N/A,0.13,N/A,0.13,N/A,0.14,0.15,0.15,N/A,0.26,0.78,1.41,0.18,0.16,0.14,0.16,0.16,0.15,0.16,0.16,0.16,0.16,0.16,0.17,0.12,0.1,0.17,0.07,0.07,0.09,0.07,0.07,0.06,0.26,0.11,0.07,0.07,0.07,0.08,0.06,0.07,0.06,0.06,0.08,0.401968955715249,1.14879098231726,0.653553890367184,0.480821347762196,0.420466962093307,0.371469676432947,0.370392176554612,0.370387572523682,0.373262460687337,0.391644245603404,0.394303701192929,0.402418376239113,0.408354459590191,0.41391049073093,0.432095175512458,0.402528413788142,0.4002176533735,0.382138882685701,0.407131937631231,0.406592077989399,0.405581867563061,0.411822240581371,0.43068098026086,0.505963682123837,0.442822352129942,0.439900907028869,0.448378399466455,0.445668438259217,0.48211615664913,0.461397494506687,0.439849826981986,0.490026827362194,0.449300435042844,0.452478646693165,0.452843730382828,0.46218464484074,0.45608480410163,0.46138103165956,0.477170440564104,0.462175141923166,0.459358828054776,0.466383236640263,0.460802078870337,0.481335494790003,0.470039364445949,0.45375225623936,0.471099775129442,0.470857179048456,N/A,0.462566636252737,0.471782749098589,0.499166704281006,0.483644671863955,0.474790206488558,0.49300923094146,0.466818667800884,0.496466583887275,0.47659922854866,0.473330164949576,0.506876463537443,0.522862333,0.519858511816519,0.48221839087353,0.481798719019105,0.478177884080419,0.475234581733237,0.466598618881397,5.26509060058434,0.468701320863452,0.471385414142177
167.0,N/A,N/A,N/A,N/A,0.13,N/A,0.14,N/A,0.14,0.14,0.15,N/A,0.26,0.75,1.38,0.18,0.15,0.14,0.16,0.16,0.15,0.17,0.16,0.16,0.16,0.16,0.18,0.11,0.1,0.17,0.07,0.07,0.09,0.07,0.07,0.06,0.22,0.11,0.07,0.07,0.07,0.08,0.06,0.07,0.06,0.06,0.08,0.402009447300882,1.15112835525982,0.649249582647096,0.479344142522495,0.42406434901298,0.371302558308886,0.367830945129831,0.369260455517701,0.379335190897759,0.384334455424024,0.398156639600934,0.35928860539162,0.407127161789442,0.413568970623598,0.420111798859273,0.400367977814287,0.401052245008947,0.381627547987524,0.407495325983283,0.408266953820649,0.407211373935521,0.411792904500464,0.437830506384876,0.504077174445337,0.440904697818206,0.44094886461781,0.448245456865186,0.445306919110709,0.48014177893678,0.46116487108472,0.44105064919878,0.491744335047412,0.449413832616922,0.452454285631904,0.452334537304078,0.465531967028381,0.456274017176434,0.462298951242256,0.47493502876608,0.461930827368116,0.459393477150908,0.464042944356604,0.459098270507748,0.48170236998767,0.473648395845154,0.454012346807351,0.471927529823951,0.466389402216859,N/A,0.464530139628227,0.473874712565062,0.498284681898739,0.48487610461857,0.474569605143209,0.491788085357981,0.469023575893561,0.489418465203625,0.477679822457344,0.472730993578995,0.499781704419804,0.528002085,0.527818773413659,0.476962883717811,0.481007589509673,0.47794847925004,0.480087752251258,0.46865006225118,5.28942444684305,0.467745856966936,0.472649512688087
168.0,N/A,N/A,N/A,N/A,0.13,N/A,0.14,N/A,0.14,0.14,0.15,N/A,0.25,0.74,1.41,0.17,0.15,0.14,0.16,0.16,0.15,0.17,0.16,0.16,0.16,0.16,0.17,0.11,0.1,0.17,0.07,0.07,0.09,0.07,0.07,0.06,0.21,0.11,0.07,0.07,0.07,0.07,0.06,0.07,0.06,0.06,0.08,0.402084742007593,1.1528602084046,0.646408668020336,0.478501905493323,0.425710490734436,0.37106910111309,0.366385563803606,0.368522186129197,0.388867204270979,0.378250713978779,0.402789401973208,0.313633148530043,0.405468981967094,0.413211334131832,0.420223186019648,0.398129990439316,0.398846855160599,0.381313188161628,0.408565170013358,0.409986432331187,0.408362782871412,0.413147883239935,0.445012093210553,0.491973828405068,0.444334269211417,0.444738847056828,0.447781093809762,0.445271605212745,0.470842385297625,0.45839479621046,0.442505901820029,0.493175008339647,0.449263517656613,0.451132596926423,0.450534547927725,0.468399973646783,0.458122512252128,0.462506729263712,0.472099798820926,0.459757042751932,0.460384987102994,0.463037200990229,0.459194336748744,0.479585059617949,0.474443377323251,0.454831336857565,0.472340397392613,0.467937141666298,N/A,0.46664503682524,0.488298633434555,0.496718917631458,0.483992527984046,0.474551869312779,0.490671344014329,0.470631915842156,0.484440032396091,0.477061269404578,0.472772651218685,0.487649049065073,0.539110337,0.530279400925753,0.476516351254906,0.488252602754378,0.479300221265969,0.481901559639584,0.470697435820922,5.3090121880134,0.467181364692154,0.472667649317701
