,2014-02-19,2014-03-26,2014-04-23,2014-04-27,2014-06-25,2014-07-23,2014-08-13,2014-09-09,2014-09-25,2014-10-08,2014-11-12,2014-12-09,2015-01-14,2015-02-11,2015-03-11,2015-04-14,2015-05-05,2015-06-09,2015-07-15,2015-08-11,2015-09-09,2015-10-07,2015-12-08,2016-01-20,2016-02-17,2016-03-01,2016-03-09,2016-04-13,2016-05-18,2016-06-15,2016-07-13,2016-08-10,2016-09-07,2016-10-12,2016-11-09,2016-12-05,2017-02-08,2017-03-14,2017-04-19,2017-05-17,2017-06-21,2017-07-12,2017-08-09,2017-09-13,2017-10-13,2017-11-08,2017-12-14,2018-01-11,2018-02-07,2018-02-28,2018-03-15,2018-04-12,2018-05-16,2018-06-13,2018-07-18,2018-08-16,2018-09-12,2018-09-24,2018-10-10,2018-11-14,2018-12-12,2019-02-12,2019-03-12,2019-04-09,2019-05-14,2019-06-12,2019-07-12,2019-08-13,2019-09-10,2020-01-23,2020-02-11,2020-03-10,2020-04-14,2020-05-12,2020-06-09,2020-07-14,2020-08-11,2020-09-08,2020-10-13,2020-11-10,2020-12-08,2021-01-19,2021-02-16,2021-03-16,2021-04-13,2021-05-11,2021-06-08,2021-07-13,2021-08-10,2021-09-07,2021-10-12,2021-11-09,2021-12-07,2022-01-18,2022-02-08,2022-03-08,2022-04-05,2022-05-10,2022-06-14,2022-07-12,2022-08-09,2022-09-06,2022-10-18,2022-11-08,2022-12-06,2023-01-17,2023-02-14,2023-03-14,2023-04-11,2023-05-09,2023-06-13,2023-07-18,2023-08-16,2023-09-05,2023-10-18,2023-11-14,2023-12-05
17.0,4.1935547155683235,1.1346666666666667,0.77,0.82,0.61,0.72,1.28,2.09,2.7,3.4266666666666667,2.525,3.18,2.35,6.39,3.42,0.75,0.76,0.55,0.67,1.8250000000000002,3.11,1.67,2.19,2.02,3.74,3.86,4.12,2.74,0.9,0.92,0.69,0.89,0.78,0.74,1.01,1.54,1.12,1.82,0.41,0.44,1.08,0.55,0.83,1.01,0.9,1.59,3.86,5.76036638481758,7.16467057024809,3.93578363306258,7.78039888553153,1.87953475629181,1.82452641151892,1.23129911894911,1.1793767767431,0.991776439876203,1.3085186685897,1.47218578800577,5.56536973194614,3.57939409470325,2.31994602331556,1.70435998654312,2.84369659686193,3.21133685309686,1.19271570064983,1.189547960576425,1.43643620596975,1.45146904109753,1.23695336701495,3.33698728292153,6.73195329272672,3.140847935759753,2.6642890357061,2.83971066188699,3.4496074279178,2.15572094667037,1.45374242407658,1.25684105073492,1.40400530054453,2.1032169664884,2.13393752267998,3.46767868696426,11.7413520461429,3.39528420518572,2.9458415725474048,1.99707363078321,1.60870625066554,1.8963817404947951,1.59758777509324,1.82094651876104,1.73698629388799,2.74972392729339,8.84450644449934,3.56211065499756,2.26774959158056,2.1677283292357794,2.03771865625896,1.40651791146276,1.39141385009019,1.13463687113168,1.53731543739971,2.05356652604834,2.19272295453117,1.70393667121753,2.83716327300693,2.44193522742924,2.49749363783524,2.0901896935,0.93286352745744,1.40210361176299,1.69692885284689,2.78036443758298,1.83698960784418,2.42458667645533,30.1481268567816,3.07570970974911,3.03014843581869
18.0,4.143697737383837,1.2284,0.77,1.93,0.63,0.72,1.2850000000000001,2.14,2.72,3.52,2.5575,3.19,2.31,6.35,3.49,0.78,0.77,0.56,0.7,1.85,2.83,1.68,2.2,2.43,3.57,3.89,4.29,2.63,0.97,0.95,0.68,0.91,0.79,0.74,1.01,1.56,1.1400000000000001,1.83,0.41,0.44,1.1,0.52,0.8,0.52,0.9,1.58,3.43,5.76628163161837,7.21887396052641,3.77167120618388,7.92382051728206,1.91872793283127,1.83324755803158,1.2897151076554,1.19379067314868,1.00993353600524,1.33615368646657,1.2972404593056,5.54963958224942,3.66254762446201,2.32560583987398,1.69137087089496,2.594618497790165,2.90500133726284,1.19507491193724,1.22318694125507,1.44889038924257,1.52509710698228,1.2714682057739,3.30080623500309,8.67380495830188,3.13729486876602,2.84520650163298,3.09594198297804,3.42906552804015,3.34336336312109,1.55891226733179,1.28837811159672,1.43504589915958,2.16591524140072,2.1526081450484,3.45624772883464,11.6039860534232,3.34845233007259,2.78750689891357,1.99805644484394,1.65088561608545,2.08292819905839,1.75988633089251,1.8688251031096,1.81011079501048,2.74812915270883,7.03157980436275,3.54065480034077,2.2696339653288,2.0606626462668034,2.14989511019124,1.39027328922372,1.39495541038542,1.1917364723769,1.53550749014513,2.06916466193145,2.25074684680817,1.69525302258464,2.88508080323925,2.47461540320922,2.51912424201928,2.089926746,0.957850524881411,1.46405850521228,1.83786444297059,2.79879420066406,1.95162210619995,2.74082036046242,30.476764486603,3.04734126204542,3.021286766203
19.0,4.087958992067589,1.3221333333333334,0.76,1.06,0.65,0.73,1.29,2.12,2.9633333333333334,3.52,2.59,3.13,2.29,6.21,3.84,0.78,0.8,0.56,0.72,1.89,2.965,1.69,2.22,2.38,3.46,3.91,4.41,2.43,1.02,0.99,0.69,0.9,0.8,0.74,1.01,1.6,1.16,1.8250000000000002,0.41,0.43,1.13,0.5,0.78,0.47,0.92,1.56,3.4,5.76508025412602,7.24145448813084,3.53604249783382,7.84626964545791,1.9299460882225,1.83706046720727,1.3515586485084299,1.1850815752229,1.05303707725194,1.34216414077781,1.18247056085796,5.49147996315529,3.7714363589238,2.32590332690287,1.70281954979522,2.3455403987184,2.59579365432704,1.17486340026455,1.32652672582705,1.46253578250426,1.60653419757596,1.30777366390728,3.31193985869295,10.9659726844509,3.11969628183212,3.01628025948028,3.35939767119597,3.32765974033152,6.73025715969336,1.72643177557401,1.33699169369616,1.48821679812459,2.23458945359777,2.17840194667318,3.48025736904177,11.1435525517988,3.24601313258338,2.53223770751524,1.94908043954682,1.67477485508483,2.27232625876673,2.00523333851852,1.92212266457125,1.92472396417034,2.73304268095149,5.57326627041083,3.54220395721121,2.25852503881394,1.9466573682803665,2.27411083472377,1.3552448071833,1.42321732386046,1.27849678135484,1.49995483572564,2.03556404468101,2.3488344796737852,1.67006281195173,2.89917733191466,2.49182578597317,2.54483474115925,2.126931275,0.993870826400969,1.4968613754566,1.99960443858295,2.79409731543182,2.09755071336906,3.05705404446951,30.6516393778158,3.02637168254816,3.03053044950308
20.0,4.032533506518919,1.4158666666666668,0.7949999999999999,1.03,0.67,0.73,1.27,2.12,3.206666666666667,3.75,2.84,3.24,2.28,6.06,4.27,0.79,0.82,0.59,0.76,1.89,3.1,1.7,2.23,2.26,3.36,3.97,4.51,2.43,1.07,1.07,0.68,0.95,0.79,0.74,0.98,1.69,1.13,1.82,0.42,0.43,1.15,0.47,0.84,0.41,0.93,1.62,3.355,5.75553177133444,7.2193205304145245,3.27420320938423,7.68619907345014,1.92934890271368,1.83566776540862,1.41340218936146,1.19075619123605,1.1428728241674149,1.35369604580441,1.09192269728706,5.41007820992508,3.86167704693824,2.32466215274766,1.7232920323803,2.04666641978423,2.30917263421216,1.15090173636827,1.43447750345042,1.50599274486531,1.70346544361174,1.33544571692243,3.33880094192739,12.5880222069129,3.1056112180198,3.16468531062397,3.56279766974903,3.90936010704074,9.81405435403681,1.87991826550309,1.38499621778345,1.55022067199429,2.30070014437189,2.20061798503812,3.50881729173956,10.4781375308742,3.11172163207671,2.30040967009386,1.88087795438876,1.67825090565747,2.43034570767048,2.25172329150184,1.98413867318205,2.0673985527885,2.73742598604392,4.45748006652861,3.54941776507967,2.25093312384086,1.9666204767492028,2.39180180659889,1.34030839918597,1.4514792373355,1.36261084631617,1.46598174727888,1.98543776761502,2.4469221125394,1.65509214391595,2.89712861592202,2.50530485402158,2.54307440481312,2.165254615,1.05557836958297,1.52997837025624,2.15177472632381,2.81791004475992,2.2454497626647,3.38560578278291,30.6387079472031,3.01318058588136,3.04586817588202
21.0,3.925800623117566,1.5096,0.83,1.03,0.7,0.76,1.2650000000000001,2.13,3.45,3.75,2.87,3.27,2.29,5.69,4.68,0.8,0.82,0.62,0.79,1.86,2.84,1.82,2.27,2.14,3.21,3.96,4.425,2.45,1.11,1.14,0.69,1.02,0.8049999999999999,0.75,0.99,1.69,1.11,1.82,0.45,0.43,1.15,0.45,0.84,0.38,0.95,1.69,3.31,5.71892864181708,7.19718657269821,3.07124999374532,7.56379485101758,1.91318508728623,1.82950031507478,1.44184713397311,1.23846922561434,1.23270857108289,1.39165862798396,1.03041378567236,5.34853117525516,3.84923227024956,2.32654906555089,1.73621234451243,1.82349273938083,2.11463659604451,1.13535793084486,1.50940827651193,1.61844410390904,1.84015010165468,1.33447398442775,3.32849590833321,12.7213238879259,3.12882730697652,3.29561208041489,3.6402352355718,6.46538933187435,12.086392705151,2.01666350136865,1.43135214379616,1.62173707037401,2.36796122147399,2.20874463261671,3.52630022138092,9.70644215360027,2.94022009047726,2.13922375906941,1.7839329429032,1.64819090788386,2.50425274961489,2.47403725301535,2.07423760455673,2.25111162520798,2.82155828209389,4.45840917286312,3.55370597241777,2.25608765978611,2.0239836401405484,2.51002472460739,1.39492236789501,1.55061445840988,1.43047427913243,1.46485541428949,1.91623912892867,2.49338993569895,1.67017898859365,2.86239344178428,2.50615006220569,2.46139511053606,2.197785456,1.13794160722419,1.56445546313475,2.25869086371661,2.8830806726346,2.36394035211815,3.48800765707896,30.3547329306883,3.00513774796762,3.06918547526635
22.0,3.821676104489874,1.6033333333333333,0.84,1.05,0.75,0.73,1.26,2.13,3.41,3.82,2.85,3.34,2.88,5.42,5.12,0.8,0.83,0.65,0.82,1.8,3.03,1.85,2.3,3.06,3.09,3.94,4.34,2.19,1.17,1.19,0.75,1.04,0.82,0.74,1.03,1.73,1.11,1.82,0.45,0.43,1.13,0.43,0.85,0.33999999999999997,0.99,1.73,3.28,5.64777117639981,7.12133115761141,2.87183647623219,7.3730619715416,1.87838512464694,1.81900109043705,1.45609797962068,1.3076921033528,1.39357532796317,1.44148211356743,1.00891062254249,5.30339658324392,3.78861609618246,2.32876793695397,1.75517319615717,1.656436132818,1.96735983824485,1.11795381323099,1.58509749177434,1.77463619735554,1.99396742529344,1.44503918508305,3.29535331722335,12.2803519652489,3.17550909994967,3.41215341605375,3.65610088852826,9.21781377245344,14.2327980995059,2.14310801353704,1.47689760797625,1.70679091565037,2.43103969038592,2.21195144497932,3.54672044863284,8.92903007730086,2.73272121888807,2.00332688562596,1.66488250258539,1.59568307335402,2.52888233358627,2.6991410788146,2.18196726378029,2.47178089464573,2.95118370344142,5.10681106072076,3.56031736356808,2.26469196743322,1.9604332836009657,2.62907698305015,1.48366554633837,1.67396560158748,1.4958937806869,1.47148021808369,1.82770115900039,2.52499511516673,1.69667298932354,2.80653737431156,2.49696700215674,2.33891896541303,2.23412686,1.20637812061472,1.59435886335478,2.34849554362818,2.91823277656576,2.47663875221553,3.499730550766,29.7821414763573,3.00267702036327,3.09603660402435
23.0,3.649429221257164,1.6970666666666667,0.85,1.12,0.78,0.7,1.14,2.61,3.17,3.74,2.9,3.445,2.65,4.99,5.6,0.79,0.86,0.65,0.86,1.17,2.96,1.86,2.28,2.34,3.03,4.01,3.61,2.03,1.22,1.19,0.78,1.05,0.82,0.76,1.04,2.13,1.12,1.79,0.45,0.42,1.11,0.36,0.83,0.3,1.03,1.76,3.21,5.57301105039197,7.04547574252461,2.6968086562704,7.35276932152114,1.86958016761978,1.80460744041415,1.44751456826518,1.43497811674679,1.54251277366293,1.51962316247172,0.989280807710061,5.16284435502089,3.64151483795577,2.3328229252222,1.77518997509851,1.48937952625517,1.80570329898331,1.11406022009716,1.61467455223878,1.99866263005883,2.13967232866664,1.67200600934644,3.22719146485541,11.0381440951167,3.2164891915135,3.46164264128976,3.62086267402329,10.3665427348038,14.4390197239894,2.19728810103087,1.51488089849536,1.7636593526598499,2.47636010827514,2.22183129581015,3.56573868696433,8.10322135680621,2.54650891453281,1.92462070101188,1.56803102196795,1.53972925195498,2.4832895104438,2.81339023668549,2.29206789785153,2.67816711152047,3.08187418196982,5.28638677809098,3.58109784112504,2.28195081654373,1.9596891529332825,2.69814798689308,1.59816505067882,1.76565131360927,1.55097848916191,1.53146690301328,1.74466098231436,2.49686864082986,1.78175602378485,2.7910462625561,2.5186455603985,2.21239663260041,2.290133168,1.28129295387603,1.68740984778213,2.41434005190558,2.96422570183683,2.58028261355872,3.41664780752469,28.8741015221344,3.02697002947726,3.1217894579982
24.0,3.5110846375159688,1.7908000000000002,0.81,1.13,0.81,0.72,1.28,2.87,3.17,3.71,2.95,3.55,2.07,4.15,6.16,0.79,0.88,0.67,0.89,1.29,2.89,1.42,2.25,1.85,2.98,4.06,3.06,2.11,1.21,1.17,0.84,1.06,0.85,0.74,1.04,2.5,1.13,1.77,0.47,0.42,1.1,0.34,0.8,0.31,1.02,1.87,3.17,5.52591282961277,6.93380269431555,2.52178083630861,7.65397063075096,1.88908228493703,1.78675600081964,1.39717265997385,1.6197377049275299,1.71927658749001,1.64192910378866,0.986227940083311,4.94293654762336,3.3704180772102,2.34337877035292,1.78849408426417,1.43431172665923,1.64854473641887,1.12896180838116,1.60299641508588,2.32462090339653,2.30744573095749,1.89998493450011,3.19718935472566,8.70087179747185,3.26811696688373,3.46429934044309,3.50979641450188,11.2504148450691,13.3126511374187,2.20027100502817,1.54950085590172,1.82052778966933,2.51314830185283,2.2363245391039452,3.57694200208948,6.82243952805972,2.3581108233622903,1.88906783736861,1.4675919619658,1.46774569969809,2.36304325533139,2.82788942941413,2.42745999073267,2.91107597715229,3.246068707744625,5.37753777026475,3.62706370577758,2.30941480358814,2.083035600761272,2.7432599607792,1.77294693733514,1.86712125450029,1.59862546770637,1.65591548942642,1.65009306187568,2.40086130310864,1.9294285494562,2.79474515452635,2.55464638939994,2.04138247554444,2.382713819,1.33319047972795,1.83696236949499,2.4532088678199,2.95505165386346,2.67403236159241,3.17408236572241,27.2207253604104,3.08685064244703,3.14754231197205
25.0,3.403463273052324,1.8845333333333334,0.78,1.14,0.8300000000000001,0.71,1.36,2.44,2.03,3.67,3.0,3.53,2.54,3.74,6.59,0.79,0.89,0.69,0.92,1.25,2.4325,1.31,2.26,1.71,2.98,4.26,2.39,1.51,1.18,1.17,0.89,1.05,0.88,0.78,1.04,1.91,1.15,1.24,0.49,0.42,1.13,0.34,0.66,0.31,1.04,1.93,3.13,5.50822389665152,6.80062318328351,2.37066539697059,7.69496979275408,1.88282138900302,1.76588340746706,1.35765297233513,1.80449729310827,1.86932990364334,1.718206433361865,0.978348616507299,4.68598354567476,3.089024944634975,2.3429541485695,1.82573388376935,1.39093580518345,1.50169371835521,1.12846366082481,1.57394587632818,2.57689475379221,2.40350353727271,2.23500108576703,3.20274325664443,7.37141356562177,3.30725835801105,3.43566156609135,3.37685574368779,10.8250568245434,11.7630962323539,2.19636075530041,1.57211833109857,1.84338229894615,2.53580510218664,2.25081778239774,3.60701380418467,5.393058127016915,2.16971273219177,1.85351497372534,1.393559788351,1.39488427864115,2.23174919060971,2.85025282985854,2.54370673227399,3.08167486422268,3.41026323351943,5.4888721251444,3.65265060495313,2.31972589341739,2.039430183925764,2.74730065058347,1.88512172992363,1.91888302993296,1.64334967186926,1.803255495372315,1.58776293539109,2.30589384834493,2.07000840600825,2.80371560774433,2.61676963100761,1.90367719504541,2.416169142,1.35588339947979,1.991617102092035,2.46835392444791,2.81683078883568,2.76365690506259,2.95954823644293,25.5673491986864,3.12048005933986,3.16863365199843
26.0,3.2302771007093978,1.9782666666666666,0.82,1.08,0.85,0.7,1.25,2.27,2.24,3.22,2.96,3.48,2.38,3.48,6.58,0.8,0.91,0.69,0.94,1.21,1.975,1.08,2.23,3.0,2.8426666666666667,4.29,1.72,1.71,1.12,1.31,0.89,1.095,1.03,0.77,1.04,2.3,1.14,1.06,0.49,0.46,1.09,0.3,0.63,0.31,1.04,2.27,3.0999999999999996,5.512640004102425,6.64771543682241,2.232878835331845,7.3398477015504,1.86333620152002,1.74242629616999,1.33393827265127,1.97730068410929,1.97267620068673,1.79448376293507,0.964819373482844,4.35903567473177,2.80763181205975,2.32844292580535,1.90996189173533,1.39190176583192,1.36216477096496,1.11750708123701,1.51567833480438,2.84218053656573,2.4276096822999502,2.4779281004909,3.25697557034329,7.01476819682571,3.33140076044754,3.36343677256883,3.24224106741334,8.60958303796657,8.46300343148405,2.15782807996316,1.58335056213345,1.82267931225415,2.55570070694453,2.26062781357677,3.677844066331,3.96367672597411,2.05401990322044,1.8279762175104,1.35292159559866,1.314561477259945,2.03880510970166,2.87132111636603,2.64385780811835,3.25227375129307,3.51402280410053,5.69177238300071,3.68278417179629,2.30904864734987,1.78110927139593,2.69544785501982,1.99729652251212,1.93045586450616,1.68996373425429,1.95059550131821,1.54421719662102,2.207969107175375,2.23713118786545,2.84496245194577,2.7390640893102,1.80380763709429,2.409635642,1.37710152674123,2.14627183468908,2.46699504385876,2.6191348203505,2.866315158265005,2.738182746350485,23.1810425481498,3.1880624188944,3.17700869209059
27.0,3.1259792914445788,2.072,0.78,1.05,0.87,0.7,1.3,2.1,2.26,3.07,2.93,3.41,2.395,3.19,6.82,0.81,0.94,0.7,0.97,1.2,1.5175,0.93,2.23,1.85,2.7053333333333334,4.28,1.51,1.62,1.06,1.74,0.92,1.14,1.03,0.78,1.04,3.05,1.12,1.1,0.51,0.5,1.05,0.29,0.61,0.3,1.03,2.38,3.07,5.51705611155333,6.47684650654604,2.0950922736931,6.82019812791444,1.82231222673152,1.71682130274197,1.31596179243094,2.11706815344303,2.05333090839874,1.83508809405195,0.949165501004637,3.99371099858381,2.51872249422406,2.3092820130095,1.98494384633129,1.39097641873838,1.24304709621736,1.09751081042863,1.44116623342515,3.01476897190204,2.45171582732719,2.56935689949587,3.30523999850172,6.5987075851267,3.34680818285455,3.26623088073869,3.05590599710711,6.50428154219156,5.95662487077423,2.13401304425394,1.59048617196238,1.78976201020243,2.55135280610485,2.26485918618854,3.73805295739047,3.03067614791586,1.96260145512032,1.80642949379504,1.3143901094491,1.23423867587874,1.84521532933502,2.88729475621509,2.72323161382587,3.3633633645591,3.56849897594296,5.85846597092776,3.67899358449487,2.3019272737594,1.6870531333161736,2.61293359362938,2.05914466097195,1.90474338548246,1.72346910856915,2.10861027753612,1.52438660846852,2.11004436600582,2.38799093275177,2.87343137736874,2.84295030163837,1.72420705745946,2.353161148,1.37148291978724,2.27583710872604,2.44415351436523,2.36472530577483,2.96897341146742,2.51681725625804,20.4433969599219,3.1981030532449,3.17361835545928
28.0,3.103849067851853,1.7360654530123565,0.79,1.06,0.87,0.7,1.31,1.9,2.22,2.81,2.92,3.28,2.41,2.94,6.97,0.82,1.46,0.75,0.99,1.23,1.06,1.11,2.22,2.17,2.568,4.36,1.54,1.05,0.99,2.17,0.95,1.09,1.03,0.78,1.05,1.79,1.1,1.15,0.53,0.55,0.99,0.26,0.6,0.28,1.01,2.05,3.06,5.61216847614263,6.2712508377482,2.02300447484028,6.01725463187366,1.71821784535279,1.68591151366339,1.31761283869338,2.15058923765563,2.1107793951493,1.80650584262398,0.912178541198119,3.6631651125550597,2.33977839626962,2.28052967381134,2.03696299360429,1.36335661969808,1.15179787223999,1.06321928603791,1.37445344546021,3.04351013467636,2.36108312033602,2.58371650367696,3.33714302165714,5.99845044912894,3.34798645607838,3.13751368472623,2.7252272293038997,3.80696348183041,5.05199530046887,2.14748704459448,1.59496125709019,1.74060545467151,2.523919146607,2.26192683515795,3.79000588945864,2.58193029662238,1.91163995412553,1.81583968407905,1.27262994292561,1.1508046800861,1.69788283945639,2.92575291762651,2.76707402069237,3.40123522193426,3.50133149469757,6.02864872358382,3.59805006205614,2.29863515669151,1.5970137262546626,2.49483334121764,2.03733254838984,1.81144408835308,1.75558903951669,2.17852203430408,1.5493779865995,1.98923555499722,2.51927062724494,2.85839656474003,2.92748066974398,1.6797734737036,2.192001905,1.37863594505899,2.32317963593708,2.38881994390528,2.03650664824745,3.04026285030985,2.32872989646029,17.9161675820928,3.06724110061986,3.18774325059829
29.0,3.09599158525972,1.69482301567238,0.81,1.05,0.86,0.7,1.28,1.22,1.38,1.6712500000000001,2.85,3.25,2.48,2.84,6.65,0.83,1.12,0.78,1.02,1.2,1.22,1.04,1.79,2.75,2.4306666666666668,4.39,1.54,0.76,0.81,1.77,0.96,1.0175,0.98,0.77,1.04,1.87,1.11,1.13,0.57,0.58,0.96,0.25,0.58,0.28,0.93,2.09,3.08,5.8348238211016,6.0045504816641,1.98620292480418,4.96873486501707,1.58093663081602,1.64680675493203,1.32983823285175,2.13249276179104,2.066812603832303,1.6997824637255015,0.862276980944215,3.33261922652631,2.2059589838689,2.2448667696879,2.08228716850203,1.33548256791702,1.07813378511261,1.01931107839581,1.1910079432423912,2.99472510996488,2.22238662940891,2.42118760500406,3.33405704986133,5.39819331313118,3.34060627170221,2.9857628409723,2.39454846150069,1.20858843037741,4.52570349882706,2.16413500023971,1.59259188454073,1.67691847641182,2.4714240820138,2.25779866747553,3.8321902395958,2.42237952249615,1.88048771163673,1.81839524407127,1.23575658773042,1.06743208443067,1.4690751112263998,2.95706458495147,2.78795072350393,3.38240309644802,3.3638378505346,6.16855364188496,3.48447567718579,2.29446292200583,1.4467364026433815,2.35019492746736,1.97829737963752,1.68312487230366,1.77453160437283,2.21389319118596,1.59663633223988,1.85964322761574,2.63416723554559,2.84336175211132,2.9972696985408,1.6411380612626858,1.986248498,1.6485446952498801,2.3281052485652,2.31009293423853,1.78046608880531,3.08642433801982,2.14857399102518,15.8272343982664,2.87885493912538,3.19446196300625
30.0,3.119745428687183,1.5543797483551653,0.9916666666666667,1.1283333333333332,0.5016666666666666,0.775,1.1716666666666666,0.9049999999999999,0.8516666666666667,0.5325,1.566,3.66,2.8049999999999997,1.7559999999999998,5.366666666666667,0.8850000000000001,1.1866666666666668,0.775,1.1116666666666666,1.25,1.1516666666666666,0.6616666666666666,1.9066666666666665,2.0716666666666668,2.2933333333333334,4.165,1.3966666666666667,0.6133333333333334,0.635,1.31,0.9316666666666666,0.945,0.6416666666666667,0.65,1.0633333333333335,2.0316666666666667,1.1266666666666667,0.9583333333333334,0.6633333333333333,0.6566666666666666,0.5516666666666666,0.19666666666666666,0.47833333333333333,0.23666666666666666,0.5283333333333333,2.095,2.966666666666667,6.924520517850907,4.798860337785123,1.7125921347874433,2.8755953997658903,1.2488295455991383,1.4703177535001766,1.3063322421425283,1.994570173766535,2.0228458125153064,1.5930590848270232,0.6999199180667177,2.214041006327783,1.9082462330419967,2.2173432689272117,2.1027222632641664,1.226285908491845,0.9315596380979295,0.8067325216309761,1.0075624410245723,2.1852294046616283,1.7197833709888117,1.5958300918388701,3.220840446272723,3.9099839045425018,3.32215375706161,2.2765669871701264,1.6213772608762183,1.2215148423867312,2.5661706622093083,2.096679355987865,1.4982015081733249,1.5385621512913499,1.9917712585224516,2.274419340889405,3.706644616439892,2.1958847194688,1.7999426251933384,1.6488521692526417,1.13699676172321,0.8975147650665402,1.2402673829964097,2.765272859528205,2.552073436574925,2.6055807989802418,2.6383236668372234,4.92835235864663,3.085030752682585,2.335568033335862,1.2964590790321004,1.8492544994168252,1.7224516417483666,1.2530518487345168,1.5430753435774733,1.9483953516560486,1.7436593509309548,1.3766551986598599,2.61684369577371,2.7321260716921603,2.740394225757388,1.6025026488217717,1.3779792406666667,1.91845344544077,1.903469719269195,1.9112230274177648,1.2022190702266784,2.31493603564001,1.476870743853775,13.128337609787316,2.0920400502515584,2.734320287182527
40.0,2.4291578907815166,1.1829219987021276,0.818,0.8560000000000001,0.315,0.569,0.642,0.58,0.41,0.40199999999999997,0.697,3.636,2.7239999999999998,0.9359999999999999,3.6060000000000003,0.8099999999999999,0.916,0.634,1.322,1.044,0.783,0.466,1.453,1.706,1.932,2.56125,1.2349999999999999,0.32,0.253,0.633,0.623,0.6639999999999999,0.512,0.405,0.6980000000000001,1.133,0.991,0.649,0.608,0.493,0.3873333333333333,0.122,0.20299999999999999,0.186,0.154,0.358,2.5928571428571425,6.142011781164771,2.324424273350665,0.9206450357385666,1.9080979667153102,0.8933584433820811,1.0627803613687792,0.9973502044534157,0.9551032491572888,1.4955980083293479,1.2269871120889397,0.6819555812212111,0.8030280514475223,0.8468054156472548,2.038990341911008,2.147386291669807,0.8976712742892463,0.6627627016457037,0.5104038773094174,0.6301380035531862,0.7616284947793065,0.878312840493512,0.9210213774923487,2.9831255583146086,3.078281897917228,3.283509451384229,1.364306722975196,1.188068314687424,0.9964508790421682,1.279594517868531,0.9697308116200976,0.9466566202536265,1.0574809883831595,0.9516206576636378,1.812748030786,3.4577807793456747,1.6444320254728921,1.769728573067549,1.3983021704801761,0.8469081146217474,0.7650541083328969,0.6292353236494238,1.2090647078952301,1.401235881416083,1.2533857089794647,1.4011776281933535,6.876668695941914,2.721247554886445,2.201444672898648,1.0531244207960255,1.369994921541554,1.1506516379200349,0.8401011587826706,0.8408592706147324,1.3147332102568245,1.1208021239444315,0.8999974507248524,1.518263071709324,2.473663971281865,2.3762540760644173,1.509904393090411,1.090500946,2.310805410590735,1.441315596145969,1.210591809611026,0.8614176583252439,0.8366358668111333,0.844320046141639,10.555133324684123,0.9894122019834661,1.3429805035457183
50.0,2.0414441440791617,0.9737270768912849,0.44857142857142857,0.434,0.227,0.305,0.42100000000000004,0.30300000000000005,0.256,0.256,0.294,2.9259999999999997,2.764,0.828,2.51625,0.531,0.487,0.39299999999999996,0.742,0.639,0.5,0.358,0.392,0.7070000000000001,1.67,2.0919999999999996,1.186,0.205,0.133,0.257,0.236,0.33999999999999997,0.31,0.16,0.29100000000000004,0.5980000000000001,0.8879999999999999,0.55,0.28900000000000003,0.296,0.223,0.082,0.10700000000000001,0.11400000000000002,0.088,0.10400000000000001,1.8370000000000002,4.997078423073626,1.4397474809633368,0.7665557257100302,1.360898028858875,0.537887341165024,0.6250213806433604,0.6518003228444815,0.6753741183187004,0.9779531769519547,0.794732875141311,0.6606188528685281,0.6364369879729533,0.6601151371711698,0.6652357725646142,2.347158971959499,0.5129134464494279,0.5532040511103392,0.40641464318677223,0.4206139518468671,0.49181308711699423,0.48420364879680644,0.5140021975094572,2.745410670356494,2.149423898046987,3.2166184038503216,0.8445117156325219,0.9146627774066804,0.83296014639198,0.5762822715834784,0.608669629509914,0.5571537181674528,0.6417108155203535,0.5409304715991048,0.706628262298179,2.255851503469631,1.502186192842378,1.4629918102170838,1.1102563349783228,0.6965228553683237,0.6622893504004018,0.49336928405554714,0.6452307486187023,0.732491954822322,0.75835907734212,0.7232000807556943,1.6155284244348487,2.24761684171613,1.769539703459501,0.8286305030801415,0.8255689410450268,0.6994185636920973,0.6464855444366211,0.6114777477131106,0.6810710688576004,0.6844770379224083,0.6346352979355222,0.9571740211891511,0.8724809498209053,2.036041834072001,1.331289401582382,1.0320163755,1.1249367397958383,0.969638735593253,0.757950780964775,0.7538800672924564,0.6482488043850202,0.6023890354778649,6.667172798698147,0.5960180211290471,0.608173215620572
