,2014-02-14,2014-02-19,2014-03-26,2014-04-23,2014-04-27,2014-06-25,2014-07-23,2014-08-13,2014-09-09,2014-09-25,2014-10-08,2014-11-12,2014-12-09,2015-01-14,2015-02-11,2015-03-11,2015-04-14,2015-05-05,2015-06-09,2015-07-15,2015-08-11,2015-09-09,2015-10-07,2015-11-12,2015-12-08,2016-01-20,2016-02-17,2016-03-01,2016-03-09,2016-04-13,2016-05-18,2016-06-15,2016-07-13,2016-08-10,2016-09-07,2016-10-12,2016-11-09,2016-12-05,2017-02-08,2017-03-14,2017-04-19,2017-05-17,2017-06-21,2017-07-12,2017-08-09,2017-09-13,2017-10-13,2017-11-08,2017-12-14,2018-01-11,2018-02-07,2018-02-28,2018-03-15,2018-04-12,2018-05-16,2018-06-13,2018-07-18,2018-08-16,2018-09-12,2018-09-24,2018-10-10,2018-11-14,2018-12-12,2019-02-12,2019-03-12,2019-04-09,2019-05-14,2019-06-12,2019-07-12,2019-08-13,2019-09-10,2020-01-23,2020-02-11,2020-03-10,2020-04-14,2020-05-12,2020-06-09,2020-07-14,2020-08-11,2020-09-08,2020-10-13,2020-11-10,2020-12-08,2021-01-19,2021-02-16,2021-03-16,2021-04-13,2021-05-11,2021-06-08,2021-07-13,2021-08-10,2021-09-07,2021-10-12,2021-11-09,2021-12-07,2022-01-18,2022-02-08,2022-03-08,2022-04-05,2022-05-10,2022-06-14,2022-07-12,2022-08-09,2022-09-06,2022-10-18,2022-11-08,2022-12-06,2023-01-17,2023-02-14,2023-03-14,2023-04-11,2023-05-09,2023-06-13,2023-07-18,2023-08-16,2023-09-05,2023-10-18,2023-11-14,2023-12-05
90.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.454,,,,,,,,,,20.378999999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.454379026941332,,20.4555387264644,,,,,,,,,,,,,,,,20.61519793892404,,,,,,,,,,,,20.54593804311273,,,,,,,,
100.0,,,,,,,,,,,20.404,,,,,,,,,,,,,,,20.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.318861205686197,,,,,,,,,,20.38566469232097,,,,,,,,,20.46812811453588,,,,,,,,,,,,,,,20.55455162492876,,20.57192477265852,,,20.589415128964582,,,,,,,,,,
110.0,,,,,,,,,,,,,,,,20.3,,,20.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.298327281259798,,,,,,,,,,,,20.36750165532955,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
120.0,,,,,,,,,,,,,,,,,,,,,,20.31,,,20.32,,20.322,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.25346714497886,,,,,,,,,,,,,,,,,,,,,20.352276965370002,,20.35157384440467,,,,,20.41419480089167,,20.41088224065845,,,,,,,,,,20.46099812054851,,,,,,,,,,,,,,,,,20.51532091881129
130.0,,,,,,,,,,,,,,,,,20.302,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.37690318232918,,,,,,,,,,,,,,,,,,20.44878449193156,,,,,,,,,,,,,
140.0,,,,,,,,,,,,,20.39,,,,,,,,,,,,,,,,,20.327999999999996,,,,,,,,,,,,,,,,,,,,,,,20.23624173150738,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.32848543969456,,,,,,,,,,,,,,,,,,,20.41337336953866,,,,,,,,,,,,,,,,,
150.0,,,,,,,,,,,,,,20.384,,,,,,,,,,,,,,,,,,,,,,,,,20.38,,,,,,20.360999999999997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.32111699371475,,,,,,,,,,,20.367262077357882,,,,,,,,,,,,,,,,,,,20.455397993806038,,,,,,
160.0,,,,,,,,,,,,,,,,,,,,,,,,,,,20.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.25047738944529,,,,,,,,,20.27695364407137,,,,,,,,,,,,,,,,,,20.33829922859012,,,,,,,20.34524406650789,,,,,,,,,,20.39344830108985,,,,20.432581406,,,,,,,,,
170.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.33,,,,,,,,,,,,20.363,,,,,,,,,,,,,,,20.24786326578286,,,,,,,20.26482358673087,,,,20.27455166400359,,,,,,,,,,,,,,20.31374800265178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.4286225712265,,,,
180.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.34,,,,,,20.36,,,,20.37,,,,,,,,,,,20.248608548637428,,,,,,,,,,,,,,,,,,,,,,20.30692299017904,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
190.0,,,,,,,,,,,,20.39,,,,,,,,,,,,,,,,,,,,20.33,,,,20.332,,,,,,,,,,,,,,,20.26479133261907,,,,,,,,,,,20.251698456867558,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.337287327515178,,,,,,,,,,,,,,,,,,,,,,
200.0,,,,,,,,,,,,20.39,,,20.33,,,,,,,,,,,,,,,,,,,,,20.33,,,,,,,,20.36,,,,,24.5,20.3601810011874,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.32855528492427,,,,,,,,,,,,,,,,,,,,,,,,,,,,
210.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.299417895337978,,,,,,,,20.31370431290852,20.31892069088134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
220.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.2553868557735,,,,,,,,,,,20.29379754819992,,,,,,,,,,,,,,,,20.32596398162817,,20.327408748326782,,,,,,,,,,,,,,,,,,,,,,,,,,,
230.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.29464340044932,,,,,,,,,,,,,,,,,,,,20.32967326895697,,,,,,,,,,,,20.37594510141663,,,,,,,,,,,,,
240.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.26760059827789,,,,,,,,,,,,,,,,,,,,,,,,,20.29173227738169,,,,,,,,,,,,,,,,20.32746652095484,,,,,,,,,,,,,,,,,,,,20.38534625252629,,,,,,,
250.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.2874452961228,,,,,,,,,,,,,,,,,,,,,,,,20.33470131412306,,,,,20.35890892021604,20.35761876384284,,,,,,,,,,,,,,,,
nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.249517679255572,,,,,,,,,,,,,,,,,,,,,,,,,,20.303902303749506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
