Sitio,Fecha,Profuidad (m),Depth Group,Temp. (°C),Chl a (µg/l),Ph (Unidad),Turbidity (NTU),DO (mg/L),TDS (mg/l),DBO (mg/l),Sechi  (m),NO3 (µg/L),PO4 (µg/L),NH4 (µg/L),NT (µg/l),PT (µg/l)
WG,2019-04-09,4.5,0-10 m,22.11172467388946,2.750867242734493,8.798153417690846,0.5219431816611609,7.651999999999999,266.5189570389609,3.1,8.18,2.066666666666667,16.0,15.54285714285714,0.0,14.04166666666667
WG,2019-04-09,19.5,10-30 m,21.31421575864391,2.605267576859618,8.310459191081417,0.3593430074807266,6.8645,266.4630313175084,3.731137684494194,8.078863509322467,3.066666666666666,12.0,11.06666666666666,9.291054060501033,15.98611111111111
WG,2019-05-14,161.5265151515152,30+ m,20.33688838116616,0.4007064204705905,7.902692934074991,0.09016750421753293,1.603007256937448,284.7559169492534,2.412281298873598,8.298083684547732,13.99454545454546,92.0,13.67391304347826,140.2831409106679,37.72727272727273
WP,2019-05-14,19.5,10-30 m,21.88303042194503,0.7653813251594197,8.606518184885703,1.307720920016811,5.993735986836692,260.0836061128177,4.714806680659327,5.037687598026935,0.0,9.0,25.10869565217391,59.00048600620961,13.27272727272727
SA,2019-05-14,39.55,30+ m,20.85577652550526,0.5607705503264524,7.810778621822418,0.8744355974342649,2.408496349576666,289.3831660876301,3.389315648529967,1.72649704172388,1.690909090909091,58.16666666666666,16.26811594202899,119.8157352360877,21.42424242424243
WP,2019-05-14,4.5,0-10 m,23.97121015014809,1.308230822227661,8.855802552198028,0.3210311305917697,7.663388640401498,264.1536913572888,4.2,5.0,0.0,4.5,23.69565217391304,18.31498344033439,11.0
WG,2019-05-14,19.5,10-30 m,22.28136117572524,1.129483415706675,8.616595998206975,0.3043361591885066,6.189144490619184,259.5235742558252,4.479419282825885,8.111889696971327,2.363636363636368,0.8333333333333334,13.36956521739131,13.3895938354441,11.15151515151515
SA,2019-05-14,19.5,10-30 m,22.1382802821494,1.163167902504862,8.369072829847793,0.4487341376145831,5.867662400250746,266.3012314626062,4.780650487706012,8.221002835984068,0.0,9.5,25.10869565217391,49.97043568888221,13.27272727272727
WG,2019-05-14,4.5,0-10 m,23.7159759008314,1.168869510448016,8.84497714797563,0.2982364132172161,7.229429806689748,259.3459713593072,2.8,7.76875188606269,11.45454545454546,3.0,15.10869565217391,0.0,12.13636363636364
WP,2019-05-14,66.0,30+ m,20.49314385696917,0.4209064802375424,8.070562355563732,0.853798621482969,2.85813420639065,284.6697630460542,3.030496231712654,5.857963777296269,5.115151515151516,56.5,27.2463768115942,123.1090813019616,31.68181818181818
SA,2019-05-14,4.5,0-10 m,23.30046823987769,1.760399615041472,8.716161317920578,0.3804442935885783,7.41094767514623,284.9333333333333,4.2,6.25,1.872727272727273,10.5,14.78260869565218,0.0,14.18181818181818
WG,2019-06-12,4.5,0-10 m,23.89619427059653,0.8419867776592215,8.917858428373615,0.2621032666448184,7.477274777082345,252.1729856796536,2.8,6.9,0.0,4.968749999999999,34.89189189189189,0.0,10.09090909090909
SA,2019-06-12,4.5,0-10 m,23.62479372572992,1.336600741557334,8.811402970470397,0.4149573054724957,7.246239338688132,264.9666666666666,2.5,5.65,1.061538461538461,3.40625,20.02702702702702,0.0,17.59090909090909
WP,2019-06-12,4.5,0-10 m,24.1334871262916,1.132614405373022,8.847199264753408,0.5672993424868918,7.040495497423755,254.5768456786444,2.5,4.45,0.06153846153846117,2.15625,16.51351351351351,6.271068560908681,16.45454545454545
SA,2019-06-12,19.5,10-30 m,22.39209325737699,1.246773769167465,8.337141942304783,0.4935425773689699,5.810254977914623,256.3368655333605,5.732661853597074,6.440776082576818,0.2153846153846151,2.78125,15.97297297297297,29.36491948168077,13.27272727272727
WG,2019-06-12,162.022641509434,30+ m,20.35233131882438,0.4248414947407538,7.867812676723847,0.1965039536851831,1.513949866611723,265.3592915256255,1.962860083971775,8.93740320339693,13.14769230769231,31.96874999999999,15.2972972972973,149.6042584366388,34.95454545454545
WG,2019-06-12,19.5,10-30 m,22.62908152783292,1.305586538272945,8.668444497480959,0.3095476135381154,6.216973674915872,252.584117194142,3.845787200419818,8.511353532069496,0.0,4.1875,17.81981981981982,30.17701707937257,11.37878787878788
WP,2019-06-12,63.05970149253731,30+ m,20.57945833383639,0.4675448134904995,8.021591027998012,0.8949524596319465,2.895296128386591,265.3395260921083,2.717915355131459,6.045659774146197,7.266666666666666,17.9375,10.61261261261261,128.9041589924717,31.83333333333333
WP,2019-06-12,19.5,10-30 m,22.54169946018701,0.995133501895752,8.573035962343514,0.9156451673383051,5.728029992840392,253.1321477283776,3.979205786048256,0.0,0.5999999999999999,2.15625,22.18918918918919,48.84531973179593,18.04545454545455
SA,2019-06-12,40.0,30+ m,20.94790513803303,0.5843829521789672,7.731424579833795,0.857869968365712,2.153849291207581,269.871595333155,2.800506404033407,5.931876223405133,16.42051282051282,28.25,15.11711711711712,132.3611765256908,36.07575757575757
WP,2019-07-12,4.5,0-10 m,23.59404282756634,1.48738982874754,8.825514829677326,0.5476272194925647,6.830180703093423,245.0,3.6,4.725,1.615384615384615,15.4,10.44186046511628,23.8525897615851,12.95454545454545
WP,2019-07-12,19.5,10-30 m,22.76034492901372,1.498952530798205,8.43590423006663,0.5235694146597993,5.830423444839676,246.1806893439376,3.243604891437184,5.935666439465284,4.243589743589745,7.4,14.97674418604651,26.75387439663786,15.45454545454545
WG,2019-07-12,19.5,10-30 m,22.84568400211241,1.904745242305359,8.686065734829272,0.326244970861764,6.092388116150768,245.6446601324589,3.212155118013751,6.600614677885214,1.551282051282051,8.566666666666666,10.82945736434109,12.4518335338043,13.63636363636363
SA,2019-07-12,19.5,10-30 m,22.74339994544443,1.697767296147443,8.249591816332668,0.5690427661094997,5.752847555578501,246.3724996041148,3.701443628129136,5.471962786476331,3.217948717948718,5.899999999999999,7.186046511627907,23.81552234900074,16.13636363636363
SA,2019-07-12,4.5,0-10 m,23.44526641339656,2.348391235403748,8.783167602581928,0.6574482526840963,6.945812312389551,245.0,3.4,4.625,3.410256410256411,9.9,5.209302325581396,21.0724915420902,18.63636363636363
WG,2019-07-12,4.5,0-10 m,23.42386550986284,1.370242450252132,8.842034298712592,0.322719771831409,6.844231508738932,245.0,3.9,6.975,2.448717948717949,10.4,24.74418604651163,0.0,15.90909090909091
SA,2019-07-12,39.55,30+ m,20.87013729665981,0.6538627777414906,7.461561363715378,0.5325022539912463,1.96710297367131,250.3600245786798,2.211697159536846,5.894346090861838,27.61965811965812,79.89999999999999,12.37984496124031,144.3409233916203,35.45454545454545
WG,2019-07-12,161.5265151515152,30+ m,20.35319205127681,0.4674276423014604,7.400739238511388,0.3028404031528334,1.373322724901525,245.9626661019975,1.513438869069953,7.091738499239595,32.26923076923077,103.7,8.627906976744187,163.1847885132349,42.54545454545455
WP,2019-07-12,67.5,30+ m,20.52587071458186,0.4677138079932774,7.696609911527761,0.936106297780924,2.578330343910359,246.0092891381625,1.863412432567734,6.233355770996124,16.10256410256411,32.06666666666667,11.13953488372093,135.641349067222,21.13636363636364
WP,2019-08-13,4.5,0-10 m,23.78624623678585,1.484918685914598,8.686674040737778,0.5241490902052778,7.245586744375744,245.3572582131612,3.6,6.525,0.0,9.299999999999999,8.913043478260871,3.006657640643176,10.78260869565217
SA,2019-08-13,39.55,30+ m,20.97328012625165,0.6797794861085913,7.109471738152887,0.4803129068347898,1.773743103754665,226.9167473650218,2.117052615391063,7.021790625255217,57.15151515151515,68.63333333333334,18.26086956521739,168.2334213122177,47.52173913043478
WG,2019-08-13,162.022641509434,30+ m,20.35885232844845,0.4592815910925038,7.419092921958502,0.1532788226708509,1.281983941251777,253.0937476100142,1.280265023051853,8.90425598235974,78.81818181818181,102.4,14.21739130434782,185.987921211065,33.08695652173913
WP,2019-08-13,65.0,30+ m,20.60193707910448,0.5216299467737695,7.74582849157304,0.7488032941590994,2.512471512517259,246.3439449541706,1.526016030355267,7.390014804936243,71.84848484848484,62.96666666666666,11.1231884057971,158.8480838549294,25.78260869565218
WG,2019-08-13,4.5,0-10 m,23.73191733349411,1.18029483199129,8.802644649377635,0.2697751833205837,7.013105894793597,283.7406797927222,3.9,7.9,0.1818181818181807,8.8,26.97819502724131,0.0,8.608695652173912
SA,2019-08-13,4.5,0-10 m,23.85895613334602,1.300874127417256,8.807352946033738,0.3439852401603907,7.182337049303806,280.6927618950055,3.9,5.8375,3.363636363636362,14.8,13.47826086956522,0.0,13.60869565217391
WG,2019-08-13,19.5,10-30 m,23.10295296697708,1.77704448553066,8.487831791643494,0.3196806563439699,6.081729993279219,241.1962881816082,3.422733269930597,7.289704320500283,0.0,7.3,17.17391304347826,32.87548830031729,9.695652173913045
WP,2019-08-13,19.5,10-30 m,23.27062958218159,1.555247879399984,8.464318237316984,0.6126200309771794,6.402459395026296,245.5100603079999,3.733852588470493,5.863024755392482,0.0,7.800000000000001,11.30434782608696,25.38126117872747,12.08695652173913
SA,2019-08-13,19.5,10-30 m,23.30875083436955,1.640750092159861,8.125049038943924,0.4956907420498259,6.151244586165395,246.1452102151352,4.223674283071778,4.875129813867519,3.363636363636362,7.800000000000001,15.32608695652174,11.08491088086132,15.1304347826087
WP,2019-09-10,65.5,30+ m,20.57247763939489,0.5335822662515061,7.883517754069761,0.5990146850507252,2.155641567835551,246.542957005253,1.342768659288376,8.49913147172347,59.29114676173499,55.7,26.26194606617024,157.2012093542195,20.54020810084597
SA,2019-09-10,4.5,0-10 m,23.77249476160109,1.707013520859016,8.903791597257257,0.5312256415734952,7.233249345056419,244.963822588612,0.8,7.05,0.0,0.0,6.73913043478261,0.0,0.0
WG,2019-09-10,19.5,10-30 m,23.51396931154692,1.59699529425335,8.807221556585699,0.4403290055134186,6.423889839177585,240.5706607805584,3.684256584810899,5.723743705451424,0.0,0.0,11.62160120957578,20.93480185073534,0.0
WP,2019-09-10,19.5,10-30 m,23.11443445148767,1.516732911155622,8.62992995365059,0.7408605571935609,5.606762341322225,245.3973222877397,3.372738848789266,4.643825049179023,0.0,0.0,24.63133140446171,46.87950030174402,16.80670553056071
WP,2019-09-10,4.5,0-10 m,24.18208742045478,1.202606832943631,8.885224199106721,0.6597798740082362,7.200876271314874,245.61684910044,1.4,4.675,0.0,0.0,10.75973067826515,22.29661257807096,0.0
SA,2019-09-10,39.55,30+ m,21.0240734720218,0.9166032067255855,7.783323214675312,0.4063456821635845,1.737827449401762,250.3329668635848,2.021324110378047,8.254250978899993,52.86987522281639,41.81666666666667,28.07637216709659,155.7682802163617,31.9199604743083
WG,2019-09-10,160.2791073159819,30+ m,20.36745627494792,0.4684194035070992,7.67081935901069,0.1530699241654414,1.157432923307868,303.1377847833022,1.329932156875604,10.5496504221721,73.82867894632601,96.76666666666667,19.01950816137643,176.9539988950747,16.54347826086957
WG,2019-09-10,4.5,0-10 m,23.88658508405673,0.9874034629211355,8.933486518842503,0.3514330172201627,7.090487292026113,264.3703398963611,0.8,9.05,0.0,0.0,29.212204007971,0.0,0.0
SA,2019-09-10,19.5,10-30 m,23.30680521313021,5.453750963917107,8.662285240851839,0.7609542760891278,6.152471263418279,245.9179208261556,3.497169889159316,1.858160416461729,0.0,0.0,16.5539582833939,15.54399185066205,0.0
WP,2020-01-23,19.5,10-30 m,20.83208604492694,3.753473027551208,7.775332047729604,0.4278867485732671,6.228039467654706,245.0,0.9399140724791248,7.7735408422079,1.425585041796559,3.0,0.0,56.15607755270382,0.0
WG,2020-01-23,4.5,0-10 m,20.8715127407328,3.191409045091518,8.805572535659827,0.3717653550735568,7.351676187514763,245.0,2.0,7.825,6.058823529411765,5.25,17.42163280780141,35.84803686623492,0.0
WG,2020-01-23,19.5,10-30 m,20.86979450945497,3.310553042570551,8.57441764848226,0.3850102411190175,5.850998496472737,245.0,1.52240041951085,7.44861852671452,1.892156862745098,3.416666666666667,12.83028852802708,10.46740092536767,0.0
WG,2020-01-23,158.5355731225297,30+ m,20.43290153900247,0.6305490480540524,7.489793395878705,0.1708221553615454,1.820455951514888,245.6255483230865,2.570808099015221,8.254220019210745,68.8391760744702,91.13333333333334,55.75703303908231,165.8383515583855,0.0
WP,2020-01-23,4.5,0-10 m,20.95408275494208,1.600476791541859,8.368314299501655,0.4333501402209032,6.335848093098865,245.0,1.7,7.075,0.0,0.0,12.60641787826942,35.90200514748661,5.09090909090909
WP,2020-01-23,68.0,30+ m,20.79264297822204,0.9351366325022494,7.307213912518565,0.3946117262245826,2.572416624995639,245.6255483230865,1.392960997192063,7.861821805790713,46.73380867498514,48.43333333333332,12.77438006730047,88.62440592213434,15.29780750603977
SA,2020-02-11,4.5,0-10 m,21.33902148354723,1.890767829432109,8.71440303178033,0.6181643667581612,7.648947032904277,243.6932081803177,3.4,5.75,11.23529411764706,11.0,0.0,0.0,12.90909090909091
WP,2020-02-11,4.5,0-10 m,21.44657093382677,1.998346750140087,8.42839009293899,0.8185938814745672,7.52830324752995,241.3315704950491,3.1,5.55,8.588235294117649,9.5,0.0,6.455136668698117,10.18181818181818
SA,2020-02-11,38.5,30+ m,20.89404340297747,0.8892087001540205,8.088750314014355,1.037939863952655,5.455079952304502,248.0245581366915,2.066595842124337,5.097542266100284,48.58823529411764,15.0,0.0,64.48117838033,16.31818181818182
WG,2020-02-11,161.0,30+ m,20.38955510449545,0.7926786926010057,7.308767432746719,0.1535312890899937,1.202058453408581,245.8203739346345,1.820213619324059,8.750522329190524,63.84967320261439,85.5,0.0,173.2511398907328,32.68181818181818
WP,2020-02-11,19.5,10-30 m,20.99283334309395,3.239871207902435,8.049631397730606,0.5546461754976566,6.659653368264598,245.0,1.856838266328992,5.60869612498321,7.411764705882353,6.0,0.0,8.520775093908021,13.13636363636364
WP,2020-02-11,70.5,30+ m,20.58296591533394,1.336690998752993,7.572871757712424,0.5953416235036134,2.989191682155726,245.9216037223793,2.114898912140235,7.322190218774746,34.1764705882353,41.16666666666666,0.0,121.8207759913143,20.63636363636364
WG,2020-02-11,19.5,10-30 m,21.27546639466875,3.241183314367034,8.341613740378822,0.6200762783735841,7.069069939250413,244.9910947349354,2.013484468822036,4.395782110376922,3.784313725490196,6.833333333333333,0.0,0.0,10.71212121212121
WG,2020-02-11,4.5,0-10 m,21.62144029067217,2.992767965359481,8.677658552477151,0.6021134498809682,7.612865083003413,245.0000000000001,2.8,5.825,12.11764705882353,10.5,0.0,6.133822783212942,11.54545454545454
SA,2020-02-11,19.5,10-30 m,21.06831568147132,3.90269220248952,8.425877130036575,0.7953105979344306,6.879656867110339,246.1608607116627,1.810416274024966,3.636088899882038,7.705882352941177,6.0,0.0,0.0,17.22727272727273
WP,2020-03-10,64.5,30+ m,20.66387142084919,0.9409183129526453,7.8312975047282,0.4609889076009188,4.239926113220564,246.0,1.068457422315949,9.784555752287641,65.4456925465178,10.72974193548387,0.0,115.2159561696564,9.814814814814815
WG,2020-03-10,161.0,30+ m,20.41517795811949,0.8820797910298925,7.491364075601116,0.2429144235724789,1.421775913658309,246.0,1.563414778367541,9.538908589321428,96.3616724909918,76.7503817204301,1.779781818181819,184.4743100370046,28.112607557052
WP,2020-03-10,4.5,0-10 m,20.93998543503281,2.396216708738315,8.603281669156598,0.4770887427395765,6.500392180198216,246.0,2.8,6.05,19.60852121212121,6.942774193548387,1.451927272727274,44.38186179524888,13.03703703703704
WP,2020-03-10,19.5,10-30 m,20.85038900293527,2.726269388253661,7.446113810450055,0.4062612611495614,6.043340554403561,246.0,1.356892839865416,8.964135625116658,39.39445890483785,3.261,0.0,61.20020971895447,9.518518518518519
WG,2020-03-10,19.5,10-30 m,20.96116984930593,3.171813586163517,8.54670625251084,0.4575300541266982,6.552046815751019,246.0,1.442160127998732,8.433687359610017,15.3613494949495,8.696,1.842230303030303,26.08562647697661,10.1358024691358
WG,2020-03-10,4.5,0-10 m,20.95525799600408,2.870703458557061,8.60301409535794,0.4691562919907082,6.619955097793583,245.9530971797427,2.5,5.575,18.26730909090909,1.683096774193549,27.82394146341463,57.52387997190031,13.96296296296296
WG,2020-04-14,19.5,10-30 m,21.87288608118168,2.762309870968291,8.33227304843027,0.4839053143424105,6.638708106688047,245.938509351969,2.392160407585023,6.60404477956375,0.697792792792793,7.914718749999999,10.05866666666667,11.07984198190157,8.476190476190476
WG,2020-04-14,4.5,0-10 m,23.30386970336312,1.329314454010969,8.810272733010722,0.5254567295937986,7.340920976376859,242.2589419890082,2.8,6.824999999999999,2.990540540540541,17.42596875,18.60029073170731,18.92627332215391,7.047619047619047
WG,2020-04-14,161.0,30+ m,20.41314359278954,0.5751186664440336,7.447060124690768,0.109872318089253,1.214793058391942,246.5792687997277,0.902527603883688,10.16456414082512,68.12976635917354,87.55709513888888,8.576444444444443,194.4356078869731,90.78403078403078
SA,2020-05-12,38.25,30+ m,21.00469088937234,0.8618141935824557,7.307791526455544,0.5542324079081323,3.406433665537562,250.7494790570345,1.777538886318135,10.19474450320322,112.9867080745342,10.41416129032258,17.99260235294117,158.286136085939,15.58333333333334
SA,2020-05-12,19.5,10-30 m,22.61796724848173,2.351633441061933,8.078192183888188,0.5089150500150159,6.084891851782009,247.8180465805634,3.26760373440191,5.614838520472851,2.185337499999999,1.998677419354839,15.97726117647059,20.57112992903786,16.625
WG,2020-05-12,4.5,0-10 m,23.76493166692401,1.80116479974167,8.8124337934006,0.3696653322999676,7.204639068234149,247.0,3.1,7.58,3.568462499999999,8.836258064516128,9.37664,0.0,8.291666666666668
SA,2020-05-12,4.5,0-10 m,23.53035793049672,2.074522138005202,8.711675063940195,0.33920736771644,7.42008373623676,247.0,3.6,6.1,3.2918375,2.524645161290322,18.73913725490196,0.0,15.58333333333334
WG,2020-05-12,161.0,30+ m,20.41878610046387,0.541537907009204,7.061816324264796,0.08163506866507796,1.11334929562342,247.0,1.152904250131981,9.33609872008461,49.26888339401172,62.95030309139784,14.76648505446623,213.5231907083742,28.03525641025641
WG,2020-05-12,19.5,10-30 m,22.46405179466602,2.849582149953645,8.39139068194456,0.3592494458216368,6.385976420762652,248.3036857943156,2.655234427575635,6.296035174570128,1.6320875,5.505129032258065,20.93698718954248,12.52816288168552,7.458333333333333
WG,2020-06-09,4.5,0-10 m,23.5288257048878,2.434165961975853,8.757032901888797,0.2201364978754392,7.288158161100884,244.0,2.0,5.775,5.56485380116959,13.2614,16.36720745920746,0.0,10.72727272727273
SA,2020-06-09,4.5,0-10 m,23.28527303818646,2.768513302142617,8.626713764802947,0.4528407711263295,7.420047205223113,244.0,3.1,5.5,2.588304093567252,4.5654,11.45839627039627,28.26120558972705,11.40909090909091
WG,2020-06-09,160.5,30+ m,20.41670745827908,0.5325068659159603,7.25165930649397,0.04307309103100189,1.046184111723382,247.0049248408589,1.838070617196401,8.5076332993441,30.4080004288499,82.73277777777778,5.867555555555556,163.3543646124833,30.37777777777778
SA,2020-06-09,38.0,30+ m,21.04309848224867,0.7711435870980293,7.143050985690221,0.1792836182573616,2.936851687211071,251.4480417935422,2.608296862183787,8.585598141350552,48.29503666666667,51.8499,4.956848484848486,124.9591902422157,23.06136363636363
WG,2020-06-09,19.5,10-30 m,22.58309183030266,2.490265987665031,8.384104038910873,0.2523618700146231,6.512467709223811,245.3996359398317,3.06747387617667,4.876116723631917,2.329473684210526,10.18156666666667,8.599676767676767,0.0,10.5
SA,2020-06-09,19.5,10-30 m,22.4992088046105,3.402511951740578,7.957018758242168,0.3262079324336672,5.984923469586281,244.0475562215159,3.418043953878863,5.632646414006737,1.941228070175439,5.6524,6.127757575757576,11.6032968623757,10.95454545454545
SA,2020-07-14,19.5,10-30 m,23.0001959867479,2.725141465743779,7.515392998379353,0.5529580492154059,5.943328548507986,244.4394084524164,4.017407227528699,3.632845932776265,0.1735686274509804,10.0004,16.49711679506934,15.28794804560636,10.96428571428571
WG,2020-07-14,161.0,30+ m,20.42497344816426,0.5426809767004588,7.0880548385105,0.1118549243315709,0.9413365667599152,247.3298770829836,1.505095592868659,8.992317644577517,87.0642425125338,94.02399027777778,12.64678842663927,194.2674787811052,24.79022988505747
WG,2020-07-14,4.5,0-10 m,23.86359254249907,1.532446148854546,8.545085855216316,0.4823902956105972,7.170999378372855,244.0,2.5,6.975,12.75729411764706,17.6094,25.12182595182595,2.638453524256398,9.0
WG,2020-07-14,19.5,10-30 m,22.93604010310706,2.130949825376417,7.949274180821737,0.5059479551145271,6.243563516712168,244.3558010974003,3.858270215939386,5.073744656912318,3.452087145969499,13.8049,9.539006060606061,0.0,8.702380952380953
SA,2020-07-14,4.5,0-10 m,23.73168301290067,3.360208299000825,8.605098355901227,0.5664741745362191,7.464983796464333,243.0,4.2,4.9,1.764614379084967,14.8919,9.695127272727273,1.146570281318006,10.07142857142857
SA,2020-07-14,39.0,30+ m,21.06720180470768,0.7392712723270002,6.403035336923912,0.4369231531886748,2.385170833478803,251.7550277887206,2.250337454788998,9.358839695230282,151.0439156626506,53.4804,17.689856394453,196.4839423357178,29.17241379310345
WP,2020-08-11,4.5,0-10 m,23.90387282843872,2.039353150262021,8.778173245374203,1.097622700179242,7.035147387485495,242.0875896133306,2.2,4.425,2.994838323353294,17.7181,20.792,20.36114883571612,13.44444444444444
WG,2020-08-11,4.5,0-10 m,24.05082664084537,1.340792233318912,8.56677307466392,0.4274696090440372,7.007066196893708,243.0,2.0,5.9,10.54819161676647,13.9136,33.87644444444445,3.042525329184436,14.57407407407407
WP,2020-08-11,19.5,10-30 m,23.16328747615612,1.626811912364326,7.976503583659918,1.283849829480465,6.011559568647606,243.0702475523447,4.116368690269444,1.262042068526376,6.307712574850299,7.935099999999999,19.60622222222222,26.33531849099167,12.42592592592593
SA,2020-08-11,4.5,0-10 m,24.00258444630896,1.674829307558095,8.69748709451255,0.4777924117066304,6.979406404668831,243.0,2.2,6.1,2.199748502994013,10.6526,18.032,0.0,19.09259259259259
WP,2020-08-11,64.0,30+ m,20.74615346208459,0.5451456271522975,6.958628060405095,1.01670678542501,2.534397342583951,247.582810603668,2.213121091461651,6.129440629750859,69.68936418869578,32.0665,17.848,162.06151232654,13.41481481481481
WG,2020-08-11,160.5,30+ m,20.42517421214392,0.5251628038904892,6.694096482766429,0.1285022903086933,0.8256490616499117,247.8273201226152,1.412101996294168,7.955168149722729,62.11790051604108,96.82754444444446,23.43614814814815,193.3318872855144,32.58024691358024
SA,2020-08-11,19.5,10-30 m,23.28680812725617,1.676763582966742,8.047594306040462,0.5072413279770461,5.818721684261229,244.1896510537892,4.076185089927514,4.676225450220512,0.8745988023952099,10.6526,12.144,18.32782214906184,24.09259259259259
WG,2020-08-11,19.5,10-30 m,23.32186500897959,1.771633663087803,8.023138562057177,0.4295581477976088,6.122822186576015,243.4602454336315,3.317412341540563,5.271372590192718,3.171524950099801,18.44276666666667,22.64562962962963,24.85694096513912,6.528495440729483
SA,2020-08-11,38.0,30+ m,21.06118203020104,0.7382267326363846,6.934358422074911,0.5263584207419023,2.254273946224685,252.1459357215338,2.511770899857311,8.608613031101799,131.9703658536585,54.1326,9.936,182.2915401678406,17.24074074074074
SA,2020-09-08,19.5,10-30 m,23.11371733257469,1.227953686362265,8.18989682742748,0.4468968416164006,5.820273418130554,243.4547922302947,3.800177660387805,5.326140853930785,7.325793103448275,15.85266774193549,13.42382222222222,20.67431074321682,5.48936170212766
SA,2020-09-08,4.5,0-10 m,23.56781587444065,1.482193203806359,8.616837644628719,0.4868405677811036,7.003987218467924,242.0,2.8,6.325,5.799586206896551,11.64492580645161,17.28782222222222,0.0,4.638297872340425
WP,2020-09-08,64.5,30+ m,20.74483940329036,0.5214139785538829,7.803309847241597,0.8837694484494802,2.327368140555712,247.3720228393402,1.909779839020584,9.272539307144879,120.8398884862654,15.4318935483871,5.896177777777778,181.7523444362666,8.0
WG,2020-09-08,19.5,10-30 m,23.29114175377678,1.395793322405156,8.174964034388559,0.4836960877014,6.277635912633912,241.0979104892184,3.698704755209926,5.206702005113174,4.120758620689656,4.281377419354839,18.43271111111111,10.90728958808346,4.354609929078014
SA,2020-09-08,39.0,30+ m,21.12222612256942,0.5626863576829644,7.143706132402608,0.4656982016494284,1.288306507384236,253.4598622726837,2.466238764085042,10.36641347376071,118.4831713661356,46.32197903225806,8.414933333333334,223.2976483372012,11.23404255319149
WP,2020-09-08,19.5,10-30 m,23.22818853689498,1.242032841637343,8.563318566513592,1.414417638653604,6.167695022073493,242.1789943370721,4.717767724617921,0.0,15.10944827586207,0.5996032258064516,7.842488888888891,24.79716511323976,4.319148936170213
WG,2020-09-08,160.5,30+ m,20.42876200920418,0.5011921003970079,7.537952577785315,0.1416467518304794,0.7738645795841247,247.3977021224186,0.9520734361906145,10.32337304266905,63.43597883862427,91.71903405017922,16.87352768361582,218.779810639744,15.7565011820331
WP,2020-09-08,4.5,0-10 m,23.87986420667449,1.577897417038925,8.813248210223403,0.8571179507249314,7.216914037596399,242.0,2.5,4.1875,7.325793103448276,2.177506451612904,15.85671111111111,22.02027243476108,6.127659574468085
WG,2020-09-08,4.5,0-10 m,23.72666569577573,1.107175260552559,8.674087763510327,0.531107522438581,7.116922550839315,235.8584891667794,1.1,6.525,9.767724137931035,6.911216129032258,21.92509401709402,8.393548576963447,5.48936170212766
WP,2020-10-13,65.0,30+ m,20.73435888646173,0.5617451236741936,6.842490580420048,0.8529530301546376,2.081826036522056,247.7046837289991,3.030071463190819,8.527933481095236,92.03351059730251,46.23373333333334,8.267418803418805,179.8017610525,11.53787878787879
WP,2020-10-13,19.5,10-30 m,23.19804606667817,1.200587118366326,7.732985985585243,1.544985447826742,5.852343985668018,238.6072499454384,5.684397560597496,0.0,22.68325,3.5871,9.478358974358976,47.14185113522574,5.818181818181817
WP,2020-10-13,4.5,0-10 m,23.83322046177468,1.724355132922775,8.588388001458414,0.6835495708655119,7.054449248472167,233.4510648103608,2.5,3.3875,3.1811875,3.0436,7.166564102564104,37.14945424783485,4.909090909090908
WG,2020-10-13,161.0,30+ m,20.44405839638795,0.5470418505879572,6.828852532100699,0.2072158452955564,0.7457598823828451,248.0241102452347,1.938100324952106,7.461723986623194,64.75405716120746,95.64820788530466,13.64669943019943,186.6642817758792,16.50242218099361
WG,2020-10-13,19.5,10-30 m,23.48347041130681,1.564374396606351,8.18467003835446,0.506898449108687,6.288348781103787,240.530358272691,4.322805589655628,4.503847530008871,1.5214375,7.3916,8.487589743589744,0.5075318181378208,4.946969696969696
SA,2020-10-13,4.5,0-10 m,23.68452260164621,1.362731184728692,8.632666991678315,0.3817681199134409,7.022828492790952,239.665082210319,3.1,6.8375,2.6279375,7.3916,7.496820512820514,0.0,5.136363636363635
SA,2020-10-13,38.0,30+ m,21.25345412032951,0.672927528499766,6.689885724586495,0.4214530014074258,1.270121733490485,252.5245371643028,3.060005520009359,7.558158847007661,104.9959768786127,56.15231612903226,12.12041025641026,186.6537500882351,13.77272727272727
SA,2020-10-13,19.5,10-30 m,23.4199641307517,2.185159787434777,7.786456149602996,0.5424563901215912,6.380729445566081,241.2102957764722,4.680207600083016,3.76863735930221,3.872750000000001,7.9351,4.359384615384617,0.0,5.136363636363636
WG,2020-10-13,4.5,0-10 m,23.86313073239155,1.193885241526715,8.781402452356733,0.4276843118538767,7.071729064062596,237.942937748867,2.0,6.65,2.3513125,13.3701,9.973743589743592,0.0,6.386363636363635
SA,2020-11-10,4.5,0-10 m,22.68513224743012,1.854445438792345,8.456654151376451,0.5039688756121556,7.389346680560726,242.2948632331457,3.1,4.2,1.829413333333333,4.497931034482759,7.540166666666668,0.0,12.72
WG,2020-11-10,19.5,10-30 m,22.76446788201221,2.258229493577878,8.101267292748375,0.4192864491697982,6.710834194929125,242.0,3.584511823471237,5.579772890389919,3.009680000000001,12.18189655172414,4.677944444444445,0.0,9.653333333333332
