depth,2014-02-19,2014-03-26,2014-04-23,2014-04-27,2014-06-25,2014-07-23,2014-08-13,2014-09-09,2014-09-25,2014-10-08,2014-11-12,2014-12-09,2015-01-14,2015-02-11,2015-03-11,2015-04-14,2015-05-05,2015-06-09,2015-07-15,2015-08-11,2015-09-09,2015-10-07,2015-11-12,2015-12-08,2016-01-20,2016-02-17,2016-03-01,2016-03-09,2016-04-13,2016-05-18,2016-06-15,2016-07-13,2016-08-10,2016-09-07,2016-10-12,2016-11-09,2016-12-05,2017-02-08,2017-03-14,2017-04-19,2017-05-17,2017-06-21,2017-07-12,2017-08-09,2017-09-13,2017-10-13,2017-11-08,2017-12-14,2018-09-12,2018-10-10,2018-11-14,2018-12-12,2019-03-12,2019-04-09,2019-05-14,2019-06-12,2019-07-12,2020-01-23,2020-02-11,2020-03-10,2020-04-14,2020-05-12,2020-06-09,2020-07-14,2020-08-11,2020-09-08,2020-10-13,2020-11-10,2020-12-08,2021-01-19,2021-02-16,2021-03-16,2021-04-13,2021-05-11,2021-06-08,2021-07-13,2021-08-10,2021-09-07,2021-10-12,2021-11-09,2021-12-07,2022-01-18,2022-02-08,2022-03-08,2022-04-05,2022-05-10,2022-06-14,2022-07-12,2022-08-09,2022-09-06,2022-10-18,2022-11-08,2022-12-06,2023-01-17,2023-02-14,2023-03-14,2023-04-11,2023-05-09,2023-06-13,2023-08-16,2023-09-05,2023-10-18,2023-11-14,2023-12-05
27.73,300.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
28.0,N/A,226.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,227.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,N/A,N/A,N/A,N/A,304.0,305.0,320.0,321.0,249.782582837819,245.0,244.995922692023,246.0,246.0,246.922714444105,249.650321283649,246.0857127445,244.73879087429,243.024359883761,242.113825897593,242.0,243.021887765178,245.0,246.0,247.0,248.001943563439,248.0,248.0,248.784251824609,248.47098922939,246.765535469961,243.815018989981,243.211825950937,245.0,245.982419714976,247.0,248.0,248.0,249.0,250.496758238748,248.332143868907,246.716673112527,247.711105735256,242.0,241.939786699672,244.0,246.930303632141,248.0,249.012542017406,249.0,250.0,250.0,250.866629048659,248.217142947972,300.0,244.0,245.0
28.78,300.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
29.0,N/A,226.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,226.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,N/A,N/A,N/A,N/A,304.0,305.0,320.0,321.0,248.294913638439,245.0,245.028660549762,246.0,246.0,247.0,248.019519767395,246.833808106903,247.478158686763,243.80981651744,243.520293664223,242.0,243.065543001521,245.0,246.0,247.0,248.0,248.0,248.0,248.179557338142,248.994056402442,247.40541009367,244.366514670855,243.772834748999,245.0,246.077353142474,247.0,248.0,248.0,249.0,249.927148254331,249.558542452726,248.337967602161,248.039367186361,242.0,242.021721647248,244.0,247.01151845644,248.0,249.0,249.0,250.0,250.0,251.059585266211,249.498377033269,300.0,244.0,245.0
30.0,300.0,226.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,227.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,N/A,N/A,N/A,N/A,304.0,305.0,320.0,321.0,247.059420905436,245.0,245.068292340697,246.0,246.0,247.0,247.32260498429,247.673498464692,250.272459436258,244.910140572215,244.416808765683,242.0,243.495919731828,245.0,246.0,247.0,248.0,248.0,248.0,247.956716710757,249.004386161807,248.513983167133,245.798395430312,244.383968007681,245.0,246.715769425289,247.0,248.0,248.0,249.0,249.939288062095,250.069245288403,249.537188605382,247.965018202814,241.978358169901,243.62483665131,244.0,247.0,248.0,249.0,249.0,250.0,250.0,251.000213031757,250.048810153741,300.0,244.0,245.0
31.0,N/A,N/A,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,N/A,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,N/A,N/A,N/A,N/A,304.0,305.0,320.0,321.0,246.985423002729,245.0,245.114168170223,246.0,246.0,247.0,246.972654199244,248.0266506369,251.154669842049,246.598500432511,245.574689019361,241.983228410957,243.980452795213,245.0,246.0,247.0,248.0,248.0,248.0,248.0,249.0,249.073059412375,247.59346197755,245.042523402311,245.0,247.052291717308,247.0,248.0,248.0,249.0,249.468808918564,250.005389309716,250.018415753473,248.150114608162,242.022826943501,245.831773888588,244.0,247.0,248.0,249.0,249.0,250.000972974076,250.0,251.0,250.542947017749,300.0,243.958086994228,245.0
32.0,N/A,N/A,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,N/A,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,N/A,N/A,N/A,N/A,304.0,305.0,320.0,321.0,247.0,245.0,245.170835888058,246.0,246.0,247.0,246.995306427143,248.009460807212,251.097293884368,247.219842817903,246.502258854458,242.078483740292,244.023120762178,245.0,246.0,247.0,248.0,248.0,248.0,248.0,249.0,249.005292013115,248.690042740124,245.805802023274,245.0,247.000198057387,247.0,248.0,248.0,249.0,249.035128443741,250.0,250.027195547707,248.744788294645,242.630932697208,246.823821581058,244.0,247.0,248.0,249.0,249.0,250.023752404845,250.0,251.0,251.032980018989,300.0,244.097598494296,245.0
33.0,N/A,N/A,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,N/A,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,N/A,N/A,N/A,N/A,304.0,305.0,321.0,320.0,247.0,245.0,245.251424525015,246.0,246.0,247.0,247.0,248.0,250.937132002257,247.803770330101,247.738762059064,242.722378396173,244.0,245.0,246.0,247.0,248.0,248.0,248.0,248.0,249.0,249.0,249.009331935341,246.516083462465,245.0,247.0,247.0,248.0,248.0,249.0,248.980996851941,250.0,250.0,249.15748718285,244.401881623415,247.491197117738,244.0,247.0,248.0,249.0,249.0,249.829342222055,250.0,251.0,251.003240280809,300.0,244.825866431939,245.0
34.0,N/A,N/A,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,N/A,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,N/A,N/A,N/A,N/A,304.0,305.0,320.0,320.0,247.001341439041,245.0,245.345825782141,246.0,246.0,247.0,247.0,248.0,250.298276491791,248.051224695719,248.041480218587,242.982601921791,244.0,245.0,246.0,247.0,248.0,248.0,248.0,248.0,249.036169672552,249.0,249.235403626921,247.239228370816,245.0,247.0,247.0,248.0,248.0,249.0,249.0,250.0,250.0,249.711167277555,245.91356382472,248.142787964062,244.0,247.0,248.0,249.0,249.0,249.533850979349,250.0,251.0,251.0,300.0,245.349878196176,245.0
35.0,N/A,N/A,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,N/A,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,N/A,N/A,N/A,N/A,304.0,305.0,320.0,320.0,247.030516643564,245.0,245.441817859818,246.0,246.0,247.0,247.0,248.0,248.96540762936,248.0,248.572943762575,243.505716431605,244.0,245.0,246.0,247.0,248.0,248.0,248.0,248.0,248.832930608684,249.0,249.799099764592,247.989747138188,245.0,247.0,247.0,248.0,248.0,249.0,249.0,250.0,250.0,250.098533606538,246.875297548743,248.716781190493,244.0,247.0,248.0,249.0,249.0,249.502573987652,250.0,251.0,251.0,300.0,245.234607978341,245.0
36.0,N/A,N/A,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,N/A,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,N/A,N/A,N/A,N/A,304.0,305.0,320.0,320.0,246.53859491691,245.0,245.527093175565,246.0,246.0,247.0,247.0,248.0,248.076622797203,248.0,249.029043990321,244.747649095612,244.0,245.0,246.0,247.0,248.0,248.0,248.0,248.0,248.168851413957,249.0,250.058609373767,248.601613929448,245.0,247.0,247.0,248.0,248.0,249.0,249.0,250.0,250.000776015202,250.587334542715,248.699724337607,249.020060652243,244.0,247.0,248.0,249.0,249.0,249.386380451931,250.0,251.0,251.0,300.0,245.0899729287,244.995869641856
37.0,N/A,N/A,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,N/A,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,N/A,N/A,N/A,N/A,304.0,305.0,320.0,320.0,245.982818194322,245.0,245.590333360944,246.0,246.0,247.0,247.0,248.0,247.929835993712,248.0,249.0,245.562574988635,244.0,245.0,246.0,247.0,248.0,248.0,248.0,248.0,247.957990235057,249.0,250.005852141217,249.112589402738,245.0,247.0,247.0,248.0,248.0,249.0,249.0,250.0,250.029020092225,251.029437832871,249.912189282358,249.337017192018,244.0,247.0,248.0,249.0,249.0,249.055425466515,250.0,251.0,251.0,300.0,245.144641941959,244.960150328227
38.0,N/A,N/A,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,N/A,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,N/A,N/A,N/A,N/A,303.0,305.0,320.0,320.0,245.994121416704,245.0,245.638212056763,246.0,246.0,247.0,247.0,248.0,248.0,248.0,249.0,246.955980921094,244.0,245.0,246.0,247.0,248.0,248.0,248.0,248.0,248.0,249.0,250.0,249.558416220659,245.0,247.0,247.0,248.0,248.0,249.0,249.0,250.0,249.615218234633,251.041770341593,250.039142875564,249.88036404452,244.0,247.0,248.0,249.0,249.0,248.984351633115,250.0,251.000467561813,251.0,300.0,245.98653116557,245.214141843024
39.0,N/A,N/A,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,N/A,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,N/A,N/A,N/A,N/A,304.0,305.0,320.0,320.0,246.0,245.0,245.676024723943,246.0,246.0,247.0,247.0,248.0,248.0,248.0,249.0,247.956991232591,244.0,245.0,246.0,247.0,248.0,248.0,248.0,248.0,248.0,249.0,250.0,249.826276168539,245.0,247.0,247.0,248.0,248.0,249.0,249.0,250.0,249.059449682881,250.544225007532,250.0,250.039269546995,244.0,247.0,248.0,249.0,249.0,249.0,250.0,251.057528130502,251.0,300.0,247.360558113545,245.969873910015
40.0,300.0,232.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,228.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,N/A,N/A,N/A,N/A,304.0,304.0,320.0,320.0,246.0,245.0,245.704680499257,246.0,246.0,247.0,247.0,248.0,248.0,248.0,249.0,248.419915387218,243.984856780724,245.0,246.0,247.0,248.0,248.0,248.0,248.0,248.0,249.0,250.0,249.879070863533,245.0,247.0,247.0,248.0,248.0,249.0,249.0,250.012528038779,248.971394468041,249.998291384736,250.0,250.0,244.0,247.0,248.0,249.0,249.0,249.0,250.0,250.83388982729,251.0,300.0,248.91592568005,246.742543766077
41.0,N/A,N/A,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,N/A,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,N/A,N/A,N/A,N/A,304.0,304.0,320.0,320.0,246.0,245.0,245.725066703876,246.0,246.0,247.0,247.0,248.0,248.0,248.0,249.0,248.981176522518,243.982154394647,245.0,246.0,247.0,248.0,248.0,248.0,248.0,248.0,249.0,250.0,249.844378507283,245.0,247.0,247.0,248.0,248.0,249.0,249.0,249.950125156458,249.0,249.986963640799,250.0,250.0,244.0,247.0,248.0,249.0,249.0,249.0,250.0,250.186400533979,251.0,300.0,250.624145959234,247.647841964033
42.0,N/A,N/A,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,N/A,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,N/A,N/A,N/A,N/A,304.0,304.0,320.0,320.0,246.0,245.0,245.73810194768,246.0,246.0,247.0,247.0,248.0,248.0,248.0,249.0,249.019903910586,244.545641918221,245.0,246.0,247.0,248.0,248.0,248.0,248.0,248.0,249.0,250.002339262343,249.778087910046,244.996666304309,247.0,247.0,248.0,248.0,249.0,249.0,249.315158525398,249.0,250.0,250.0,250.0,244.0,247.0,248.0,249.0,249.0,249.0,250.0,249.973107776874,251.0,300.0,251.102336373126,248.728473850176
43.0,N/A,N/A,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,N/A,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,N/A,N/A,N/A,N/A,304.0,304.0,320.0,320.0,246.0,245.0,245.736396975916,246.0,246.0,247.0,247.0,248.0,248.0,248.0,249.0,248.988356667145,245.013762510569,245.0,246.0,247.0,248.0,248.0,248.0,248.0,248.0,249.0,250.03801503536,249.556519244171,244.940790925619,247.0,247.0,248.0,248.0,249.0,249.0,248.960970129777,249.0,250.0,250.0,250.0,243.961724616134,247.0,248.0,249.0,249.0,249.0,250.0,250.004513233705,251.0,300.0,251.0,249.337992075429
44.0,N/A,N/A,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,N/A,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,N/A,N/A,N/A,N/A,304.0,304.0,320.0,320.0,246.0,245.0,245.717311771608,246.0,246.0,247.0,247.0,248.0,248.0,248.0,249.024870161304,248.480892210808,245.822703686874,245.0,246.0,247.0,248.0,248.0,248.0,248.0,248.0,249.0,249.756923125998,249.362237416322,245.264198333196,247.0,247.0,248.0,248.0,249.0,249.0,248.994926800051,249.0,250.0,250.0,250.0,244.207906235264,247.0,248.0,249.0,249.0,249.0,250.0,249.999426247234,251.0,300.0,251.0,250.373224595537
45.0,N/A,N/A,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,N/A,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,N/A,N/A,N/A,N/A,304.0,304.0,320.0,320.0,246.0,245.0,245.691731145329,246.0,246.0,247.0,247.0,248.0,248.0,248.0,248.976791225399,248.011154009512,246.882497856436,245.0,246.0,247.0,248.0,248.0,248.0,248.0,248.0,249.0,249.190311392677,249.2340620912,246.071975114526,247.0,247.0,248.0,248.0,249.0,249.0,249.0,249.0,250.0,250.0,250.0,245.326334074893,247.0,248.0,249.0,249.0,249.0,250.0,250.0,251.0,300.0,251.0,251.031969704254
46.0,N/A,N/A,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,N/A,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,N/A,N/A,N/A,N/A,304.0,304.0,320.0,320.0,246.0,245.0,245.670672645184,246.0,246.0,247.0,247.0,248.0,248.0,248.0,248.337200527552,247.992654088971,247.318530839219,245.0,246.0,247.0,248.0,248.0,248.0,248.0,248.0,249.0,248.962886370025,249.083379395511,247.284602921268,247.0,247.0,248.0,248.0,249.028720833865,249.0,249.0,249.0,250.0,250.0,250.0,246.675470424542,247.0,248.0,249.0,249.0,249.0,250.0,249.999988234844,251.0,300.0,251.0,251.025779172935
47.0,N/A,N/A,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,N/A,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,N/A,N/A,N/A,N/A,304.0,304.0,320.0,320.0,246.0,245.0,245.665229874095,246.0,246.0,247.0,247.0,248.005059654749,248.0,248.0,247.952350110936,248.0,248.025608236597,244.99526147097,246.0,247.0,248.0,248.0,248.0,248.0,248.0,249.003250965779,248.998062132321,248.972833699066,248.033089751462,247.0,247.0,248.0,248.0,249.034432643336,249.0,249.0,249.0,250.0,250.0,250.0,249.01984191484,247.0,248.0,249.0,249.0,249.0,250.0,249.959647974608,251.0,300.0,251.0,251.0
48.0,N/A,N/A,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,N/A,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,N/A,N/A,N/A,N/A,304.0,304.0,320.0,320.0,246.0,244.998367814554,245.682812385174,246.0,246.0,247.0,247.0,248.053604872954,248.0,248.0,247.99927977543,248.0,248.777159395545,244.94777219073,246.0,247.0,248.0,248.0,248.0,248.0,248.0,249.045704705852,249.0,248.946142608763,247.959041632963,247.0,247.0,248.0,248.0,248.568057381159,249.0,249.0,249.0,250.0,250.0,250.0,250.102055899117,247.0,248.0,249.0,249.0,249.0,250.0,250.191371934892,251.0,300.0,251.0,251.0
49.0,N/A,N/A,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,N/A,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,N/A,N/A,N/A,N/A,304.0,304.0,320.0,320.0,246.0,244.953561320912,245.713900706903,246.0,245.975154971714,247.0,247.0,247.655014538373,248.0,248.0,248.0,248.0,248.932413496358,245.322224495695,246.0,247.0,248.0,248.0,248.0,248.0,248.0,248.674880059731,249.0,248.964665912239,248.142628602243,247.0,247.0,248.0,248.0,248.031011467133,249.0,249.0,249.0,250.0,250.0,250.0,250.001207146304,247.0,248.0,249.0,249.0,249.0,250.0,250.84523881467,251.0,300.0,251.0,251.0
50.0,300.0,N/A,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,227.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,N/A,N/A,N/A,N/A,304.0,304.0,320.0,320.0,246.0,245.225299271006,245.752628136529,246.0,246.166454862811,247.0,247.0,247.054487355497,248.0,248.0,248.0,248.0,248.220385036105,245.928756685387,246.0,247.0,248.0,248.0,248.0,248.0,248.0,248.082435137038,249.0,248.971107865084,248.790752027644,247.0,247.0,248.0,248.0,247.961969960125,249.0,249.0,249.0,250.0,250.0,250.0,250.0,247.0,248.0,249.0,249.0,249.0,250.0,251.059612087391,251.0,300.0,251.0,251.0
51.0,N/A,N/A,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,N/A,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,N/A,N/A,N/A,N/A,304.0,304.0,320.0,320.0,246.0,245.810281538329,245.794178179912,246.0,246.838802192756,247.0,247.0,246.984971565659,248.0,248.0,248.0,248.0,247.952910920003,246.024669604854,246.0,247.0,248.0,248.0,248.0,248.0,248.0,247.959479973242,249.0,248.98058978576,249.065877217554,247.0,247.0,248.0,248.0,247.977205643127,249.0,249.0,249.0,250.0,250.0,250.0,250.0,247.0,248.0,249.0,249.0,249.0,250.0,251.066300086843,251.0,300.0,251.0,251.0
52.0,N/A,N/A,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,N/A,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,N/A,N/A,N/A,N/A,304.0,304.0,320.0,320.0,246.0,246.043196148043,245.833695325919,246.0,247.061306920826,247.0,247.0,247.0,248.0,248.0,248.0,248.0,247.999857007744,246.012441294423,246.0,247.0,248.0,248.0,248.0,248.0,248.0,247.999729694971,249.0,248.996739692885,249.000957392634,247.0,247.0,248.0,248.0,247.9897190096,249.0,249.0,249.0,250.0,250.0,250.0,250.0,247.0,248.0,249.0,249.0,249.0,250.0,250.763559440445,251.0,300.0,251.0,251.0
53.0,N/A,N/A,N/A,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,N/A,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,N/A,N/A,N/A,N/A,304.0,304.0,319.0,320.0,246.0,246.0,245.867205323805,246.0,247.0,247.0,247.0,247.0,248.0,248.0,248.0,248.0,248.0,246.486803799774,246.0,247.0,248.0,248.0,248.0,248.0,248.0,248.0,249.0,249.0,249.0,247.0,247.0,248.0,248.0,248.492157702642,249.0,249.0,249.0,250.0,250.048927194255,250.0,250.0,247.0,248.0,249.0,249.0,249.0,250.0,250.116988184761,251.0,300.0,251.0,251.0
54.0,N/A,N/A,N/A,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,N/A,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,N/A,N/A,N/A,N/A,304.0,304.0,319.0,320.0,246.0,246.0,245.904482454211,246.0,247.0,247.0,247.0,247.0,248.0,248.0,248.0,248.0,248.0,246.994734376553,246.0,247.0,248.0,248.0,248.0,248.0,248.0,248.0,249.0,249.0,249.0,247.0,247.0,248.0,248.0,249.004573242699,249.0,249.0,249.0,250.0,249.764202298959,250.0,250.0,247.0,248.0,249.0,249.0,249.0,250.0,249.962185450717,251.0,300.0,251.0,251.000761621274
