depth,2014-02-26,2014-03-26,2014-04-22,2014-06-24,2014-07-23,2014-08-12,2014-09-08,2014-10-07,2014-11-11,2014-12-08,2018-01-11,2018-02-07,2018-02-28,2018-03-13,2018-04-10,2018-05-15,2018-06-12,2018-07-17,2018-08-14,2018-09-11,2018-12-12,2019-02-12,2019-03-12,2019-04-09,2019-05-14,2019-06-12,2019-07-12,2019-08-13,2019-09-10,2020-01-23,2020-02-11,2020-03-10,2020-08-11,2020-09-08,2020-10-13,2020-11-10,2020-12-08,2021-01-19,2021-02-16,2021-03-16,2021-04-13,2021-05-11,2021-06-08,2021-07-13,2021-08-10,2021-09-07,2021-10-12,2021-11-09,2021-12-07,2022-01-18,2022-02-08,2022-04-05,2022-05-10,2022-06-14,2022-07-12,2022-08-09,2022-09-06,2022-10-18,2022-11-08,2022-12-06,2023-01-17,2023-02-14,2023-03-14,2023-04-11,2023-05-09,2023-06-13,2023-07-18,2023-08-16,2023-09-05,2023-11-14,2023-12-05
9.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.514412269039082,0.230124492326933,0.549274637270192,0.434216588788785,0.331078400490266,N/A,1.09579917218248,0.411562377667106,0.409489934853382,0.515681184160683,0.461717275433204,0.51999522287354,0.403418448325094,0.742666217375777,0.416821128511694,0.668031659846097,0.5446167793973,0.518095807588483,0.703959035088231,0.468478626531483,0.710199226281593,0.454036436190944,1.05244406341124,1.01789454632455,1.97887694725469,0.455250248874203,0.494267100695583,0.459912621492244,0.716454713978926,0.555526319839706,0.540007688661265,1.09024559713911,1.06379267032154,0.928002883804482,0.687235707006446,1.17668144711218,0.491938353528686,0.513757475027209,0.392484002483973,0.299607549723018,0.279374506345971,0.552902086167007,N/A,1.34087945767015,0.584965093734152,0.619391378801356,1.09577275829725,1.56189691712802,1.00065712635128,0.555697579039432,0.476520749957948,0.461677411826302,0.532527627481498,0.262674285786702,0.567911518387474,0.430877269061321,0.785915794006302,1.11488272252007,1.04274078886343,0.5630991393912,0.485441247075063
10.0,2.0,2.0,2.0,5.0,1.0,1.0,3.0,2.0,1.0,1.0,0.514417528153324,0.22185547597983,0.542712662769369,0.479990355964936,0.328295927321889,N/A,2.75939443261685,0.400142244812899,0.399097863698413,0.442950559007663,0.465254895232149,0.487756008205191,0.312404674242537,0.768696589685626,0.563689129626392,0.699816034528289,0.584056160056829,0.65174841351387,0.756348690061949,0.439875598224455,0.738359353746319,0.449970007345073,1.02257832450455,1.04954202297067,1.39805485490236,0.434608345947687,0.522506153532308,0.613097388962627,0.659664100335727,0.581651124521134,0.59130622116021,0.978101417253366,1.23450493941299,0.805032504005565,0.767536012683633,1.18963667122781,0.527434033699241,0.536178863564305,0.399132761241242,0.284840975143746,0.272048285954402,0.53880082789559,N/A,1.36522394170919,0.542432211957032,0.560683979032303,1.0322207121397,2.23156211932133,1.05005809533888,0.544673512559109,0.385463485134758,0.430742671950788,0.537276354513682,0.30418906653588,0.569503067206979,0.496011757633037,0.756963974136237,1.18938981655533,3.65629487192351,0.60640414316811,0.464345304296062
11.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.488570611685324,0.242354485769455,0.499812392561445,0.495187585871672,0.352719145439584,N/A,5.52530272796163,0.401304775599571,0.374037392883429,0.538909409165287,0.451503687364757,0.450827425402262,0.310080733844808,0.697115262199941,0.71442683279863,1.92548962685688,0.60016193960462,0.654881788071872,0.79482590128026,0.403100164130707,0.709452013042982,0.44914871255481,1.0011379188429,0.989168471048866,1.08042153199718,0.863249380605988,0.521969209444468,0.485541221290797,0.599130646624965,0.544253485657999,0.614283619793288,0.937881714904689,1.63014866832206,0.777128334572547,0.974881406156627,1.21602890502623,0.558925237192069,0.559746528655325,0.355952055685379,0.293592994906148,0.25734323030013,0.53762679649893,N/A,1.05123454457356,0.52063582292135,0.51576234848893,1.10545624029926,2.29191042543228,1.19804890061925,0.526627479592183,0.413200534752174,0.416639274247048,0.558096413943798,0.329389034720689,0.553632596330076,0.543899288153039,0.745987029352467,1.18790322742044,5.47817452845357,0.623212217321382,0.523238726128737
12.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.434811250103179,0.229994065648928,0.469097260732864,0.477817868924663,0.385031497580699,N/A,7.08203522805751,0.394141536254546,0.327413626440066,0.539487460221528,0.401861205305272,0.407561765908305,0.286275535210043,0.52139244693675,0.741026344056657,7.08167743679243,0.585333354447816,0.713392788583558,0.746494117313308,0.458014197652592,0.694720996678673,0.449905209785604,0.979104971652059,0.82009626991646,1.20919212084247,1.397198685048,0.496288138516158,0.358015077593564,0.639212403034343,0.49272305316465,0.552578939464938,0.840437528901028,1.72015349158675,0.758904228399739,1.17396531933759,1.15496105545048,0.58869806947965,0.575553143881193,0.356906113619796,0.319370401390806,0.245519906257188,0.579658711447252,N/A,0.703011221148005,0.477775087924566,0.548013331933395,1.5323688781678,1.59452009825701,1.37932757635201,0.546986253873651,0.440015695189922,0.417531870440106,0.512105691629134,0.337698769327601,0.560918569014301,0.59709117103645,0.752135979195579,1.3826357806478,3.66275730447924,0.584784545668758,0.54695767498128
13.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.413337396539997,0.214254445978374,0.483250774339861,0.470053162035035,0.437280387967624,N/A,7.7344472651977,0.408088831926982,0.31262744887376,0.419239142382925,0.397699771732304,0.425323405724134,0.3098534731291,0.423514127892395,0.801702165317882,8.16492786453186,0.555625493041032,0.814583653393543,0.66666219191482,0.450397472003618,0.645692203840486,0.456511426524086,0.994589150352577,0.669563968226891,1.72728558038809,1.35502713721899,0.48834004230969,0.351735285569239,0.6756016000146,0.484821732352434,0.462963246106484,0.807428873690866,1.31170720198783,0.775090037019915,1.68904735929914,1.09395702537588,0.653638951263931,0.623588809895996,0.375955763599257,0.337163793446726,0.259892600905202,0.590538134082363,N/A,0.56054474542321,0.477579643582316,0.542801152386019,2.17440615342998,0.97785877988658,1.39610563638823,0.539012561247082,0.433731634995385,0.429352800896705,0.509900433854643,0.342849055604895,0.60881836244134,0.590820999676039,0.702604322555829,1.49113447356173,1.29212243429531,0.584237246657005,0.519029118129827
14.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.43992004738845,0.230003647993967,0.497552366226306,0.454516650923235,0.445913879788454,N/A,8.78531987397782,0.42187706155295,0.343129871259055,0.376268824757093,0.4746891370021,0.520352250297611,0.34467848877243,0.40091129942246,0.86854054731039,3.31567499701264,0.509499547195463,0.761573200284695,0.699879276570908,0.448455166137486,0.579215933748311,0.452315221660608,1.01602028864794,0.784094915348556,2.17722254055582,1.01434069118141,0.500274275332833,0.371133094443469,0.63018100614851,0.481631047445226,0.434083741604927,0.959033546246398,1.83571153076472,0.829680705272043,2.92796583703682,1.18209964797181,0.713308826469291,0.613563330360875,0.356213435297415,0.343279782482563,0.27753172387441,0.540040623424188,N/A,0.449889196859246,0.515760249282279,0.505832096616202,2.57272791380338,0.928993784557413,1.28431877868667,0.52972479482374,0.440322708947957,0.432869029155095,0.569657674425955,0.324114517913777,0.544432466923709,0.535045731672656,0.710699412308264,1.38611657594945,1.26457964458722,0.571005296471646,0.460986017858312
15.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.471880128067667,0.250358356182002,0.432871148131371,0.436200896633819,0.407868220697996,N/A,8.18477071021183,0.41273115369493,0.44644503323966,0.50303134727692,0.548088005301231,0.558051298761235,0.284893963630236,0.388909384531096,0.88959869572391,0.917166149114135,0.453727630784615,0.654570076990308,0.753018561455534,0.469101769765455,0.544792688212851,0.437500810459801,1.25269011753719,1.05414324789546,2.27739498365397,0.851584328885392,0.511382222504656,0.377130317131983,0.58036358794619,0.4522947216261,0.455667699306935,0.972703189382948,2.97541345554085,0.791380275615975,4.01414616555237,1.34619149509683,0.684759618966436,0.608538427033573,0.360190106818757,0.348724565751328,0.267997792211086,0.490440876181898,N/A,0.429243530179591,0.552476789419652,0.546314642222638,2.51105678835322,0.884851349378474,1.10212349689053,0.518518538417451,0.432608905053985,0.421985725011076,0.551353578056019,0.309653624556757,0.472189080143827,0.493573874170326,0.7775611507884,1.16549289247616,1.90148034985436,0.551484891290225,0.433295362600949
16.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.444098103188091,0.25331191398777,0.414813246587698,0.409302467980487,0.433451743412956,N/A,7.03479191141726,0.394603947953853,0.524162737075453,0.966578513087154,0.574403240382483,0.469549924159393,0.263540188552427,0.384661890462175,1.13135711343524,0.843562329123034,0.376732392785473,0.604226683398826,0.752538921362663,0.477230056926482,0.600444204905326,0.409015045815563,1.99552748224898,1.19618240398629,2.48964243954735,0.743472171812578,0.524003775374869,0.357287356472806,0.531919781580264,0.431147592845522,0.477049759159349,0.947371610025468,3.06626327408909,0.739321109248074,3.77027321382656,1.50879559192313,0.598586315794607,0.656456026395771,0.351006790731961,0.351705905711022,0.254754804371826,0.50434880499479,N/A,0.4048407352966,0.602696432867766,0.593374934327857,2.21736622000461,0.740420691678215,0.867144916760907,0.530210792251966,0.389216555874978,0.413030715814773,0.436401762903355,0.307357088900543,0.384116761813449,0.450393546469422,1.00046139828845,0.757844991204128,1.92868227433155,0.573008444744138,0.419318212288676
17.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.419532956018368,0.24335707149999,0.42145468582217,0.379546983543993,0.465256739150797,N/A,5.99743747589145,0.416697293477719,0.437608679182184,1.36924468670458,0.567873316229863,0.433353066082485,0.241025759793037,0.397315698456229,1.26709916975351,0.900381182326163,0.392024283987654,0.544427903181088,0.697960984618716,0.407331518799363,0.616511184756726,0.383274151793192,2.34131625327092,1.2481400555399,2.81355917857888,0.748418346180731,0.51451215641541,0.358601025750675,0.502287515105862,0.434279674548241,0.459234945356346,1.00204858791187,2.39206289745847,0.705852066090331,2.59372576387896,1.66000737869531,0.571661360152436,0.621364401560931,0.366672350220434,0.346862074281294,0.254143476289352,0.497851650393793,N/A,0.517228357960866,0.514533402457647,0.559828728898564,1.96764149286704,0.809850449547394,0.738195737361333,0.551697604395238,0.395190597645038,0.401840379073641,0.350296976927727,0.279521605604686,0.625083741622104,0.425488083428238,1.29507885543412,0.74365224869641,1.3246681549262,0.635300527954117,0.407451940322383
18.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.429556742620654,0.235260311145413,0.41809782961643,0.388997416774186,0.394196374446689,N/A,4.17071420954801,0.449787844662834,0.413327277159086,1.53647122705149,0.548131300938216,0.440785586677616,0.23529815384862,0.407154700152172,1.1198881265332,0.934739291395813,0.475375292872082,0.478355132333702,0.644379576625642,0.399541437146251,0.58460856318947,0.362613286559227,2.03707834210522,1.24724170574668,2.86581089104398,0.917234087956719,0.500993859083403,0.407957053582914,0.528765607569592,0.424160856201304,0.429383358964761,1.45698457078865,1.8005937012265,0.732008013196645,1.8358236907023,1.75293452934405,0.65959631249279,0.576450585094296,0.391193086958196,0.336903863116492,0.264503084937876,0.459374585238531,N/A,0.927603562106263,0.521626097516603,0.520044916847476,2.0549398117589,0.814098155994008,0.764378905632654,0.561195626959678,0.426003535893444,0.373834168511984,0.342798445736584,0.273609376707929,0.988926464850669,0.426282374722152,1.6819640504594,0.922400034836201,0.836165970555279,0.68306805953838,0.383741494810257
19.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.416124045659674,0.227009614537407,0.390203338457792,0.414142919701157,0.365646084510142,N/A,4.29040082503898,0.451262113415552,0.439465774898727,1.6680136250529,0.542655112474217,0.442620461434089,0.268839407968423,0.398734572122764,1.22278178401826,1.48076472711799,0.47117336656031,0.434537491277688,0.715054512461071,0.392136602551529,0.599217008521512,0.362463687516746,1.81913480454389,1.08060394490531,2.50096438872883,1.00095363262913,0.507811104068098,0.45244867401826,0.563277233441086,0.410583158787222,0.410269239052108,2.24695002445742,1.54008416132666,0.827153816798058,2.32252634894178,1.71937051848192,0.708073682931212,0.599757763163698,0.374412146921684,0.310700806001554,0.279146041236748,0.459524347523987,N/A,0.895037696519413,0.502794755965192,0.543844199777003,2.38764965459233,0.791516695900157,0.905744073116088,0.577823410658149,0.425230395976894,0.36360357207873,0.359721768187967,0.282288284733687,0.749328963189546,0.472540823463897,2.05281478945513,1.26786917847411,0.770026120755904,0.7002823180359,0.396629068810743
20.0,2.0,1.0,2.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.376058596968027,0.248717995007051,0.368982693226749,0.397112536812428,0.473375339979207,N/A,5.29143424220053,0.424774408749911,0.40480672297711,1.5345508697252,0.486809655060509,0.490108812047784,0.26415756160472,0.380207299788067,1.4496043222483,2.93777485357399,0.404425533452042,0.420754427297404,0.706304495094817,0.403644767692126,0.655398272156144,0.372557949325365,1.63929051036553,0.938447499249819,2.51616297757892,1.04228776385362,0.53808991417516,0.431080201009288,0.568243311994877,0.424214728108651,0.385112960900596,2.68705183606587,1.67730169729423,1.16354634960106,3.00716901916425,1.70953030196714,0.671814834974133,0.583547183308049,0.372670629448005,0.283211338398933,0.272089621312304,0.445903734373795,N/A,0.62718231169285,0.494524379171987,0.552634327696558,2.38636642862816,0.886103127883758,1.09071457296091,0.568414255706166,0.41505186244337,0.370651179509333,0.371150558295743,0.251397426308113,0.793890580621022,0.519300466131442,2.40303208098714,1.16624524847231,0.712752862754314,0.769715789869216,0.43787131240243
21.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.349923754652077,0.252063485697502,0.35931028228724,0.346863259077788,0.525663075260462,N/A,3.72939921170119,0.405439957188716,0.427972267353649,1.212393253937,0.422406834385694,0.488669888020324,0.241948759090331,0.348188546304456,1.57484723572073,5.04687729902593,0.405949067198902,0.413596877534266,0.713810508210265,0.411705728663574,0.684489533841638,0.39440924400949,1.49147584870691,0.984546943712535,3.20887197433151,1.25339443218599,0.521697868393421,0.416915970233804,0.527509435914739,0.415245026706721,0.415918349248173,2.4450450326447,2.1790372819954,1.47912499844394,3.32602761335888,1.79003069217197,0.659948750838974,0.582665647421219,0.414530969870596,0.276834490734263,0.253459060278622,0.386127782994773,N/A,1.23985753464442,0.563596483298933,0.507867432182411,2.01551052790799,1.02819165881739,1.31020645675874,0.538798981752509,0.413407019084026,0.368379155802569,0.375427524363249,0.24994749534505,0.964986524398027,0.529123969182131,2.63497488318045,1.26565091300821,0.738274694400344,0.727994721457435,0.43594822406481
22.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.279526628871943,0.23422441099632,0.344383781050549,0.322885290493233,0.48287002955652,N/A,2.53810512427945,0.406863335606715,0.443062514519886,0.969161601358829,0.413049979578741,0.403930433856,0.250525524073074,0.342054998615975,1.70057507776669,5.36673580616967,0.423532871541699,0.454159805453236,0.83613637554471,0.440877727794578,0.676167681316344,0.412117658224302,1.37231429963036,0.98868121320884,3.61824053845521,1.36374658279193,0.47255863079862,0.441342399798802,0.482078984461083,0.36437343799914,0.451061931636468,2.56170328964946,2.92130134010121,1.41608405739101,3.09942064065881,1.97090422574057,0.640420289577272,0.619342861429766,0.393889140354925,0.264997484402932,0.25197016047214,0.352273189942272,N/A,3.23546226600236,0.518351995338587,0.455597038173848,1.98927926275532,1.10810678293618,1.61526489554628,0.55052408871784,0.42120290134671,0.345756258724572,0.353291151327594,0.270851604351198,0.588390959014702,0.484450407168592,2.72092177118372,1.85459105245435,0.75074040301291,0.600537720887639,0.410535730832692
23.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.259176145538314,0.255618551241656,0.323693652817216,0.344062904517596,0.563928487686399,N/A,2.73731103385867,0.418670888229777,0.406361586382593,0.925769900222663,0.431640912483967,0.326785311940444,0.240588469511527,0.38119699558261,1.84260004041398,4.35551879665632,0.435016317173518,0.492735295288075,0.82110768993027,0.408698645252446,0.614258092550007,0.42654703253465,1.17717511700276,1.94101496544464,3.89656052202852,1.22952803772171,0.475816121367175,0.467449024107633,0.470772982996455,0.326506609989745,0.424153430473255,3.02537673279923,3.55598910179533,1.37925221335523,2.06547849430848,2.14194352633277,0.602647802239456,0.624241353415851,0.34639071561349,0.257644592673458,0.256791403123031,0.352579360560059,N/A,3.95326168298802,0.45380960010692,0.444462108671702,2.78069131891844,1.10240802341301,1.75565230803671,0.618383697178282,0.412894515064087,0.33021942382679,0.314312168358645,0.250313893960689,0.389476846958681,0.425609951329869,2.66892362284786,1.92162895191739,1.28979682651789,0.614013373345156,0.413190541559659
