depth,2014-02-18,2014-03-26,2014-04-22,2014-10-07,2014-11-11,2018-01-11,2018-02-07,2018-03-13,2018-04-10,2018-05-15,2018-06-12,2018-07-17,2018-08-14,2018-09-11,2018-09-24,2018-11-14,2018-12-12,2019-02-12,2019-03-12,2019-04-09,2019-05-14,2019-06-12,2019-07-12,2019-08-13,2019-09-10,2020-02-11,2020-05-12,2020-06-09,2020-07-14,2020-08-11,2020-09-08,2020-10-13,2020-11-10,2020-12-08,2021-01-19,2021-02-16,2021-03-16,2021-04-13,2021-05-11,2021-06-08,2021-07-13,2021-08-10,2021-09-07,2021-10-12,2021-11-09,2021-12-07,2022-01-18,2022-02-08,2022-04-05,2022-05-10,2022-06-14,2022-07-12,2022-08-09,2022-09-06,2022-10-18,2022-11-08,2022-12-06,2023-01-17,2023-02-14,2023-03-14,2023-04-11,2023-05-09,2023-06-13,2023-07-18,2023-08-16,2023-09-05,2023-11-14,2023-12-05
0.0,N/A,N/A,N/A,N/A,N/A,0.580941015319789,0.515867194463878,0.558594791454419,0.472554902416959,0.321166505549511,0.347868941707881,0.47027113,0.915768995633489,0.474384699999326,5.22701901266497,0.260366206878093,1.18722523867427,0.551032210428979,0.723466214858126,0.642286010109324,0.352264933466905,0.39889682440041,0.68359375,0.344330487695943,0.491275108089195,0.583425794220773,0.157714844,0.25,0.548339844,0.493164062999999,0.520019531,0.34375,1.046386719,0.593261719,0.464260932462337,0.487924388534448,0.691628361860964,0.548370195822822,0.591879269797026,0.361027491794465,0.505371094,0.155187717188522,1.0964663739975,0.318756074724444,0.416553523342675,0.885092068645847,0.194335938,0.238047742404453,0.463806141341073,0.795397024827323,0.372790342294258,0.935902650162226,0.442084996779438,0.257407000431735,0.433923301056164,0.344665682202673,0.363107277340935,0.500434093088236,0.324743560658272,0.482953452636818,0.340430973063981,0.297092874,0.279908154012816,0.291421700840627,0.471771337544899,0.46831663964946,0.529893632586542,0.555182858375983
0.1,N/A,1.0,2.0,1.0,1.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1.0,N/A,N/A,N/A,N/A,N/A,0.636698907111172,0.525273896370976,0.55841882893886,0.433960469439665,0.27069116206711,0.353838643005407,0.47031263,0.424798348745985,0.486058757520274,3.54555402977121,0.609073081278795,0.857891399631307,0.672369761908054,0.761452774289927,0.9927476570238,0.412055718033511,0.413096898749902,0.68359375,0.344062738938948,0.488304078346855,0.581140600323835,0.157714844,0.25,0.548339844,0.493164063,0.520019531,0.34375,1.046386719,0.593261719,0.469735116579301,0.501195729818702,0.729043029618909,0.56375333655432,0.556122840027367,0.541556793733816,0.505371094,0.17028912343395,0.405838984842508,0.348780677830577,0.53544891770444,0.40426881638334,0.192673372665202,0.412511524135892,0.536176769575695,0.199670245630503,0.405638438192569,0.544386994755963,0.497984666042123,0.401808605680392,0.622609925752962,0.4227813122322,0.524774709703259,0.500808087266615,0.371558369431969,0.539232145360797,0.373578158772422,0.297092874,0.37428731319797,0.489469449308887,0.690441864508994,0.487363019620261,0.81984073743903,0.642965602094874
2.0,N/A,N/A,N/A,N/A,N/A,0.690074865595437,0.563093582017291,0.583819217980869,0.418075784706665,0.285444526248208,0.353872099606978,0.4709353,0.356947280273129,0.474063138558458,2.72454491511052,0.584674073084448,0.815224888763282,0.556172834623564,0.801107276923575,0.662947501040528,0.434894375818706,0.428042731922311,0.68359375,0.343998437390499,0.463135128042744,0.558470907373842,0.157714844,0.249975478730226,0.548339844,0.493164063,0.520019531,0.346582218798945,1.046386719,0.593261719,0.466151340901273,0.494083501906853,0.688043891457951,0.613504615293797,0.566910199102591,0.588280862761591,0.505371094,0.306907072789543,0.450847168812913,0.529398641473967,0.620822735197975,0.428833785775168,0.252977477790979,0.459562294995298,0.48839564023403,N/A,0.417161037144261,0.620109295158729,0.534291020861661,0.516742566929605,0.651451922283795,0.421182149486599,0.513670723469184,0.501041306815639,0.458969138540133,0.541999671787998,0.402916101624769,0.294742988888273,0.641373999448494,0.628517786985364,0.58861287089726,0.50566746541257,0.47993926004162,0.526785483969626
3.0,N/A,N/A,N/A,N/A,N/A,0.722184701666736,0.554593528731175,0.549735608952645,0.422031121064482,0.26858715502071,0.365135194427212,0.47175381,0.362526956511565,0.552704163406899,2.68775087573788,0.484018269338974,0.737554779200637,0.542471825364028,0.700392420751478,0.584380836536616,0.429846414908655,0.389485867389207,0.68359375,0.344041478878968,0.518538681032256,0.593570891565793,0.151703686572259,0.249924538368854,0.548339844,0.493164063,0.520019531,0.432851492507729,1.046386719,0.593261719,0.524723892964942,0.519187846558474,0.742288482969936,0.659825461698935,0.582561164075233,0.574491678663612,0.505371094,0.406206254166852,0.478519022344472,0.737639119948654,0.576773069220334,0.515375119529425,0.383694623359394,0.433254901335954,0.594214221506365,N/A,0.402801547620132,0.670416406847434,0.670179718696361,0.471032359080625,0.635641064939705,0.487973456730263,0.559999042681563,0.500836467383001,0.454381086664976,0.573178004490636,0.427683240880231,0.322179441384984,0.84925140434849,0.56779040286206,0.812859136721186,0.523296627734002,0.605214398190117,0.554553761028445
4.0,N/A,N/A,N/A,N/A,N/A,0.745763230251078,0.630825316700718,0.619808129209332,0.421917708106547,0.277567623591376,0.39497634084626,0.47310189,0.383864607612239,0.853121260955911,2.49036168630341,0.547587298585649,0.912348836328922,0.696232037788667,0.838384133833769,0.620296031596795,0.408620602136708,0.406746373746776,0.684328193739004,0.344173667972996,0.5856394131548,0.589210408192,0.275251711501142,0.250987028781012,0.54838296967124,0.493164063,0.522443264831067,0.49360691519972,1.04561825254418,0.593261719,0.503378589033436,0.488853273300052,0.701509502381288,0.600543982320883,0.617004646892114,0.603661311594213,0.505371094,0.433115648528418,0.508456561464352,0.675485814690541,0.852739717765256,0.455598771684543,0.378669596407391,0.427273380643821,0.618336676292249,N/A,0.40357231306716,0.717060169478114,0.613627444499452,0.518034433063414,0.566251344016883,0.453558646767871,0.593853059571675,0.500578914560728,0.518601774208421,0.502579752465637,0.448743048390381,0.605076326128842,0.455033841160533,0.500230434260656,0.78337179058718,0.54028750245552,0.656152790270987,0.621110167856074
5.0,N/A,N/A,N/A,N/A,N/A,0.769254382427781,0.597837685063441,0.578365504865751,0.442917521095682,0.301850728738516,0.388555385001325,0.47551509,0.379956481220886,0.714168915762942,1.5773568579387,0.542389585250853,1.15859376436944,0.810073031297524,0.947136241435144,0.556483535269547,0.387657070681911,0.404766698890694,0.675741046772812,0.345924261124998,0.580251261276366,0.633713769981232,0.450745921379247,0.250994282754047,0.5478667195368,0.492787502704741,0.470525614380903,0.332920122126641,1.05413525423203,0.606287909749315,0.497801641751298,0.482696708961581,0.587023192617207,0.496380201919811,0.608655326817517,0.610655414082611,0.50515793880387,0.503478337671938,0.532551806406785,0.615942814735559,0.709250689672269,0.468240110601133,0.362345628615251,0.441101266394264,0.496855734695793,N/A,0.419896288201793,0.633667931128867,0.53050450508986,0.450153727352297,0.747968056462712,0.492300335800798,0.541262868162785,0.500374098805608,0.458704597444934,0.475134005955889,0.466489214400868,0.660155050476806,0.414429198927619,0.568156262363204,0.623450315631796,0.556462876415091,0.614093073868665,0.649090478885842
6.0,N/A,N/A,N/A,N/A,N/A,0.765229917941107,0.54365750164288,0.559557973274145,0.439554549574396,0.263586918794929,0.379470589958462,0.47759402,0.381218475755969,0.440760061200017,1.11754940918823,0.537112206426488,0.834424118148865,0.939806114844868,0.813724484704824,0.702634818064468,0.336136552662868,0.401855805161699,0.619203038663349,0.347069014972458,0.525090676841487,0.683795115083513,0.461209566707459,0.253323137769058,0.563929523290873,0.49781099961334,0.454094047995296,0.376930288348399,1.09970868748241,0.685246143920355,0.507844319428048,0.463557678012053,0.569901509012104,0.491930990287518,0.586816194766777,0.634615113365725,0.508159992081001,0.562975435078351,0.537468064204465,0.640336034496296,0.649257727014759,0.486660292645102,0.379317454130881,0.45458642991191,0.569223607911487,N/A,0.431956912661667,0.602809538014806,0.769563472899887,0.513821700975026,0.659941546157357,0.628399113112718,0.50591760884249,0.500177082640931,0.493990741459973,0.545359241692919,0.480970209791948,0.470709073650533,0.442011431586891,0.634857179796965,0.703308631700923,0.571718703682531,0.494306190720928,0.543560524277057
7.0,N/A,N/A,N/A,N/A,N/A,0.742789967368748,0.533728445083492,0.578860079823768,0.415554514678737,0.287107191952944,0.376678711562653,0.46916643,0.382939801422112,0.395794007372845,0.845540206771388,0.584300989437886,0.785823483656973,1.17744738344536,0.753349006351171,0.701373620407906,0.316500700745917,0.429573401188417,0.690358376464914,0.346851906759107,0.592224832574958,0.671527569526554,0.580249958645267,0.258762764394893,0.605141861808413,0.45488433438454,0.441238600617919,0.360507070839997,0.912186043155416,0.698851230044222,0.506377455127922,0.437362860532954,0.636262109871217,0.450128503639483,0.605904313783997,0.633489100415781,0.590952245032742,0.515890529559812,0.507162890715815,0.630569855626881,0.598256297800654,0.451576208315417,0.385044393540907,0.432276283533597,0.569729367203636,N/A,0.378400755212219,0.606141005067291,0.599445070086188,0.438337537954756,0.610558921391,0.519015606379617,0.545130319513234,0.499686860237526,0.484657630716267,0.629395496609889,0.491124051303541,0.388475379335732,0.521584666549137,0.604863751963538,0.639995188903671,0.586704772544459,0.492533548182436,0.517554925751332
8.0,N/A,N/A,N/A,N/A,N/A,0.725280931841394,0.536066371439988,0.581701057458908,0.412973586967398,0.289886466855886,0.356395634131121,0.46739266,0.380953562152581,0.366270906667905,0.669546934281826,0.502058423896334,0.740265870648306,0.57893642496247,0.797721125844321,0.453463590980429,0.352917608148051,0.481495729172069,0.603110965240551,0.339889441782932,0.550987555061542,0.581614862097534,0.510465256465455,0.263096427534285,0.577655627242241,0.443172067611141,0.458452449590865,0.370648624987724,0.922270030229658,0.648567855276863,0.523507800514454,0.493347606370304,0.628943180970948,0.425941131620983,0.604625991656405,0.659788333793946,0.526033211642549,0.600963158105487,0.574547315339363,0.657928582593917,0.539829705323142,0.496221459138427,0.3647913310964,0.450691038584634,0.49497231829028,N/A,0.401215139354141,0.636713260179208,0.588897593020611,0.488971334002033,0.588298385861226,0.461519720903612,0.548228532081804,0.499323677385075,0.502328012352657,0.600935185276619,0.497997718192497,0.400099325078158,0.45449657074753,0.574964936918256,0.818276047172889,0.600996656636316,0.509078670760185,0.520118159729944
9.0,N/A,N/A,N/A,N/A,N/A,0.699258908144568,0.520594748818815,0.542850934286214,0.410371226977063,0.354954335646075,0.342834686135195,0.46952142,0.377200623362837,0.463114007969044,0.834806885965852,0.491920622855138,0.828433054979896,0.566233491675903,0.761434233183091,0.432660713562625,0.373548959282551,0.395612724103471,0.567365905960333,0.339510966087058,0.516809681314749,0.705173749216537,0.489303043893571,0.282050311712473,0.628405667812624,0.423448897752543,0.441573576394986,0.416134466325254,1.02313071452615,0.65643457911795,0.512065785851175,0.458404063419421,0.61055003119832,0.430358659351249,0.680417127004732,0.648247588105203,0.563379091304379,0.519186378256723,0.700731488616335,0.686855386223566,0.671201605927658,0.47881874868956,0.414073799985503,0.458903387830388,0.535941617380613,N/A,0.45301148715121,0.651955277147189,0.514340588251753,0.523983149182006,0.61583827086475,0.418760665003948,0.570708444005362,0.49935634188941,0.513469395835047,0.566817913980997,0.502529894631428,0.493509363914159,0.466551823664176,0.580282120995619,0.632030748709455,0.613836835654418,0.76928192278071,0.507576543867012
10.0,3.0,1.0,2.0,1.0,1.0,0.67493519841236,0.516711891561694,0.577221196872156,0.399725065698884,0.403598131014294,0.368147298525162,0.48353624,0.455930213936653,0.542502830504195,0.933670097054868,0.460594575405323,0.954577684732945,0.79477209614433,0.68543060177639,0.443550239720625,0.41631197993689,0.372761475379136,0.569136525561227,0.354645590494926,0.568706220294735,0.822692839206244,0.524063507598164,0.30499336907267,0.5792707850565,0.435559225671123,0.392709918613727,0.401848934809365,0.876382491652666,0.662531572577808,0.491304890138488,0.485446456873686,0.545316276665782,0.512453729446074,0.713263805253646,0.581962568863309,0.579725253675846,0.434720891492613,0.684892825071866,0.664194314479198,0.642973026215577,0.489476526036907,0.381633001921663,0.424284437287898,0.436472044863797,N/A,0.435927121081136,0.569325459401003,0.476213890949756,0.470220831892512,0.757645242765658,0.461944247078675,0.597703809726364,0.498471589098226,0.539674773831687,0.642534792652182,0.499728580054584,0.582774738528528,0.423316086573499,0.560974414938887,0.61097732861159,0.623527814689424,0.582206987688934,0.516817211519801
11.0,N/A,N/A,N/A,N/A,N/A,0.715801240711382,0.568647436320743,0.558822645035012,0.420373161964704,0.415205243674898,0.383058123706044,0.49820035,0.446114630262789,0.496222312299214,0.662900891793203,0.483474037164126,0.793059072171027,0.689675096114847,0.528764634270313,0.423419781736846,0.474160830767981,0.406837129645681,0.596579543998368,0.386956462350069,0.645342269064333,0.745045833640041,0.433414764134876,0.312193380535873,0.486849210357343,0.446491053689691,0.404219452883427,0.46187476814475,0.872420011699939,0.67897653108481,0.552028593961384,0.446716754562036,0.550899120594796,0.570702166650985,0.702136162853642,0.552417624926291,0.5118401825978,0.440521591834078,0.782418144313263,0.654604009455051,0.569224012486338,0.453248097823933,0.365524430276421,0.410915701121811,0.420343067349551,N/A,0.431800478930421,0.656227650398764,0.476382453535889,0.498558580365465,0.668399980047309,0.482257332625141,0.551642400978131,0.497635098945434,0.574202556179682,0.492293631135792,0.49251035922508,0.57336973893968,0.472636955147862,0.566371238509912,0.679651300019482,0.631553256996119,0.494126917047139,0.631744084385505
12.0,N/A,N/A,N/A,N/A,N/A,0.770161979302655,0.550399269359566,0.62224710083863,0.476588629067631,0.430677467416059,0.364740892661801,0.51526611,0.425330245267027,0.458079740657697,0.49091353356909,0.543706602616213,0.890801812534648,0.551005630628976,0.446298051591874,0.442445998288647,0.464558695440579,0.435854048454773,0.576033168706384,0.414899917407909,0.646564672718082,0.710255141357198,0.461614018680447,0.309939133371302,0.522888601235331,0.494423329056941,0.437644265244153,0.53309414606332,0.671635893863455,0.60597621825737,0.554931375971557,0.422049663022195,0.559442440058274,0.608388923928539,0.784493803368794,0.623831200992067,0.490349239989523,0.4847048428309,0.682614884052749,0.643790923050427,0.636418469493937,0.493785793428767,0.373096011601638,0.411282952887318,0.50246631144623,N/A,0.478788609563917,0.65935593703155,0.484084847152229,0.583328134320103,0.697330249612384,0.480548471346881,0.541655199353747,0.498066946299985,0.603523445399324,0.483406078189248,0.486808530465623,0.567470046091473,0.537718800097664,0.543967537696095,0.643418111347889,0.641082780231937,0.536040994268314,0.553755863425785
13.0,N/A,N/A,N/A,N/A,N/A,0.739737476172023,0.486853989548172,0.712156181619971,0.517728632442711,0.433728041173769,0.353540084365846,0.52409796,0.468861703315466,0.460828898512284,0.487907333797573,0.518640127972984,1.13562328161437,0.586830344632716,0.439581378571175,0.445527787490068,0.49137860154679,0.41619291551885,0.584386373270924,0.420770531267133,0.646959535890485,0.72722967154865,0.592568378602431,0.296896314519107,0.558715726781949,0.451857802216284,0.399825547145564,0.509638781752644,0.625861332014146,0.552848987183257,0.531652461444238,0.464340386971886,0.517568068226956,0.516934658611746,0.829647340668554,0.600541895899053,0.535478319843448,0.627814568486809,0.628731580454944,0.607507806332368,0.636274476319513,0.480241035423738,0.371681294547021,0.464717284757224,0.530029006066222,N/A,0.46391840732892,0.594675601073045,0.461016045729535,0.556587850503103,0.567685796626762,0.422789770714219,0.522356866359527,0.49691756716003,0.707326348018588,0.498315811638639,0.476497288469772,0.61230444932741,0.647581924870684,0.636220304911351,0.680883654094403,0.653394613016588,0.566420530726088,0.548974381212935
14.0,N/A,N/A,N/A,N/A,N/A,0.69601339655977,0.508018040983702,0.602652196983008,0.547948633343149,0.471995359218373,0.356394164326105,0.53059922,0.465420989939924,0.495938161186828,0.44754717707014,0.548137160889059,0.803672946319647,0.698791010094041,0.475206213135805,0.447796769023711,0.426476556224625,0.425222666866835,0.579638903280212,0.409747089452101,0.643376074014004,0.801210558870943,0.589635198072925,0.276697736781188,0.561932502971126,0.458267324571273,0.436616689284601,0.5262577338217,0.66402728964262,0.623187414537396,0.503002363587569,0.388426565061468,0.531113707086393,0.496043530472273,0.824680185225131,0.596411933975327,0.48663085377458,0.579563983675177,0.655693395426716,0.611507004011792,0.584134392565707,0.657600569691838,0.355448951598006,0.457027234882713,0.449467577341022,N/A,0.425661563252344,0.516233177736157,0.468767844226452,0.486974565245955,0.554528481125088,0.394140667825027,0.668730663942871,0.495618530757789,0.742871672613279,0.641786103018438,0.462299303633758,0.507549771092228,0.672792234446235,0.639814661594024,0.67956129948523,0.666387716552878,0.582214164766094,0.518161619583718
15.0,N/A,N/A,N/A,N/A,N/A,0.744574504908763,0.521095318773662,0.633203200224554,0.548527737878202,0.419053608098371,0.370162419515907,0.5281065,0.47090056890838,0.504210667454031,0.4262035066633,0.559757998832376,0.85515178079845,0.638037944755951,0.495593387867934,0.494841880471909,0.405566072437493,0.494960319396744,0.568912833050873,0.409375880966887,0.62573231012471,0.71128536503775,0.58516984544694,0.268430807347503,0.560759217347662,0.557781843632868,0.462371035096506,0.51853037600732,0.622911477182377,0.740126780793773,0.468204978590092,0.432776140367648,0.515675681696875,0.539722668597008,0.804196434401043,0.606591000028005,0.514474413209671,0.463979616169635,0.644298375072407,0.637948707064885,0.682628172140224,0.6154828265543,0.363744922271394,0.482635288853517,0.482837549929473,N/A,0.419512356731773,0.559419608210122,0.534136537884045,0.533434523315778,0.463816864706504,0.414291096189195,0.704074874771863,0.497323147290065,0.805888540362101,0.518792927602283,0.452535087102734,0.525250588555559,0.647850578357477,0.892054230754646,0.585968570661351,0.677840771525205,0.732266892141748,0.511067526019523
16.0,N/A,N/A,N/A,N/A,N/A,0.931484362809681,0.562947928338751,0.639634826085923,0.518037155184654,0.501116108576262,0.375735517849013,0.53218368,0.504755497512128,0.472918641115087,0.449757355867552,0.592033029550346,0.855226174723955,0.561944950469605,0.53509042651388,0.503304900691801,0.378676370530203,0.506479284798881,0.568931380521293,0.449244374228855,0.696225664629833,0.805665086396365,0.548219278344699,0.275512971365454,0.642269790197312,0.697034542386141,0.437962880127046,0.508767008190476,0.673565118754119,0.691994622631656,0.508464448410657,0.395958519892958,0.489957336549839,0.522132358451432,0.788553128518286,0.662919413071808,0.791066676978621,0.448535728043068,0.64962405356876,0.73210940749231,0.707808002097775,0.676019694397156,0.346927616366717,0.508376995099658,0.506108757353648,N/A,0.471387114507466,0.543223901509583,0.525312751259852,0.546090936696525,0.527657515562618,0.472008243869948,0.534378831425469,0.50061269132778,0.89827218721909,0.536800670044303,0.44637675093481,0.552452746477199,0.851593482571114,0.925348447085572,0.600237498293915,0.68811494474935,0.551671776476909,0.561744455970065
17.0,N/A,N/A,N/A,N/A,N/A,1.04080042859928,0.638375571073203,0.667159619858642,0.492758194041563,0.434986680486358,0.404542175615068,0.5388108,0.533310524387418,0.469476315846036,0.592949017960085,0.514238187174375,0.835120367319866,0.628092249677298,0.542297323805577,0.506559538921349,0.350102978979098,0.611084461698305,0.61159999035968,0.480652196066639,0.739600140151601,0.846788680853034,0.542755828978497,0.282900034561627,0.644411521246645,0.535048161034674,0.423772525515753,0.665304959486349,0.637677695575449,0.650372270044239,0.513861000477903,0.378989398966077,0.489839366149331,0.528815177014686,0.746140338420714,0.609501940734359,0.761374746901804,0.566908621203383,0.674354182404722,0.790849555798127,0.639880885805247,0.722205925772397,0.377679275014796,0.462075754407724,0.515009021044885,N/A,0.442930423868282,0.598451880278977,0.546238550618809,0.543323334049577,0.530880878038216,0.506969102594295,0.513446562723989,0.504751275512516,0.977892882427682,0.579313161693886,0.439712078024107,0.53003257409546,0.778069524435889,0.619083007461632,0.664827116269844,0.699480241290252,0.587777363674213,0.618017110936782
18.0,N/A,N/A,N/A,N/A,N/A,0.974009551449119,0.631403482217997,0.64220366040744,0.478613400068601,0.381738408910375,0.480083823904341,0.56086271,0.557909311721428,0.464401873871185,0.676874450719879,0.569982359848458,0.694522203255848,0.625840979853912,0.511840365846749,0.518743665322598,0.431713371772113,0.652771211919935,0.65503034236639,0.513950160668494,0.741829214729159,0.917863579092046,0.540854420611063,0.291409310407041,0.637056616943715,0.484672531148768,0.414214538867974,0.54278814249496,0.656372328008705,0.631910465812577,0.536101889101887,0.439888947022107,0.476831864945019,0.568202523260579,0.671502067215945,0.457964652130439,0.797783572084,0.484891475278096,0.715152491333192,0.715224027521127,0.656873137105322,0.805552627058962,0.387522034460128,0.458049140637471,0.528735175546391,N/A,0.41987097497099,0.536958303948705,0.466061280593055,0.654778178845802,0.481569169834665,0.533920548465834,0.531362951021678,0.510906706502814,0.989052665970566,0.571580048066138,0.435401104144341,0.676639540362328,0.692596101024715,0.629255070500036,0.650325434237049,0.70846980942511,0.63859766787439,0.607008180091582
19.0,N/A,N/A,N/A,N/A,N/A,0.954467340135117,0.577204115212951,0.688297916200661,0.48293087857899,0.345876787583678,0.557095928981143,0.59112465,0.483990451790996,0.456339951922611,0.718333453491696,0.556538983520134,1.12778447296031,0.718266358394211,0.548386863834011,0.521418681575062,0.478553798872168,0.534405611118795,0.625576253316648,0.550138702643331,0.721923159482423,0.908146652819173,0.586754629077287,0.303658377597866,0.599427142663546,0.512947280293461,0.512701740880885,0.565145829887177,0.652340099833404,0.639761381915282,0.535092221762697,0.479998738850641,0.446679369687489,0.477052817176219,0.553702750663066,0.450641635462893,0.76226427299169,0.542062681316478,0.747721087839602,0.687711820144934,0.672584941232699,0.912809776490644,0.375893532044245,0.46793469502648,0.606139295244461,N/A,0.550045470587996,0.48687978247672,0.522622498369157,0.637462649795325,0.489773274233534,0.508727359348493,0.551119764861695,0.519018444146666,0.948264714333575,0.654862611241675,0.433844481630909,0.686420733491651,0.606473739406337,0.574761570242284,0.755467818969281,0.715111977219113,0.625715721520823,0.602260772692841
20.0,3.0,2.0,2.0,N/A,N/A,1.01799732451425,0.598744124574607,0.668666718890506,0.510424330901479,0.349706153331316,0.558350657294854,0.63527112,0.571624235852254,0.476185614794881,0.813114826371812,0.495310609663853,1.17145825313288,0.872554154913591,0.60517226812293,0.545222488736155,0.454545795895933,0.537717582699838,0.678315655619313,0.620134745746841,0.889061387009354,0.928659321803275,0.651074077453783,0.322299649114136,0.616032432741168,0.545340847227922,0.581747448167776,0.630611097106656,0.536590845925235,0.76661778899173,0.610821914983205,0.502188568968068,0.519013838200807,0.456580952714381,0.452923415708349,0.466298739375621,0.778554886206158,0.492943500714283,0.779723551814167,0.683282382259645,0.650088385395141,0.955141136403609,0.428442608530474,0.46496873728316,0.599429683878833,N/A,0.461104390990856,0.494018387245376,0.669639952340583,0.585618425226686,0.734218678646082,0.52889571794859,0.652032422511955,0.528665956490706,0.954295601552653,0.656712167753969,0.432999587529254,0.50677708610059,0.596407665585073,0.662769275072766,0.712534928709727,0.722396071060165,0.662264143642356,0.605196709240482
