location,depth_group,date,temp,chlorophyll_a,ph,dissolved_oxygen,secchi,biochemical_oxygen_demand,total_dissolved_solids,turbidity,nitrate,phosphate,ammonium,phosphorus
WG,Lower Photic,2020-07-14,22.20119831285778,9.964533935400992,7.685825209968283,5.376201093034214,,,245.0789520412697,0.519984647668403,2.4878169934640524,17.0659,5.714036363636364,10.607142857142858
WG,Deep,2020-07-14,20.661876665009903,0.938029888213026,7.233813517754665,2.275071850275298,,,247.3239525764025,0.1110335834292584,97.63629570241751,103.6437515625,13.51338243451464,26.5631157635468
WG,Surface,2020-08-11,24.05082664084537,1.3407922333189115,8.566773074663923,7.007066196893708,5.9,2.0,243.0,0.4244496413947776,8.118750499001997,12.645433333333331,29.637629629629632,38.14814814814815
WG,Mid-Depth,2020-08-11,24.00160835670283,1.419560045093654,8.249866307066606,6.95324418565569,,,243.0,0.461597043957772,3.127353293413175,22.6096,23.388444444444445,39.27777777777778
WG,Lower Photic,2020-08-11,22.64212166125636,2.1237072810819524,7.796410817047748,5.292400187496341,,,244.6477368108887,0.3822655163823306,4.585017964071858,19.8921,23.368,26.4074074074074
WG,Deep,2020-08-11,20.66418788070221,0.8131311701173818,6.956110969710344,2.039178660461835,,,247.77937621450465,0.1280685342855426,69.30951083503723,106.444475,23.444666666666667,33.35185185185185
WG,Surface,2020-09-08,23.72666569577573,1.107175260552559,7.714140819645541,7.116922550839315,6.525,1.1,236.1953281810225,0.5290833287839944,7.987149425287356,6.034603225806452,49.193999748901454,5.0638297872340425
WG,Mid-Depth,2020-09-08,23.72863278292303,1.262473051732485,8.163620243498894,7.008759034249708,,,240.3180131639434,0.4736853897431677,3.9681379310344833,4.281377419354839,17.144711111111114,4.425531914893616
WG,Lower Photic,2020-09-08,22.85365072463052,1.529113593077826,8.186307825278222,5.546512791018115,,,242.4124500393696,0.4712452526440664,13.88848275862069,5.333312903225806,9.846044444444445,5.0638297872340425
WG,Deep,2020-09-08,20.67945338331577,0.7191154231714265,7.685453442940325,1.8821424155342896,,,247.44212286438648,0.1411004709482879,146.76176892168323,102.5172491935484,17.75196308851224,17.09308510638298
WG,Surface,2020-10-13,23.86313073239155,1.193885241526715,8.781402452356733,7.0717290640625965,6.65,2.0,238.13406550275064,0.4299020257844688,2.166895833333333,11.377266666666666,9.698529914529916,5.7803030303030285
WG,Mid-Depth,2020-10-13,23.86500163154724,1.394928229986339,8.407395839609755,7.031383721253212,,,240.0,0.4675445219147359,1.2448125,7.3916,8.157333333333334,5.136363636363636
WG,Lower Photic,2020-10-13,23.10193919106639,1.733820563226364,7.961944237099165,5.545313840954361,,,241.4978631177915,0.5495431830458115,21.1618125,8.4786,8.817846153846155,5.931818181818181
WG,Deep,2020-10-13,20.734814612879592,0.78310183597154,7.053964029075459,1.7503744501688712,,,248.08852634308388,0.2061556491611038,70.20308774385839,106.54440887096776,14.250306089743592,17.823747680890538
WG,Surface,2020-11-10,22.89514043926344,1.744856796586302,8.70231031477591,6.870830343796745,8.3,2.1,242.0,0.4157910943293123,3.698168888888889,13.306379310344829,10.670722222222224,8.986666666666666
WG,Mid-Depth,2020-11-10,22.831282049260743,2.043717856134096,8.295228433579396,6.807354610747066,,,242.0,0.4357522325787962,3.452280000000001,13.493793103448276,4.991,10.32
WG,Lower Photic,2020-11-10,22.697653714763668,2.47274113102166,7.907306151917351,6.6143137791111855,,,242.0,0.3959335961370685,5.370213333333334,10.682586206896552,9.418500000000002,12.32
WG,Deep,2020-11-10,20.788130689754823,0.7816404571445826,6.902107334685049,2.008318284888513,,,247.41191564603704,0.1459791476868263,71.68340921568627,106.2237952586207,11.429929521276597,31.841875
WG,Surface,2020-12-08,21.97079506411464,1.915986544346682,8.715629423090268,6.758705739324187,6.6875,2.2,243.0,0.3571218258897315,4.334506459948321,21.74000000000001,13.711833333333336,5.12121212121212
WG,Mid-Depth,2020-12-08,21.97231674017445,2.132734530100735,8.381011983755988,6.641951586000866,,,243.0,0.352812239386722,3.705488372093024,9.899464285714288,10.894333333333336,3.568181818181818
WG,Lower Photic,2020-12-08,21.97299823706265,2.237668904335064,8.083289881933986,6.541679117433397,,,243.0588306574556,0.3423495399306454,2.5046356589147285,9.31714285714286,5.930166666666668,4.136363636363637
WG,Deep,2020-12-08,20.873282538789145,1.0361407942834542,7.377054459419278,2.4625732074159834,,,247.0270751043784,0.1176116058066917,42.08018840190817,109.18526785714286,17.076062500000003,18.463249516441003
WG,Surface,2021-01-19,21.26166460948445,3.141404573431441,6.997165560776551,6.852006877827594,6.0,2.5,245.0,0.2957422161128259,4.479454106280194,2.5198636363636364,35.30264888888889,8.68217054263566
WG,Mid-Depth,2021-01-19,21.259671248373586,3.5055730187305443,7.023097365873913,6.775991738367614,,,245.0,0.3137162591748171,1.8602028985507248,4.002136363636364,37.19744,4.3023255813953485
WG,Lower Photic,2021-01-19,21.25540664466981,3.636962560776772,7.06333559283302,6.749755340497669,,,245.0,0.3191634619881298,4.586362318840581,12.573561018088936,34.10624000000001,4.651162790697675
WG,Deep,2021-01-19,20.76386353818785,1.7871978867314615,6.997511141617319,3.145184141704711,,,246.7008057278348,0.0850955563441087,10.787038647342996,150.96014444444444,40.61564888888889,16.584124347413383
WG,Surface,2021-02-16,21.49196274764358,4.105443692207311,8.801249428853644,7.37048810125313,6.15,0.6,246.0,0.4746368153142276,10.103232067510548,8.987160714285714,30.031030303030303,4.876811594202898
WG,Mid-Depth,2021-02-16,21.16748453119388,10.213898400652496,8.514308272782097,7.128881336950572,,,246.0,0.4604478228351626,5.994708860759494,20.439482142857145,13.9104,4.586956521739131
WG,Lower Photic,2021-02-16,20.92876382143629,6.137256071147533,8.194097962312876,6.232941272316317,,,246.0,0.322619826615436,13.278,10.540017857142857,19.4304,3.282608695652174
WG,Deep,2021-02-16,20.605722668986893,1.1223376509241787,7.707691148704315,3.0237277252377983,,,246.48498441046013,0.0919203909121875,35.994398312236285,108.09492118226603,22.251454545454543,18.40833333333333
WG,Surface,2021-03-16,21.408138900037947,2.714787350830661,8.680584282638547,7.065317854308374,6.55,1.4,247.0,0.5391412386171267,39.06639903381642,25.109700000000004,6.989147286821705,6.118055555555556
WG,Mid-Depth,2021-03-16,21.1403495801895,3.226830171308703,8.625507817582053,6.853435267052184,,,247.0,0.503028793691729,58.2019,26.7402,7.63813953488372,4.9375
WG,Lower Photic,2021-03-16,20.95503247005284,2.364247632083844,8.584391392089097,6.412459906178929,,,247.0,0.3901088731016133,49.71873333333333,28.370700000000003,7.787906976744186,4.104166666666667
WG,Deep,2021-03-16,20.628568296328886,1.0771772971159237,7.994843053021222,3.2076174312463044,,,247.2972106838463,0.1219988872144994,66.57441666666668,119.97893991935484,17.235210934312526,19.49351728723404
WG,Surface,2021-04-13,22.15604263215267,2.056947261430284,8.673562904738992,7.577164557040066,6.6,1.4,248.0,0.4542393253362997,18.22132467532468,13.406333333333334,18.791,13.08695652173913
WG,Mid-Depth,2021-04-13,21.423854843478445,2.844927073113071,8.629722610042215,7.30043300761548,,,247.42945767263768,0.3769749102099181,15.059896103896104,17.392,7.287368421052632,13.73913043478261
WG,Lower Photic,2021-04-13,21.03885930216673,1.9380980356056845,8.552487291354534,6.382362236250761,,,247.6506164360631,0.2647001575575559,11.323662337662336,11.957,10.50736842105263,13.08695652173913
WG,Deep,2021-04-13,20.65444713740663,0.9292466510903056,8.072853504609823,3.1152860331106984,,,248.0,0.0652884401980986,26.833595954720955,106.0570120967742,26.528381578947368,36.25611413043478
WG,Surface,2021-05-11,22.94321421760512,1.36910113160047,8.746356567651521,7.226700355337906,5.35,1.6,247.0,0.6832128925546974,8.712817610062892,17.863033333333334,24.55544186046512,9.826666666666668
WG,Mid-Depth,2021-05-11,22.24288594530537,1.856528462473636,8.717519427792519,6.980326158953099,,,247.0074573108323,0.7248482074420333,3.006339622641509,14.7832,26.778953488372096,5.960000000000001
WG,Lower Photic,2021-05-11,21.19402355304762,1.493457440786589,8.633565278346717,6.064603736171292,,,247.973678052187,0.2529898522657832,6.764264150943396,14.239700000000004,29.946000000000005,7.160000000000001
WG,Deep,2021-05-11,20.66863491329225,0.6853087310955703,8.088918292883308,2.955726391253949,,,248.0,0.0942157183657164,30.027275082359985,111.39295483870968,39.565482558139536,46.370576923076925
WG,Surface,2021-06-08,24.346388326734257,1.0622882582525857,8.825553189791135,7.248931281985511,5.7,3.4,245.0,0.5844879925863383,4.639535087719298,35.9797,6.518060606060605,13.259259259259258
WG,Mid-Depth,2021-06-08,23.37652310140451,1.414101303089838,8.363169561028341,7.018452698105295,,,246.0,0.6617445337195982,5.416026315789473,27.827200000000005,7.3474545454545455,13.444444444444445
WG,Lower Photic,2021-06-08,21.3469470204221,1.409164652971374,7.789507138322492,5.5666308842307135,,,247.7,0.2991078651166512,16.481026315789475,29.4577,6.908363636363637,7.333333333333332
WG,Deep,2021-06-08,20.67443237635561,0.6228717426350697,6.95256784856814,2.807716410977076,,,248.0,0.1454372380384105,32.278692503706445,111.30485524193548,19.12997962382445,35.06884057971015
WG,Surface,2021-07-13,23.64384583404123,1.2377056941484492,8.739777877553797,7.167915175297921,6.0,2.5,244.0,0.6020378846249589,9.7690990990991,28.03710344827586,9.625376344086025,14.370370370370368
WG,Mid-Depth,2021-07-13,23.45569941167604,1.62746014289012,8.468571358014142,6.936114190002312,,,243.9941798183069,0.6743040745081073,7.177297297297297,15.29296551724138,10.698709677419355,14.555555555555554
WG,Lower Photic,2021-07-13,21.50681511386549,2.1684928595063733,7.772596391364109,4.84521835624394,,,247.9501918322763,0.6271983207704876,20.93378378378378,18.66641379310345,11.841290322580646,8.444444444444445
WG,Deep,2021-07-13,20.679544901325503,0.6134095577646186,7.237512983268808,2.6276848615950894,,,248.0,0.2492461777859404,48.44422953939856,105.05573879310346,32.93961693548387,36.028985507246375
WG,Surface,2021-08-10,23.56599855577727,1.2346926366588715,8.690364522263575,7.282955678538395,6.4,1.1,243.67262354570136,0.4608633604588245,5.950511111111111,13.225166666666668,18.34023931623932,10.855072463768115
WG,Mid-Depth,2021-08-10,23.535307074654988,1.511992892980106,7.987918417935395,7.245259917773231,,,243.9951291256451,0.4951305342711424,8.040566666666665,10.87,16.08348717948718,10.347826086956523
WG,Lower Photic,2021-08-10,22.0640686314642,2.7557867494449053,7.423299336426488,5.531802538980738,,,246.5970883587545,0.3945898824355317,12.097733333333332,10.3265,15.918358974358974,7.521739130434782
WG,Deep,2021-08-10,20.69083526693801,0.9720056297317992,6.517413550243439,2.4376804932764613,,,248.0925174431528,0.0856777295573179,50.39772196969697,108.20033064516127,44.63187621573829,31.986865942028988
WG,Surface,2021-09-07,23.67404799308376,1.2720290422260974,8.196666626045474,7.229522936686483,7.25,1.4,242.0,0.4038752018721352,16.40078888888889,29.945096774193555,25.88884280491858,7.075757575757575
WG,Mid-Depth,2021-09-07,23.6424528036408,1.7033864687798652,8.421998204950949,7.123870050046729,,,242.03922806082284,0.509880048517834,12.466566666666669,28.19187096774194,10.379764705882351,6.3181818181818175
WG,Lower Photic,2021-09-07,22.76170024488624,2.442569232851778,8.07756336471791,5.800044781827292,,,244.96590561063348,0.5028609963087516,14.679566666666668,134.54254838709682,6.844078431372549,4.954545454545454
WG,Deep,2021-09-07,20.723776129482093,0.9956053038598432,7.28514096770922,2.215637514825828,,,248.4419257282619,0.0965375550589325,53.56654173497268,116.34406451612904,37.575762711864414,30.809881422924903
WG,Surface,2021-10-12,23.86666560357757,1.3618227411161137,8.863202158817804,7.301128828908301,7.35,2.0,240.9999922793876,0.4703910065736535,15.69218181818182,13.044000000000002,22.37705555555556,6.512820512820514
WG,Mid-Depth,2021-10-12,23.85669179258312,1.787301836701469,8.778721303344213,7.177994751970564,,,241.75899752015025,0.4173131464881446,16.496909090909092,12.51803225806452,16.268,10.23076923076923
WG,Lower Photic,2021-10-12,23.04268603878825,2.887287296839165,8.275466167895365,5.997062786891467,,,242.96244448568945,0.4905902161708251,29.37254545454546,11.992064516129034,11.648,7.923076923076923
WG,Deep,2021-10-12,20.73151775285949,0.9802558326282584,7.125212286798258,2.091074089689788,,,249.14379894617647,0.137955371793886,38.65205681818182,113.24085483870968,46.625687500000005,35.12959866220736
WG,Surface,2021-11-09,23.12010424938336,1.962657082038485,8.607801536250866,6.740236143683393,7.125,1.4,242.0,0.4763181381545507,3.4757853107344623,35.7623,29.99379995108829,11.06060606060606
WG,Mid-Depth,2021-11-09,23.12589750454297,2.7445183084196154,8.48177146773552,6.6478247789208655,,,241.9924977030645,0.4619581235454687,3.2257288135593214,21.0878,25.348936170212763,7.727272727272727
WG,Lower Photic,2021-11-09,22.928003424787462,3.221827188930098,8.059082955148689,6.013791982159088,,,242.6590825708974,0.4505700477419707,9.977254237288136,18.3703,14.935319148936172,7.272727272727272
WG,Deep,2021-11-09,20.8162737882368,1.0012459099025266,7.3725106252634305,1.957579220878748,,,248.8665878467293,0.1132395676554614,40.12827701457032,118.4422375,54.27920689655173,32.42094861660079
WG,Surface,2021-12-07,21.70790354099384,3.64035951362123,8.115892792607697,6.920442736798672,6.25,2.8,244.0,0.3759823324380906,13.556674074074074,19.63612903225807,23.424036363636365,9.575757575757576
WG,Mid-Depth,2021-12-07,21.705731581671703,8.990225148949685,8.309365851709847,6.882215352651359,,,244.03948374327152,0.3833633635851504,13.474711111111112,24.720483870967744,29.230281818181822,7.909090909090908
WG,Lower Photic,2021-12-07,21.69769566781067,5.392293769300987,8.401130661935873,6.802772434461114,,,245.00321590834,0.3774558938378778,16.671266666666668,26.2983870967742,29.90501818181819,7.0
WG,Deep,2021-12-07,20.88575907083909,2.705663233500294,7.983097128270661,2.8482967827176564,,,247.90604448661065,0.0900713171502501,59.596729984779294,124.58860887096776,52.97326893939395,35.90719696969697
WG,Surface,2022-01-18,21.07453471350397,3.036594150876367,8.623081658630095,6.878476075080256,6.55,1.1,246.0,0.2882663469659059,59.266788034187925,90.18703125,31.936545454545453,53.85333333333333
WG,Mid-Depth,2022-01-18,21.072927972667888,3.5731431443111865,8.500517431705495,6.816049052444788,,,246.0,0.3100724236087215,10.00956923076923,58.290375,16.685454545454544,47.32
WG,Lower Photic,2022-01-18,21.06849132698768,3.596855674845436,8.300547438249717,6.776602634802148,,,246.0775542282739,0.3018205575303559,19.54249230769231,56.69123076923076,13.611818181818183,46.92
WG,Deep,2022-01-18,20.69917026756331,1.5631128279425892,7.695488342850644,3.1765875823401006,,,247.67758268554863,0.0762411723174503,51.38841346153846,188.69901923076924,67.29068181818181,88.87
WG,Surface,2022-02-08,20.89766157260516,2.116805783760562,8.391703695155822,6.440316666841075,9.225,2.2,247.0,0.2236366917130508,24.31756321839081,23.14258064516129,24.9872,9.333333333333334
WG,Mid-Depth,2022-02-08,20.9022882064072,2.218382765546313,8.260942547438685,6.381713722550627,,,247.0,0.2333111707973637,28.00589655172414,25.246451612903225,21.294933333333336,14.937500000000002
WG,Lower Photic,2022-02-08,20.904288259452382,2.288687826441606,7.991709997366965,6.362516247975532,,,247.0,0.2386020796543194,25.335034482758623,16.830967741935485,40.09973333333334,6.476190476190477
WG,Deep,2022-02-08,20.64274947210781,1.32644255377002,7.44706938617789,3.283359573208793,,,247.42835231660817,0.0796797733344742,33.5238458503799,98.10777671370968,55.07273333333333,37.16220238095238
WG,Surface,2022-03-08,21.17413326691836,1.367520211295961,7.1986536395446326,7.424582611545229,6.275,0.6,248.0,0.2620643636694139,4.725677083333333,15.4354,11.1361646090535,11.695652173913045
WG,Mid-Depth,2022-03-08,20.885228937760573,2.1039112630389005,7.184970355853496,7.164004275947451,,,248.0,0.2721163441433769,5.878281249999999,13.88254285714286,8.459456790123458,10.391304347826088
WG,Lower Photic,2022-03-08,20.64440116059964,1.8510318951564773,7.208526638952037,6.675901000997537,,,248.0,0.2786360760746744,26.62515625,23.19968571428572,12.037234567901235,9.08695652173913
WG,Deep,2022-03-08,20.4766756750085,0.7565820806950914,6.879807337218124,4.060878505993252,,,248.0,0.1080130913258109,62.14335027472528,25.29604285714285,10.089333333333334,12.021739130434783
WG,Surface,2022-04-05,22.39372774446548,1.176711256935341,8.656088695601358,7.156726438433705,8.0175,2.5,248.82271084954763,0.3972834412736011,29.81190804597701,40.38003703703704,3.96075117370892,8.917857142857144
WG,Mid-Depth,2022-04-05,21.90553897870628,1.7583789843991575,8.210337938033438,7.063446306469333,,,249.00003810034133,0.3957366956640471,5.392597701149425,32.12688888888889,2.4490140845070423,12.667857142857144
WG,Lower Photic,2022-04-05,21.19788413430036,2.587302182984638,7.911610058636538,6.414962863749125,,,248.2298540734651,0.280669270519717,26.75949425287357,42.393,3.71887323943662,10.346428571428572
WG,Deep,2022-04-05,20.597871274952595,0.9260172543517458,7.365040690577305,3.005345752650933,,,248.172857770398,0.0905017106776756,96.17011206896552,153.56894444444447,40.50446092239713,36.93295454545454
WG,Surface,2022-05-10,23.81797645405339,1.1285976181844195,8.71959278048529,7.413255927014662,7.7,3.6,245.7601397169511,0.569079641801591,5.6062666666666665,43.60994022988506,8.261204301075269,10.309523809523808
WG,Mid-Depth,2022-05-10,23.380417686843607,1.4013171786209289,8.342893220772613,7.400860791036907,,,247.3561637790352,0.576029342081974,6.765457142857144,54.11011034482759,5.214322580645161,9.0
WG,Lower Photic,2022-05-10,21.57515729339436,1.7556415034944235,7.929264915530983,5.946715296574576,,,248.9648617935736,0.6378922642193792,37.43131428571428,40.00160000000001,3.552387096774193,9.357142857142856
WG,Deep,2022-05-10,20.623378416627485,0.829460926431373,7.266301494561045,2.7698070298041464,,,248.8789504469284,0.2252478492636666,62.42429456289978,121.01214913793106,38.0526448879169,32.73809523809524
WG,Surface,2022-06-14,23.19544964262516,1.2848724655295922,8.827581182242609,7.274676246021258,6.425,1.1,246.0,0.4665861109002678,8.013742424242425,9.558103448275864,13.11255555555556,12.61904761904762
WG,Mid-Depth,2022-06-14,23.208821379084988,1.409085242957466,8.49039983109451,7.1753505064511405,,,246.0,0.4648112199971089,10.36086363636364,39.35689655172415,18.032000000000004,12.857142857142858
WG,Lower Photic,2022-06-14,22.15342492546678,1.755748310602074,8.06280806522032,5.84482446686934,,,247.86748224816264,0.3813886749323475,62.56754545454545,11.807068965517242,10.787,10.714285714285715
WG,Deep,2022-06-14,20.621746643898184,0.6917156433584921,7.203650169421597,2.562967740663082,,,248.99353746600545,0.3830476764800264,98.44077840909092,113.18934627363738,64.16875235849058,40.0388198757764
WG,Surface,2022-07-12,23.23836849855636,1.0286542901633529,8.740346535250195,7.196972857123508,6.9625,2.0,245.0,0.4080508576087208,18.086493827160496,17.392,15.505538461538464,14.586666666666668
WG,Mid-Depth,2022-07-12,23.196234721738684,1.1059970316050858,8.517802182735585,7.144872276084032,,,244.99772762258448,0.4382456439535618,11.529456790123458,21.702517241379308,10.304,10.72
WG,Lower Photic,2022-07-12,22.34871715037267,1.6025486021585995,8.165926580822862,6.011757592444637,,,247.135505505675,0.4202660143365032,73.18707142857143,24.513724137931035,12.533230769230771,7.919999999999999
WG,Deep,2022-07-12,20.659107772208905,0.719838190140278,7.16631435623558,2.351681121059916,,,249.20069817786035,0.2476637768801019,98.6651121031746,136.69844935344827,47.28152834008098,36.79541666666667
WG,Surface,2022-08-09,22.97930542983302,1.175999997792578,8.740958363619107,7.046548124626495,8.2875,3.1,246.0,0.4443707128930303,12.892401515151516,16.04923529411765,7.012444444444444,9.705128205128204
WG,Mid-Depth,2022-08-09,22.97901980105248,1.4651293443114382,8.45855868169286,7.003327405144208,,,246.0,0.474413106966459,12.473272727272724,29.15717647058824,7.268000000000002,7.846153846153847
WG,Lower Photic,2022-08-09,22.537957699691145,1.782392178982412,7.980266685624679,6.276434539725589,,,246.650508824197,0.3891941020012355,28.819295454545458,43.5439411764706,9.261333333333337,6.884615384615385
WG,Deep,2022-08-09,20.655145760220588,0.8174119312427715,6.9659555530442265,2.2831675556269886,,,249.13087236939256,0.1656425811040799,75.03341711018412,113.3174295540797,50.08028070175438,32.53884615384615
WG,Surface,2022-09-06,23.848185020639672,1.0990373925569596,8.537675544295027,7.427254032418356,7.3625,1.1,244.0,0.3841916792318081,24.61477192982456,22.9357,14.730903703703705,8.726190476190476
WG,Mid-Depth,2022-09-06,23.59172025226024,1.842780116966011,8.366625426167506,7.400979166401974,,,243.9942444984518,0.5884445397998268,37.03863157894737,25.6532,11.105422222222224,8.428571428571429
WG,Lower Photic,2022-09-06,22.84054628134117,1.692651315905413,7.925655806855372,6.116851702180153,,,246.3092175755272,0.789429472062567,61.69079012345679,34.8927,5.094755555555556,4.678571428571429
WG,Deep,2022-09-06,20.71038174278795,0.822352322048118,6.954056609630209,2.026514222715474,,,249.5650701064099,0.1656025079074118,93.82404621507472,126.010475,54.51294871794872,36.57232142857143
WG,Surface,2022-10-18,23.149471259312,1.595089441749359,8.85473280522365,7.216991368610286,7.575,3.4,242.0,0.6760429917502541,31.607141242937853,27.175,12.401878787878786,15.121212121212125
WG,Mid-Depth,2022-10-18,23.10881056173056,2.156720385708536,8.748367715445616,7.120013567917629,,,242.0,0.6714617192817899,35.6705593220339,40.48137931034483,9.42581818181818,12.772727272727272
WG,Lower Photic,2022-10-18,22.79593779532329,2.284406661775302,8.398946736700506,6.391990796454907,,,241.9978358169901,0.8137402695899647,45.874891891891885,28.67431034482759,11.03581818181818,14.363636363636363
WG,Deep,2022-10-18,20.75667723795907,0.7165421462562847,7.216008060511581,1.8555019868897349,,,248.9546584467843,0.2559886860877001,64.65155823408153,135.68290086206898,63.90152910685805,38.93513257575758
WG,Surface,2022-11-08,23.137659347807947,1.1725371739377874,8.19861374790744,7.209197224445541,8.8,2.8,241.0,0.3906440998240601,114.2448262910798,49.18675,8.787022222222221,10.142857142857144
WG,Mid-Depth,2022-11-08,23.10930718821313,1.7046762917636642,8.357656131808561,7.11318092344608,,,241.0,0.3975323035137406,90.79897441314552,24.923357142857142,14.809316666666666,10.61904761904762
WG,Lower Photic,2022-11-08,22.9109951721017,2.058169708449019,8.29436370285861,6.705340252761829,,,241.5544814632948,0.4318965671733245,131.9072676056338,28.999607142857148,11.50613333333333,9.666666666666666
WG,Deep,2022-11-08,20.77707357171192,1.069565841787629,7.505827486304276,1.792862226982463,,,249.23863055060923,0.2214950382867064,106.79166566901408,144.15366964285715,67.95206250000001,39.6692546583851
WG,Surface,2022-12-06,21.73569819817535,2.0365280283238967,8.398409873892513,6.511771525404693,6.9,2.2,244.0,0.3611381489872703,24.84546859903382,13.306379310344829,24.12531073446328,9.575757575757576
WG,Mid-Depth,2022-12-06,21.7440733546971,2.68425505770279,8.289093801489392,6.381686514272364,,,244.0,0.4151518420408269,23.028028985507248,12.369310344827587,20.16242372881356,8.818181818181818
WG,Lower Photic,2022-12-06,21.742548009152465,2.838048352321886,8.02110585439318,6.363338093562627,,,244.0,0.4118590315729003,20.78295652173913,18.55396551724138,27.81206779661017,6.999999999999999
WG,Deep,2022-12-06,20.93766457515671,1.2848081249097054,7.192662004620691,2.800734808335158,,,248.2832322279832,0.1614470769345377,92.04305901553728,98.346325,61.228144067796606,35.090909090909086
WG,Surface,2023-01-17,20.99394838414328,2.1385444788129826,8.477310471684161,6.592148399180625,7.625,2.0,246.0,0.3509368104066512,15.990709677419355,10.180434375,32.07331147540984,11.111111111111112
WG,Mid-Depth,2023-01-17,21.001556870661048,2.3965301391441534,8.25348453561931,6.537165576608009,,,246.0,0.3956331617987257,6.282064516129033,11.199496875,18.529636363636364,9.791666666666668
WG,Lower Photic,2023-01-17,20.97586294406288,2.670524825842341,8.044298667044782,6.439611763713806,,,246.31751163408492,0.3338343999774608,17.989548387096775,10.180434375,22.481454545454543,9.166666666666666
WG,Deep,2023-01-17,20.65266571246744,1.4393099692956377,7.126083309395447,3.1087997914468835,,,247.43689972856228,0.1283922431093732,61.20498719165085,120.014990625,72.60152235469448,37.94429347826087
WG,Surface,2023-02-14,20.68506813242942,2.29999993903262,7.940843013756075,6.03250191013713,8.125,2.2,247.0,0.3765361340896351,103.07662222222224,35.90723333333333,8.828854700854702,13.130434782608695
WG,Mid-Depth,2023-02-14,20.68484479950747,2.512541934381396,7.6756751317400305,5.894779720276981,,,247.5784748286096,0.3690686603526805,93.53613333333334,35.001400000000004,5.0859487179487175,12.47826086956522
WG,Lower Photic,2023-02-14,20.65669576680004,2.0364453842187915,7.349327423513567,5.505836002191009,,,248.0,0.2961225329745809,120.38720000000002,45.3279,4.095179487179488,16.17391304347826
WG,Deep,2023-02-14,20.53698834073008,1.100696508684261,6.5249356769806015,2.926832792413246,,,248.31682171535368,0.1786429701667149,92.3987542635659,127.586625,65.59123487179487,41.35717391304348
WG,Surface,2023-03-14,21.680289721,1.6139585708,8.5623170498,7.309642460000001,7.5925,0.3,248.0,0.3850127121818181,36.86981275831087,17.392,13.826285714285712,9.522222222222224
WG,Mid-Depth,2023-03-14,21.428955057,2.0364731048,8.1688882982,7.127664853000001,,,248.0,0.4103996622,75.36845714285715,26.285636363636367,9.357714285714287,9.8
WG,Lower Photic,2023-03-14,20.768000625,2.2627230253,7.6114156353,5.6922322819,,,248.4556753014513,0.3055553697,36.78590566037737,52.966545454545454,10.146285714285716,16.633333333333333
WG,Deep,2023-03-14,20.51439655012381,0.875083766404021,6.909962220031745,2.880858304726454,,,249.0,0.180600188221374,40.92439460916442,147.12395008116886,57.30819642857143,41.866123188405794
WG,Surface,2023-04-11,22.20287535275284,0.790589051145494,8.733216583034089,7.03316770343925,9.6,0.3,249.0,0.185554963696098,70.21607368927368,25.92330303030303,11.302666666666669,15.21212121212121
WG,Mid-Depth,2023-04-11,22.20223245510116,0.9286551265441032,8.370223012371095,6.971184855771625,,,249.0,0.2292197424929885,53.75769783549784,32.01709090909091,7.756,10.59090909090909
WG,Lower Photic,2023-04-11,21.44133599370464,1.29080202800141,7.905931835078168,6.134145512728665,,,249.0,0.2409690577042248,83.32120634920635,27.57027272727273,8.036,16.27272727272727
WG,Deep,2023-04-11,20.552258485421337,1.197527475845907,7.231854310134958,2.723904782288887,,,249.0,0.0857729719162558,109.90610627705628,111.47231321022728,39.922814814814814,35.09387351778656
WG,Surface,2023-05-09,23.53277389795064,0.998190724731371,8.314704991407893,7.428700809518669,10.35,1.4,250.0,0.3765195539872505,14.845541666666668,12.342709677419355,0.0,11.92222222222222
WG,Mid-Depth,2023-05-09,23.38643000916425,1.285135606921022,7.981458922775817,7.363733683753351,,,250.0,0.4920903994386781,9.128625,8.83625806451613,0.0,13.366666666666667
WG,Lower Photic,2023-05-09,21.79851709558028,1.925623088445669,7.573227584378943,6.089374067277097,,,249.7720319494455,0.3146913622106888,15.214375,22.51141935483871,0.0,9.033333333333331
WG,Deep,2023-05-09,20.563203765936468,0.9590808411466246,6.542717019655792,2.4251273300651404,,,249.08971757119323,0.0773527277531283,38.87167319915255,116.84373387096775,0.0,42.48030303030303
WG,Surface,2023-06-13,24.662187705101303,1.079593028775957,8.627845232820892,7.288310030403705,7.6,3.1,249.0,0.2774867928690595,14.19449494949495,11.14175,0.0,7.362318840579711
WG,Mid-Depth,2023-06-13,24.45609847191324,1.501084654906814,8.656082157678362,7.271222545151535,,,249.0,0.3500295895806324,1.6765151515151508,8.618357142857143,0.0,7.217391304347826
WG,Lower Photic,2023-06-13,22.30218891645024,2.3704925414209788,8.359110382202845,5.608636937888197,,,249.70987218242908,0.2936765674321191,6.370757575757574,9.200678571428572,0.0,6.3478260869565215
WG,Deep,2023-06-13,20.606345142456256,0.8711235529246939,7.305530793818577,2.188734021181704,,,250.0,0.0855543112211939,49.19832330659536,118.618875,0.0,37.93280632411067
WG,Surface,2023-07-18,24.00403711135161,1.818063634942472,8.517386237579199,7.127888784727501,5.95,2.094934976,248.4246575342466,0.55221784476679,23.37895203045425,13.927060459780291,1.806820603907637,10.22083230950325
