location,depth_group,date,temp,chlorophyll_a,ph,dissolved_oxygen,secchi,biochemical_oxygen_demand,total_dissolved_solids,turbidity,nitrate,phosphate,ammonium,phosphorus
WG,Surface,14/02/2014,21.0925,1.944153389,9.0625,7.5825,5.909544282,0.781427343,,,,,,
WG,Mid-Depth,14/02/2014,20.53114286,2.471984143,9.093714286,6.966714286,,,,,,,,
WG,Lower Photic,14/02/2014,20.49678571,2.588374497,9.018928571,6.483928571,,,,,,,,
WG,Deep,14/02/2014,20.38545152,0.901680296,8.677467792,3.6716111,,,,,,,,
WG,Surface,19/02/2014,20.7,4.042377,9.455,7.606,5,0.6,,,,,,
WG,Mid-Depth,19/02/2014,20.695,4.67262955,9.378,7.339,,,,,,,,
WG,Lower Photic,19/02/2014,20.54475,3.527164022,9.16,6.273,,,,,,,,
WG,Deep,19/02/2014,20.38692346,1.451694503,8.800041909,3.348913851,,,,,,,,
WG,Surface,26/03/2014,22.39,2.8564,8.667,7.318,9.1,1,,,,,,
WG,Mid-Depth,26/03/2014,22.16,0.900333333,8.68,7.147,,,,,,,,
WG,Lower Photic,26/03/2014,21.21,1.811525934,8.5135,5.729,,,,,,,,
WG,Deep,26/03/2014,20.46064778,0.963166572,8.157616756,2.653875935,,,,,,,,
WG,Surface,23/04/2014,22.37842684,0.550778,8.745271018,7.159925593,11,2.5,,,,,,
WG,Mid-Depth,23/04/2014,22.245,0.745,8.668,7.088,,,,,,,,
WG,Lower Photic,23/04/2014,22.06,0.811,8.655,7.019,,,,,,,,
WG,Deep,23/04/2014,20.55157659,0.435631153,8.142455914,3.087883643,,,,,,,,
WG,Surface,27/04/2014,22.72006828,0.735034977,8.70996525,7.134598799,10.63190184,2.26196319,,,,,,
WG,Mid-Depth,27/04/2014,22.615,0.947,8.697,7.178,,,,,,,,
WG,Lower Photic,27/04/2014,21.985,1.074,8.607,6.721,,,,,,,,
WG,Deep,27/04/2014,20.55356467,0.495702668,8.116161727,2.858001014,,,,,,,,
WG,Surface,25/06/2014,23.677,0.359,9.021,7.2,9,1.7,,,,,,
WG,Mid-Depth,25/06/2014,23.541,0.569,9.408,7.257,,,,,,,,
WG,Lower Photic,25/06/2014,22.855,0.799,9.044,6.911,,,,,,,,
WG,Deep,25/06/2014,20.64658434,0.231727886,8.192870041,2.649832634,,,,,,,,
WG,Surface,23/07/2014,23.242,0.565,8.516,6.884,6.6,2.2,,,,,,
WG,Mid-Depth,23/07/2014,23.255,0.712,8.885,6.9,,,,,,,,
WG,Lower Photic,23/07/2014,23.135,0.715,9.011,6.883,,,,,,,,
WG,Deep,23/07/2014,20.72766505,0.333282029,7.875704869,2.615383135,,,,,,,,
WG,Surface,13/08/2014,23.385,0.474,9.01,7.466,9,2.8,,,,,,
WG,Mid-Depth,13/08/2014,23.197,1.048,9.01,7.457,,,,,,,,
WG,Lower Photic,13/08/2014,22.877,1.269,9.01,7.117,,,,,,,,
WG,Deep,13/08/2014,20.80026039,0.416072459,8.902087058,2.691150692,,,,,,,,
WG,Surface,09/09/2014,23.437,1.195,10.0392,8.127,5.9,1.7,,,,,,
WG,Mid-Depth,09/09/2014,23.382,2.122,7.1228,8.113,,,,,,,,
WG,Lower Photic,09/09/2014,23.177,2.216,10.57,7.926,,,,,,,,
WG,Deep,09/09/2014,20.79727811,0.449284554,7.529936934,2.574156877,,,,,,,,
WG,Surface,25/09/2014,23.57,1.585,8.281307692,8.037,5.1,2.096878901,,,,,,
WG,Mid-Depth,25/09/2014,23.416,2.908333333,8.491153846,8.021,,,,,,,,
WG,Lower Photic,25/09/2014,23.129,2.653666667,8.689538462,7.515,,,,,,,,
WG,Deep,25/09/2014,20.83186477,0.383901842,7.694318509,2.350039844,,,,,,,,
WG,Surface,08/10/2014,23.695,2.211,11.499,8.287,5.2,2.2,,,,,,
WG,Mid-Depth,08/10/2014,23.626,3.198,9.955,8.508,,,,,,,,
WG,Lower Photic,08/10/2014,23.095,3.38625,8.588,7.701,,,,,,,,
WG,Deep,08/10/2014,20.85925392,0.383684392,7.325526673,2.599731371,,,,,,,,
WG,Surface,12/11/2014,22.408,1.809,9.724,7.823,6.2,3.1,,,,,,
WG,Mid-Depth,12/11/2014,22.394,2.3025,10.7235,7.842,,,,,,,,
WG,Lower Photic,12/11/2014,22.319,2.907,11.148,7.546,,,,,,,,
WG,Deep,12/11/2014,20.88588827,0.559186575,9.737148637,2.773750387,,,,,,,,
WG,Surface,09/12/2014,21.078,2.5695,8.644,6.504,6.5,1.6,,,,,,
WG,Mid-Depth,09/12/2014,21.081,3.0355,8.67,6.491,,,,,,,,
WG,Lower Photic,09/12/2014,21.081,3.382,8.652,6.505,,,,,,,,
WG,Deep,09/12/2014,20.70073574,1.841513896,8.147531622,3.573994809,,,,,,,,
WG,Surface,14/01/2015,20.418,1.963,8.416,7.184898563,8,1.5,,,,,,
WG,Mid-Depth,14/01/2015,20.42,2.337,8.35,7.082475594,,,,,,,,
WG,Lower Photic,14/01/2015,20.419,2.437,8.384,6.251431765,,,,,,,,
WG,Deep,14/01/2015,20.3937055,1.761162756,8.15764811,2.809009729,,,,,,,,
WG,Surface,11/02/2015,20.708,5.936,8.443,5.813,4,1.7,,,,,,
WG,Mid-Depth,11/02/2015,20.678,6.585,8.389,5.806,,,,,,,,
WG,Lower Photic,11/02/2015,20.449,4.25,8.224,5.852,,,,,,,,
WG,Deep,11/02/2015,20.32003544,0.932575962,7.992262297,5.159681192,,,,,,,,
WG,Surface,11/03/2015,20.869,1.928,8.744,7.055,6.5,1.8,,,,,,
WG,Mid-Depth,11/03/2015,20.833,3.211,8.719,7.115,,,,,,,,
WG,Lower Photic,11/03/2015,20.547,5.944,8.611,6.666,,,,,,,,
WG,Deep,11/03/2015,20.32882332,2.365075301,8.3564543,4.137544515,,,,,,,,
WG,Surface,14/04/2015,22.204,0.29,8.741,7.193,12,4.2,,,,,,
WG,Mid-Depth,14/04/2015,21.905,0.642,8.715,7.201,,,,,,,,
WG,Lower Photic,14/04/2015,21.214,0.802,8.599,6.814,,,,,,,,
WG,Deep,14/04/2015,20.41555889,0.451963434,8.231232221,3.540798923,,,,,,,,
WG,Surface,05/05/2015,23.315,0.535,8.746,7.248,9.336039604,2.631683168,,,,,,
WG,Mid-Depth,05/05/2015,23.281,0.729,8.693,7.286,,,,,,,,
WG,Lower Photic,05/05/2015,21.69,0.953,8.535,7.078,,,,,,,,
WG,Deep,05/05/2015,20.40734929,0.501004763,8.15923161,3.444313397,,,,,,,,
WG,Surface,09/06/2015,24.026,0.298,8.97,7.432,6.8,0.6,,,,,,
WG,Mid-Depth,09/06/2015,23.943,0.501,8.944,7.446,,,,,,,,
WG,Lower Photic,09/06/2015,22.25,0.679,8.74,7.061,,,,,,,,
WG,Deep,09/06/2015,20.54812669,0.369642739,8.251306574,3.286433647,,,,,,,,
WG,Surface,15/07/2015,23.028,0.445,8.762,7.235,10.375,2.512043873,,,,,,
WG,Mid-Depth,15/07/2015,22.979,0.631,8.721,7.296,,,,,,,,
WG,Lower Photic,15/07/2015,22.751,0.896,8.663,7.296,,,,,,,,
WG,Deep,15/07/2015,20.58509288,0.632755384,8.011275893,3.407156548,,,,,,,,
WG,Surface,11/08/2015,23.893,1.003,8.914,7.868,7.9,4.8,,,,,,
WG,Mid-Depth,11/08/2015,23.568,1.806,8.862,7.893,,,,,,,,
WG,Lower Photic,11/08/2015,22.925,1.41,8.734,7.152,,,,,,,,
WG,Deep,11/08/2015,20.63167536,0.62739437,8.065812445,3.003552134,,,,,,,,
WG,Surface,09/09/2015,23.821,2.314,8.883,8.043,6,0.8,,,,,,
WG,Mid-Depth,09/09/2015,23.777,2.8245,8.708,8.013,,,,,,,,
WG,Lower Photic,09/09/2015,23.343,2.22,8.674,7.011,,,,,,,,
WG,Deep,09/09/2015,20.73373905,0.546814066,8.124810078,2.88554513,,,,,,,,
WG,Surface,07/10/2015,23.94,1.213,8.031,8.155,7.55,1.7,,,,,,
WG,Mid-Depth,07/10/2015,23.913,1.65,8.064,8.202,,,,,,,,
WG,Lower Photic,07/10/2015,23.531,1.412,8.134,7.62,,,,,,,,
WG,Deep,07/10/2015,20.69948825,0.385040099,7.752111365,2.95648525,,,,,,,,
WG,Surface,12/11/2015,23.52,1.944153389,8.979,7.353,6,1.7,,,,,,
WG,Mid-Depth,12/11/2015,23.5,2.471984143,8.963,7.214,,,,,,,,
WG,Lower Photic,12/11/2015,23.35,2.588374497,8.852,6.452,,,,,,,,
WG,Deep,12/11/2015,21.25009919,0.901680296,7.983530912,2.976353918,,,,,,,,
WG,Surface,08/12/2015,22.007,2.06,8.649,7.024,4.65,1.1,,,,,,
WG,Mid-Depth,08/12/2015,22.003,2.203,8.61,7.011,,,,,,,,
WG,Lower Photic,08/12/2015,22,2.206,8.593,7.038,,,,,,,,
WG,Deep,08/12/2015,20.86639391,0.783985889,8.177683674,3.691555423,,,,,,,,
WG,Surface,20/01/2016,21.562,1.983,7.892,7.129,7.1,0.8,,,,,,
WG,Mid-Depth,20/01/2016,21.57,2.3775,7.796,7.117,,,,,,,,
WG,Lower Photic,20/01/2016,21.568,2.313,7.763,7.133,,,,,,,,
WG,Deep,20/01/2016,20.85181777,0.924665562,7.56850577,4.26508312,,,,,,,,
WG,Surface,17/02/2016,21.022,4.132,8.695,7.291,5.2,1.475372849,,,,,,
WG,Mid-Depth,17/02/2016,20.895,4.01,8.651,7.079,,,,,,,,
WG,Lower Photic,17/02/2016,20.81,3.026,8.602,6.488,,,,,,,,
WG,Deep,17/02/2016,20.55390853,1.105047134,8.260602892,3.95440861,,,,,,,,
WG,Surface,01/03/2016,20.904,3.272,8.654,7.296,4.05,1.939666744,,,,,,
WG,Mid-Depth,01/03/2016,20.893,3.859,8.646,7.284,,,,,,,,
WG,Lower Photic,01/03/2016,20.808,4.152,8.597,7.174,,,,,,,,
WG,Deep,01/03/2016,20.51624462,1.608223441,8.310761639,4.104223244,,,,,,,,
WG,Surface,09/03/2016,21.564,3.144,8.619,8.397,3.5,2.105970149,,,,,,
WG,Mid-Depth,09/03/2016,21.328,3.881,8.573,8.354,,,,,,,,
WG,Lower Photic,09/03/2016,20.77,2.882,8.419,7.125,,,,,,,,
WG,Deep,09/03/2016,20.52127052,0.761570267,8.220242138,3.922403109,,,,,,,,
WG,Surface,13/04/2016,22.911,2.199,8.483,8.291,4,3.1,,,,,,
WG,Mid-Depth,13/04/2016,22.32,2.568,8.294,7.923,,,,,,,,
WG,Lower Photic,13/04/2016,21.598,1.786,8.255,6.867,,,,,,,,
WG,Deep,13/04/2016,20.54830493,0.311116443,8.061189242,3.416449837,,,,,,,,
WG,Surface,18/05/2016,24.011,0.452,8.836,7.926,8,2,,,,,,
WG,Mid-Depth,18/05/2016,23.713,0.74,8.791,7.988,,,,,,,,
WG,Lower Photic,18/05/2016,21.89,1.094,8.478,5.951,,,,,,,,
WG,Deep,18/05/2016,20.86343412,0.216597393,8.147096325,2.939113037,,,,,,,,
WG,Surface,15/06/2016,24.142,0.558,8.658,8.029,5,2.8,,,,,,
WG,Mid-Depth,15/06/2016,24.129,0.862,8.628,8.101,,,,,,,,
WG,Lower Photic,15/06/2016,22.161,1.362,8.294,5.329,,,,,,,,
WG,Deep,15/06/2016,20.65731996,0.436516323,7.811958342,2.433671575,,,,,,,,
WG,Surface,13/07/2016,23.598,0.398,8.739,7.574,5.35,2,,,,,,
WG,Mid-Depth,13/07/2016,23.592,0.666,8.734,7.622,,,,,,,,
WG,Lower Photic,13/07/2016,22.776,0.835,8.542,6.692,,,,,,,,
WG,Deep,13/07/2016,20.6653129,0.344828973,8.063826395,2.422249433,,,,,,,,
WG,Surface,10/08/2016,23.807,0.374,8.601,7.711,9.65,3.4,,,,,,
WG,Mid-Depth,10/08/2016,23.477,0.803,8.572,7.825,,,,,,,,
WG,Lower Photic,10/08/2016,23.065,1.066,8.516,7.283,,,,,,,,
WG,Deep,10/08/2016,20.65461312,0.370541928,7.913930808,2.067809887,,,,,,,,
WG,Surface,07/09/2016,23.864,0.427,9.952,7.727,6.2,2.829076429,,,,,,
WG,Mid-Depth,07/09/2016,23.788,0.777,9.898,7.758,,,,,,,,
WG,Lower Photic,07/09/2016,23.341,0.903,9.791,7.223,,,,,,,,
WG,Deep,07/09/2016,20.74763113,0.300411772,9.097701374,1.952719439,,,,,,,,
WG,Surface,12/10/2016,23.35,0.626,9.041,7.314,6.2,2.641490588,,,,,,
WG,Mid-Depth,12/10/2016,23.35,0.771,9.063,7.406,,,,,,,,
WG,Lower Photic,12/10/2016,23.33,0.761,8.992,7.405,,,,,,,,
WG,Deep,12/10/2016,20.77459181,0.222696813,8.220489861,1.862827262,,,,,,,,
WG,Surface,09/11/2016,22.654,0.728,9.072,7.395,6.75,2.5,,,,,,
WG,Mid-Depth,09/11/2016,22.66,1.005,9.029,7.434,,,,,,,,
WG,Lower Photic,09/11/2016,22.658,1.03,8.997,7.448,,,,,,,,
WG,Deep,09/11/2016,20.99133235,0.379622581,8.38010535,2.776007761,,,,,,,,
WG,Surface,05/12/2016,21.957,1.411,8.457,7.927,6.1,2.580259484,,,,,,
WG,Mid-Depth,05/12/2016,21.893,1.573,8.442,7.947,,,,,,,,
WG,Lower Photic,05/12/2016,21.741,2.066,8.413,7.702,,,,,,,,
WG,Deep,05/12/2016,20.86767059,0.728423601,7.980349693,3.284234264,,,,,,,,
WG,Surface,08/02/2017,20.574,1.04,8.315,6.584,5.5,2.68849634,,,,,,
WG,Mid-Depth,08/02/2017,20.58,1.086,8.302,6.605,,,,,,,,
WG,Lower Photic,08/02/2017,20.543,1.122,8.284,6.51,,,,,,,,
WG,Deep,08/02/2017,20.37841248,0.759555664,8.053009625,3.870066159,,,,,,,,
WG,Surface,14/03/2017,21.221,1.392,8.35,7.535,4.6,2.689212167,,,,,,
WG,Mid-Depth,14/03/2017,20.728,1.772,8.325,7.409,,,,,,,,
WG,Lower Photic,14/03/2017,20.583,1.47,8.299,6.928,,,,,,,,
WG,Deep,14/03/2017,20.39916836,0.483509837,8.078964704,4.103883706,,,,,,,,
WG,Surface,19/04/2017,21.732,0.324,8.294,7.64,10.4,2.818276816,,,,,,
WG,Mid-Depth,19/04/2017,21.722,0.397,8.244,7.688,,,,,,,,
WG,Lower Photic,19/04/2017,21.28,0.483,8.159,7.659,,,,,,,,
WG,Deep,19/04/2017,20.43190368,0.312913976,7.896935303,4.005125162,,,,,,,,
WG,Surface,17/05/2017,23.344,0.409,7.969,7.218,12.4,3.4,,,,,,
WG,Mid-Depth,17/05/2017,23.089,0.437,8.081,7.387,,,,,,,,
WG,Lower Photic,17/05/2017,21.799,0.464,7.924,6.93,,,,,,,,
WG,Deep,17/05/2017,20.51575909,0.283771099,7.68082684,3.294235824,,,,,,,,
WG,Surface,21/06/2017,23.293,0.614,8.329,6.728,6.8,2,,,,,,
WG,Mid-Depth,21/06/2017,23.281,0.993,8.39,6.778,,,,,,,,
WG,Lower Photic,21/06/2017,22.252,1.086,8.147,6.132,,,,,,,,
WG,Deep,21/06/2017,20.5536302,0.236423325,7.848329602,2.793619599,,,,,,,,
WG,Surface,12/07/2017,23.679,0.527,8.427,8.476,5.9,2.2,,,,,,
WG,Mid-Depth,12/07/2017,23.23,0.581,8.402,7.417,,,,,,,,
WG,Lower Photic,12/07/2017,21.956,0.349,8.136,4.894,,,,,,,,
WG,Deep,12/07/2017,20.47599241,0.112321549,7.866394438,2.369021113,,,,,,,,
WG,Surface,09/08/2017,23.582,0.674,9.272,8.225,6.3,2.5,,,,,,
WG,Mid-Depth,09/08/2017,23.544,0.826,9.205,8.296,,,,,,,,
WG,Lower Photic,09/08/2017,22.648,0.724,8.992,6.854,,,,,,,,
WG,Deep,09/08/2017,20.61499138,0.168938763,8.413576564,2.637092598,,,,,,,,
WG,Surface,13/09/2017,23.941,0.974,10.289,7.242,8.1,3.6,,,,,,
WG,Mid-Depth,13/09/2017,23.791,0.907,10.132,6.54,,,,,,,,
WG,Lower Photic,13/09/2017,22.106,0.321,9.663,2.988,,,,,,,,
WG,Deep,13/09/2017,20.64096938,0.141343507,9.287313024,1.897315921,,,,,,,,
WG,Surface,13/10/2017,23.402,0.606,9.133,6.087,5,2,,,,,,
WG,Mid-Depth,13/10/2017,23.346,0.795,9.152,6.107,,,,,,,,
WG,Lower Photic,13/10/2017,23.118,0.997,9.033,5.852,,,,,,,,
WG,Deep,13/10/2017,20.68150367,0.161958519,8.15519451,1.735888339,,,,,,,,
WG,Surface,08/11/2017,22.931,1.108,8.958,7.526,6,2,,,,,,
WG,Mid-Depth,08/11/2017,22.934,1.524,8.953,7.537,,,,,,,,
WG,Lower Photic,08/11/2017,22.892,1.939,8.926,7.383,,,,,,,,
WG,Deep,08/11/2017,20.74151295,0.476512896,8.046242738,2.258278669,,,,,,,,
WG,Surface,14/12/2017,25.165,2.586,8.64,5.987,6.2,1.4,,,,,,
WG,Mid-Depth,14/12/2017,25.263,3.075,8.622,5.882,,,,,,,,
WG,Lower Photic,14/12/2017,25.217,3.183,8.589,5.908,,,,,,,,
WG,Deep,14/12/2017,24.10147402,1.369048281,7.932260556,3.004065799,,,,,,,,
WG,Surface,11/01/2018,20.5025402,5.31055315,9.188646602,5.852273699,5.687792684,1.660024907,,0.378127191,19.12084994,11.05575407,5.714385763,23.19487291
WG,Mid-Depth,11/01/2018,20.50481876,5.688240282,9.193047126,5.883674113,,,,0.384133569,15.13633573,1.015730891,6.665470605,26.72998244
WG,Lower Photic,11/01/2018,20.50465873,5.618756278,9.191600207,5.91079959,,,,0.397573083,18.85852155,1.928460271,6.579008347,24.37324276
WG,Deep,11/01/2018,20.43296965,3.262379762,8.871241658,3.220011642,,,,0.140011822,29.01825824,34.55853562,40.45158265,51.03386046
WG,Surface,07/02/2018,20.28661875,4.505032749,8.80604004,4.345168039,6.244499199,1.931492012,,0.31529509,49.51025197,29.39275498,2.482946813,47.24817368
WG,Mid-Depth,07/02/2018,20.28765811,6.801609534,8.808704025,4.288265796,,,,0.281313289,40.83384379,29.46716971,2.699302901,48.93180291
WG,Lower Photic,07/02/2018,20.28665849,6.774494817,8.805254869,4.289987635,,,,0.292386222,40.90288683,29.24392553,1.401166376,56.50813445
WG,Deep,07/02/2018,20.26832916,1.940155165,8.700043259,3.115431774,,,,0.272221239,54.55614718,33.03907666,1.23889931,44.1965957
WG,Surface,28/02/2018,20.72675697,3.343309092,8.911778058,6.217041342,5.79214876,2.126415094,,0.695609541,6.896976587,16.48978975,3.061076824,42.3435965
WG,Mid-Depth,28/02/2018,20.60376842,3.827637875,8.822559694,5.772023957,,,,0.639743716,2.46072884,29.17249115,2.013891669,45.03898539
WG,Lower Photic,28/02/2018,20.33008089,2.51275673,8.688189376,4.434338876,,,,0.418526708,14.61396646,27.97430147,3.592363646,49.87542774
WG,Deep,28/02/2018,20.25406272,0.857129329,8.565487872,3.471458456,,,,0.229419997,49.31018231,36.7390715,2.547001872,49.34221692
WG,Surface,15/03/2018,20.93175282,5.679800016,8.964204625,6.780581413,4.25,2.279066575,,0.424641951,7.718964356,17.08579743,0.839423975,39.40275683
WG,Mid-Depth,15/03/2018,20.85663569,6.897336471,8.913084796,6.46843717,,,,0.442053086,2.137419371,18.0999883,1.289162393,45.1315308
WG,Lower Photic,15/03/2018,20.46973187,7.047080097,8.68354577,4.615856421,,,,0.382363582,15.65793207,26.29152995,3.490513597,53.44749301
WG,Deep,15/03/2018,20.27582922,1.240404946,8.532455027,3.282789465,,,,0.177484021,44.46702451,34.35304712,2.212309672,46.42512492
WG,Surface,12/04/2018,21.74121944,1.382873584,8.812434307,6.732023783,9.8,2.5,,0.269247369,2.08139588,19.29657938,4.504776386,44.69421443
WG,Mid-Depth,12/04/2018,21.44059728,1.737246906,8.744980623,6.479652422,,,,0.248942052,8.589876169,21.84581333,3.465422007,59.158145
WG,Lower Photic,12/04/2018,20.73680173,1.834720586,8.506234902,4.894428508,,,,0.205357591,9.299448687,33.99216335,3.929814389,62.77412764
WG,Deep,12/04/2018,20.29534189,0.644501363,8.288790875,3.117790677,,,,0.13515714,43.20703853,39.54049608,1.910076091,69.93913029
WG,Surface,16/05/2018,22.92111457,1.370073319,8.834800177,7.242183498,9.2,2.2,,0.332543914,5.613146341,15.95707814,7.770477129,57.85242629
WG,Mid-Depth,16/05/2018,22.57123302,1.771278344,8.75588961,6.986013581,,,,0.388634675,3.544379951,20.41896681,5.887404099,55.28324618
WG,Lower Photic,16/05/2018,21.19432993,1.763338189,8.405504659,4.763288637,,,,0.280944117,10.19717546,26.09085918,5.345698158,49.94725671
WG,Deep,16/05/2018,20.34019488,0.712566847,8.148790721,2.902795058,,,,0.326144901,53.21957867,37.23297663,5.156531005,70.50069763
WG,Surface,13/06/2018,23.58063616,0.862630737,8.89492206,7.107179309,5.95,1.7,,0.300570745,3.196,13.26518033,11.37957268,40.75055728
WG,Mid-Depth,13/06/2018,23.18674234,1.177996983,8.807782609,6.878631191,,,,0.428885252,3.13,114.4236377,1.551219049,30.50418428
WG,Lower Photic,13/06/2018,21.46602433,1.381103864,8.391889425,4.780012896,,,,0.227346028,13.7,41.68221264,1.884383579,26.11288157
WG,Deep,13/06/2018,20.39757627,0.677171269,8.126708083,2.823088669,,,,0.42715498,76.08333333,51.87527857,1.218054519,39.91411867
WG,Surface,18/07/2018,22.38932946,1.103682995,8.787404465,6.66351473,8.75,3.6,,0.223929865,30.21581271,14.15756245,3.107326228,37.6984127
WG,Mid-Depth,18/07/2018,22.39276811,1.158706919,8.781321852,6.666913303,,,,0.233151488,24.8890551,14.90614164,0.249704483,46.42857143
WG,Lower Photic,18/07/2018,21.92936205,1.699242396,8.598498818,5.811918216,,,,0.23549924,16,26.13482959,4.5361371,55.35714286
WG,Deep,18/07/2018,20.3981348,0.734581096,8.103488685,2.654823609,,,,0.160876328,91.91111111,36.16579083,1.568606827,58.86243386
WG,Surface,16/08/2018,23.3568157,0.716428459,8.931597093,7.071328381,8.225,3.4,,0.342895948,22.36564647,14.23226692,3.035742181,22.15395022
WG,Mid-Depth,16/08/2018,23.16508719,0.957613683,8.854244275,6.923956202,,,,0.261308576,18.42237228,15.80169703,3.258668591,20.72808386
WG,Lower Photic,16/08/2018,22.50972301,1.715524709,8.741006906,6.374598098,,,,0.250420244,21.72963851,23.35272868,2.088304941,28.42776219
WG,Deep,16/08/2018,20.58341089,0.930817539,8.110182417,2.683954657,,,,0.139654262,90.58769265,37.88229546,4.16895143,40.46841142
WG,Surface,12/09/2018,23.83047057,0.982821994,8.872369894,7.111558458,9.5,2,,0.518898605,4.952769241,8.771224903,1.859200526,33.96993615
WG,Mid-Depth,12/09/2018,23.65538617,1.244304556,8.860706455,7.047396102,,,,0.489721104,8.638537945,17.75468213,24.26973196,31.27237515
WG,Lower Photic,12/09/2018,22.63329398,1.6255408,8.647430482,5.833644685,,,,0.335585645,11.70999311,25.99570487,5.561067217,41.03940634
WG,Deep,12/09/2018,20.47286458,0.791404065,8.105604492,2.439486863,,,,0.088843334,86.06292281,39.85448185,26.69018326,100.9438643
WG,Surface,24/09/2018,23.85313504,2.100122294,9.138806955,7.890863764,7.837948628,1.778606615,,2.505238228,9.512707216,8.428538789,4.758825986,32.71474748
WG,Mid-Depth,24/09/2018,23.71903665,1.835917334,9.008427667,7.716547506,,,,1.162537589,7.33045446,20.12879372,6.693175308,37.70487685
WG,Lower Photic,24/09/2018,22.94217543,0.977354487,8.759699353,5.904953355,,,,0.192438326,13.04114133,30.38257946,3.069086423,32.33630362
WG,Deep,24/09/2018,20.62646118,0.530804813,8.146839849,2.52615445,,,,0.084810876,79.13909912,42.67838478,18.1342996,61.68243568
WG,Surface,10/10/2018,23.02549205,8.29949773,9.090432555,6.916278506,5.5,0.8,,0.697750654,5.835427488,4.816757926,5.074610546,41.35277524
WG,Mid-Depth,10/10/2018,23.03362354,5.576441769,9.007663684,6.873642042,,,,0.637481608,4.313808632,30.2991449,8.164917071,49.7039422
WG,Lower Photic,10/10/2018,22.99035175,4.620917789,8.954491502,6.768734049,,,,0.521162459,9.083617946,45.77334364,1.955952585,37.46851154
WG,Deep,10/10/2018,20.66679921,0.779837606,8.124675893,2.441196827,,,,0.112969601,96.12099289,48.25614418,14.34152612,75.34008263
WG,Surface,14/11/2018,22.82577535,2.588485818,8.985271202,6.958515133,6.25,2.5,,0.479320411,7.95,5.776666667,9.13,22.9
WG,Mid-Depth,14/11/2018,22.72278104,3.438345925,8.937426442,6.867874773,,,,0.362805576,6.15,11.73,9.855,34.84
WG,Lower Photic,14/11/2018,22.59035971,3.149022443,8.845156362,6.326756347,,,,0.348281613,17.39,7.27,9.27,32.77
WG,Deep,14/11/2018,20.73229857,0.720262351,7.969722367,2.393622748,,,,0.086789622,47.08888889,41.31444444,8.497777778,54.99888889
WG,Surface,12/12/2018,21.59587351,2.051809134,8.303065721,6.390152017,6.73,2.2,,0.656029268,5.670857306,11.46647193,3.236042126,36.0171482
WG,Mid-Depth,12/12/2018,21.60805269,2.285010986,8.520287915,6.317218539,,,,0.629263792,8.656448809,18.37861109,17.16990071,39.41567732
WG,Lower Photic,12/12/2018,21.60981186,2.316225638,8.641202587,6.28837339,,,,0.678858356,12.28983448,26.60941869,5.426191314,46.4232539
WG,Deep,12/12/2018,20.82025209,1.069816862,8.106570512,3.634765884,,,,0.122926327,70.62866664,39.89355281,18.14437447,88.23062397
WG,Surface,12/02/2019,20.66481975,2.963568066,8.571286854,7.385440942,8.75,2.1,,0.564828907,14.88888889,23.7,31.10606061,23.60869565
WG,Mid-Depth,12/02/2019,20.5760017,1.903353928,8.300986867,5.955,,,,0.224638568,43,28.7,42.09090909,19.47826087
WG,Lower Photic,12/02/2019,20.55493987,1.861825142,8.209760356,5.655,,,,0.272564016,41.33333333,31.7,33.68181818,21.86956522
WG,Deep,12/02/2019,20.40386393,1.313565285,7.853021009,5.008885093,,,,0.157166281,63.03703704,101.9222222,43.32828283,34.1884058
WG,Surface,12/03/2019,21.48788778,3.096689599,8.902478247,7.507,7.475,3.1,303,0.716391869,18.71111111,6.633333333,11.80740741,13.4057971
WG,Mid-Depth,12/03/2019,21.09021064,3.146622887,8.779690753,6.885,,,303.1,0.409230372,15.93333333,5.3,15.84444444,15.65217391
WG,Lower Photic,12/03/2019,20.88024409,1.528408366,8.665521319,6.46,,,304,0.271401591,56.93333333,17.3,12.17777778,15.43478261
WG,Deep,12/03/2019,20.43070484,0.639847136,8.157478717,3.024083786,,,303.5396825,0.134514054,170.7851852,100.6333333,7.980246914,40.26570048
WG,Surface,09/04/2019,22.11172467,2.750867243,8.798153418,7.652,8.18,3.1,304.0909091,0.530743265,2.622222222,15,15.06666667,16.40277778
WG,Mid-Depth,09/04/2019,21.53079336,3.592309719,8.461292978,7.312,,,304,0.434993779,2.733333333,11.5,9.542857143,13.41666667
WG,Lower Photic,09/04/2019,21.09763815,1.618225435,8.159625404,6.417,,,304.8,0.241971175,9.066666667,32,10.4,10.70833333
WG,Deep,09/04/2019,20.49710002,0.552343096,7.659893567,3.167416625,,,304.137931,0.154187425,37.21481481,109.5555556,17.63809524,38.11574074
WG,Surface,14/05/2019,23.7159759,1.16886951,8.844977148,7.229429807,7.768751886,2.8,319,0.296636381,6.909090909,2.5,14.02173913,11.75757576
WG,Mid-Depth,14/05/2019,23.05813025,1.151642089,8.741453592,7.055025773,,,319.7,0.376079723,6.980797189,0.5,14.13043478,11.22727273
WG,Lower Photic,14/05/2019,21.5045921,1.107324743,8.491738404,5.323263209,,,320.6,0.221207508,78.72727273,2.5,14.89130435,9.181818182
WG,Deep,14/05/2019,20.51024328,0.472430448,8.071818092,2.700244532,,,319.3965517,0.08987507,6.802020202,101.9444444,13.53864734,40.8989899
